#{"t_start": 1528289406.7116334, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,969,17.480402
-20.0,868,28.592083
-21.0,911,39.689277
-21.0,843,50.211197
-20.0,896,61.902407
-20.0,955,74.178629
-21.0,839,84.75862
-19.0,1154,98.582979
-20.0,899,110.891612
-21.0,976,123.254606
-21.0,789,133.626421
-21.0,775,143.316464
-20.0,956,154.829439
-19.0,950,167.18057
-19.0,973,179.650239
-20.0,976,192.257297
-21.0,780,202.126934
-20.0,902,213.318534
-20.0,1044,226.580234
-20.0,1109,241.347606
-20.0,1046,254.333563
-19.0,1149,269.576025
-20.0,982,282.354034
-19.0,1020,295.193972
-20.0,835,305.70164
-18.0,1360,323.507621
-21.0,779,333.595909
-18.0,1253,349.871187
-19.0,953,362.235384
-18.0,1112,376.130744
-17.0,1416,394.324385
-19.0,1287,411.174168
-19.0,1052,424.835553
-21.0,1119,439.235213
-18.0,1546,458.222993
-20.0,1421,476.597966
-14.0,1864,500.196696
-17.0,1859,523.668322
-17.0,1820,546.611668
-11.0,1918,570.577347
-10.0,1961,595.20097
-13.0,1908,618.686452
-19.0,1379,636.087322
-14.0,2076,662.100024
-7.0,2555,694.67107
-4.0,2952,731.856501
1.0,3210,772.093977
20.0,1565,791.861904
19.0,2048,816.985196
16.0,1969,841.802309
19.0,1796,864.567165
17.0,2251,892.904263
15.0,2311,922.731107
19.0,2109,949.075592
20.0,2001,975.189607
20.0,2006,1000.681727
19.0,2038,1027.232701
15.0,2122,1055.666384
17.0,2221,1084.670199
20.0,1621,1105.887046
20.0,1566,1126.771938
17.0,1807,1151.040491
5.0,3244,1194.938283
20.0,2003,1222.516546
20.0,1562,1244.819284
14.0,2315,1276.217863
19.0,1635,1300.917456
19.0,2059,1331.010468
15.0,1824,1358.289451
17.0,1853,1385.990926
16.0,1905,1415.834292
13.0,2022,1448.005506
18.0,2217,1484.193766
20.0,2003,1517.938511
20.0,2061,1552.675295
19.0,2084,1591.642722
17.0,1840,1623.387619
19.0,1631,1652.169903
16.0,2360,1696.436884
20.0,1990,1733.38057
18.0,2073,1770.773405
12.0,2558,1819.422983
14.0,2176,1859.691965
17.0,2298,1901.812938
20.0,1601,1933.127143
19.0,1765,1968.446893
17.0,2337,2015.144279
16.0,1824,2051.238866
19.0,2038,2093.291412
15.0,1920,2134.854294
20.0,1623,2170.914246
19.0,1630,2206.385498
19.0,1687,2243.373416
20.0,2002,2290.163696
19.0,2086,2340.154954
17.0,1882,2383.503521
10.0,2658,2446.47854
19.0,2097,2501.076969
19.0,2107,2552.200875
20.0,2005,2601.904219
19.0,1687,2647.85649
19.0,1634,2688.866289
15.0,2232,2746.77174
18.0,1736,2794.150795
19.0,1635,2837.70033
17.0,2184,2895.685744
17.0,2242,2954.343326
19.0,2088,3012.274838
18.0,1728,3057.190815
18.0,1726,3104.564879
16.0,2250,3165.826905
18.0,1754,3216.70959
19.0,2103,3276.523963
16.0,1839,3331.13649
20.0,1567,3378.32937
20.0,2041,3437.767864
18.0,2140,3503.702406
20.0,1566,3554.561418
18.0,2162,3623.349895
17.0,1854,3679.241175
20.0,2004,3741.079456
15.0,1950,3805.761598
20.0,1564,3856.642917
17.0,1911,3913.849958
20.0,2005,3978.450256
16.0,2230,4049.819198
19.0,2082,4119.563336
20.0,2003,4183.916918
17.0,2135,4251.13712
17.0,1835,4315.885876
17.0,1791,4370.058338
19.0,1684,4428.443466
19.0,2083,4495.69908
20.0,2005,4557.868355
19.0,2043,4623.839953
18.0,1922,4717.07975
20.0,2001,4826.527655
19.0,1633,4916.958756
19.0,1634,5007.521228
19.0,2083,5132.529512
19.0,1684,5220.437886
20.0,1990,5330.87369
18.0,2122,5445.619339
