#{"t_start": 1528289406.5758684, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,987,17.796695
-20.0,931,29.622834
-18.0,1077,42.954245
-20.0,937,54.905498
-20.0,853,65.511204
-21.0,820,75.880241
-20.0,981,88.375412
-20.0,950,100.337022
-21.0,1063,114.153425
-21.0,910,125.904238
-21.0,940,138.123617
-21.0,866,148.76672
-20.0,839,159.47817
-20.0,1036,172.487144
-20.0,1006,185.532404
-21.0,839,196.011482
-20.0,941,207.920773
-20.0,835,218.547941
-19.0,1005,231.446038
-20.0,993,244.28954
-18.0,1272,261.02769
-20.0,835,271.950492
-21.0,853,282.793051
-20.0,1019,295.568833
-20.0,913,307.462705
-21.0,902,318.919384
-20.0,971,331.49128
-20.0,1107,346.402474
-19.0,1139,360.541327
-21.0,1044,373.942707
-20.0,1093,388.081528
-19.0,1142,403.144084
-20.0,944,414.758199
-19.0,1130,429.707043
-14.0,1829,452.687678
-15.0,1780,474.968318
-17.0,1554,494.937198
-14.0,1818,518.22947
-17.0,1730,539.389021
-17.0,1524,558.816047
-14.0,2071,584.287742
-12.0,2076,610.794455
-16.0,1466,628.81445
-10.0,2541,661.13492
-1.0,3195,701.761921
5.0,2922,737.876977
6.0,2684,771.895303
19.0,2032,797.516392
14.0,2051,822.61777
20.0,1566,842.296127
20.0,1563,862.220292
19.0,1630,882.765133
14.0,2257,911.309031
19.0,2088,937.998124
14.0,2157,965.3123
20.0,1561,985.464066
12.0,2775,1021.467395
17.0,2162,1050.407875
12.0,2403,1082.087072
20.0,2002,1108.123011
16.0,1872,1133.09984
20.0,2006,1160.111757
20.0,1627,1181.833396
5.0,3185,1225.689011
20.0,1563,1248.026667
18.0,2230,1278.800988
19.0,1644,1302.513179
18.0,2089,1333.908648
17.0,2096,1364.968891
18.0,2085,1397.224412
19.0,1687,1423.044659
20.0,2005,1455.136849
18.0,2038,1488.23721
17.0,1851,1520.82409
19.0,2086,1556.152642
20.0,1565,1584.855362
20.0,1590,1612.593774
17.0,2158,1651.421912
15.0,2486,1696.872941
20.0,2059,1734.416239
14.0,2237,1775.222721
17.0,1930,1812.629022
20.0,1564,1841.591747
3.0,3385,1904.79844
20.0,2062,1944.329381
16.0,1835,1980.694944
18.0,2132,2023.961872
17.0,1811,2059.97694
10.0,3043,2122.756557
19.0,2125,2171.146989
19.0,2028,2215.618439
17.0,2232,2266.554841
19.0,1634,2304.265038
15.0,2034,2351.291229
17.0,2198,2403.281978
20.0,1996,2451.678276
20.0,1995,2502.033727
18.0,1854,2550.805917
17.0,1793,2595.554395
18.0,1726,2637.309829
16.0,1790,2684.019476
18.0,1883,2731.393188
19.0,2039,2788.267812
19.0,1633,2832.126254
14.0,2231,2890.64459
15.0,2104,2944.75304
20.0,1993,2997.645044
15.0,2016,3052.598421
20.0,2001,3106.047949
14.0,2241,3170.934787
20.0,2004,3228.658972
19.0,2121,3289.22437
20.0,2000,3349.563734
20.0,2029,3407.511373
20.0,2003,3467.561588
18.0,1671,3522.323573
16.0,1894,3580.784506
19.0,1701,3635.274086
18.0,1698,3685.572989
16.0,1870,3746.412807
19.0,1634,3799.538072
19.0,1659,3850.964242
20.0,2003,3913.637103
19.0,2083,3979.02764
18.0,1728,4036.474885
18.0,2181,4107.489599
19.0,2075,4172.383954
19.0,1693,4230.17657
13.0,2581,4316.20324
19.0,2038,4382.110225
20.0,1562,4435.248685
19.0,2084,4501.659433
20.0,1991,4564.007558
19.0,2055,4625.267053
19.0,2083,4738.604859
20.0,1565,4816.826331
19.0,2079,4938.35019
16.0,1949,5052.260953
17.0,1871,5154.590882
17.0,1750,5252.454205
20.0,1566,5331.610621
20.0,1562,5415.496613
