#{"t_start": 1528289406.7785127, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,856,16.179533
-21.0,806,26.226298
-19.0,1180,41.246281
-21.0,786,50.456816
-21.0,823,61.490646
-21.0,763,70.666628
-20.0,835,81.716712
-20.0,943,93.153085
-21.0,937,105.168566
-21.0,880,116.571372
-21.0,804,126.676027
-21.0,824,137.203999
-20.0,1079,151.149182
-20.0,1054,164.539344
-19.0,1167,179.417823
-21.0,880,190.486537
-21.0,764,200.23278
-20.0,925,212.258249
-21.0,778,222.331348
-20.0,965,234.240526
-20.0,1259,250.823293
-19.0,984,263.723482
-20.0,903,275.01658
-20.0,1071,288.522739
-21.0,1026,302.153543
-19.0,1067,315.789701
-20.0,1041,328.992754
-20.0,895,341.077267
-21.0,850,352.0058
-18.0,1185,367.338441
-20.0,915,378.559956
-20.0,870,390.224822
-19.0,929,401.791144
-18.0,1258,418.544022
-15.0,1320,434.931464
-20.0,1225,450.347324
-16.0,1522,469.632503
-16.0,1763,492.06444
-12.0,2083,518.608323
-9.0,1999,543.803519
-13.0,2318,572.755988
-16.0,1679,593.534727
-11.0,1932,617.860843
-16.0,1738,639.335409
-3.0,3095,678.627783
-6.0,2697,712.505535
2.0,3395,755.039653
18.0,1706,776.791922
19.0,1681,797.890807
18.0,1732,819.547848
18.0,1741,841.291342
17.0,2126,867.749037
13.0,2273,897.22531
18.0,1664,917.875841
20.0,1600,938.174269
13.0,2731,973.263263
14.0,2090,1000.216006
7.0,2892,1037.837608
19.0,1631,1059.390702
17.0,2123,1087.414867
16.0,1921,1112.917448
17.0,2169,1142.258192
18.0,1727,1165.023235
19.0,2088,1193.813637
20.0,1563,1214.697769
20.0,1563,1236.369763
12.0,2317,1269.179224
17.0,2173,1300.763845
20.0,1562,1322.850839
16.0,2115,1355.024756
8.0,2779,1397.263797
18.0,2135,1431.160937
3.0,3253,1483.7087
19.0,2086,1518.270934
18.0,2096,1555.266779
15.0,2477,1599.075995
17.0,1792,1630.59353
20.0,2002,1667.190032
18.0,1680,1697.467738
20.0,1567,1726.586415
18.0,2047,1763.50023
14.0,2177,1805.551698
17.0,2057,1844.58074
17.0,1819,1878.072048
15.0,2371,1923.762862
19.0,2037,1963.663981
16.0,1834,1999.36744
20.0,2144,2042.662455
16.0,2046,2084.369455
20.0,1563,2117.30493
18.0,1731,2153.464921
17.0,2081,2201.260899
19.0,2040,2247.011986
20.0,1996,2293.684646
18.0,2107,2341.262542
17.0,1798,2383.7573
19.0,1689,2426.163102
16.0,2272,2480.820122
19.0,2112,2535.478446
17.0,1850,2580.823731
15.0,2028,2631.604299
18.0,2130,2688.163317
16.0,1922,2736.065881
20.0,1567,2778.295677
18.0,1836,2827.440931
20.0,2067,2884.583042
20.0,1996,2937.429021
20.0,1621,2980.307023
17.0,2000,3034.648521
19.0,1634,3077.69136
20.0,2001,3131.946852
10.0,2826,3211.024429
19.0,1666,3259.464762
18.0,1725,3312.245771
20.0,1612,3360.230953
19.0,2044,3419.136944
19.0,2082,3480.042783
16.0,1969,3542.416068
16.0,2251,3616.91799
17.0,1758,3667.221856
18.0,2184,3735.032302
16.0,2399,3813.622663
18.0,1770,3869.869626
19.0,2081,3933.297045
18.0,2121,4003.977922
19.0,1687,4056.705459
19.0,2039,4125.784981
17.0,2017,4190.62578
20.0,1562,4242.967056
19.0,2086,4309.921028
20.0,2083,4376.424413
19.0,1809,4436.474471
20.0,1565,4489.489979
20.0,1995,4551.221021
20.0,2006,4613.053936
19.0,1635,4683.583403
19.0,1687,4783.495936
15.0,2386,4915.870934
17.0,2138,5031.046
18.0,2179,5155.041155
20.0,1562,5242.261788
19.0,1703,5340.536387
16.0,2119,5446.362514
