#{"t_start": 1528289406.5913239, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,868,16.540402
-21.0,837,26.850569
-20.0,900,37.797944
-20.0,1037,51.411893
-20.0,833,61.921327
-21.0,763,71.753113
-20.0,894,82.786891
-21.0,912,94.457408
-19.0,994,106.395252
-19.0,939,118.912526
-21.0,758,128.611853
-20.0,842,139.326678
-20.0,922,151.150941
-20.0,1045,164.415515
-19.0,1054,177.527708
-21.0,893,189.449619
-21.0,962,201.117073
-21.0,819,212.120317
-21.0,782,221.491106
-20.0,1168,236.972088
-20.0,898,248.522859
-19.0,1086,262.323845
-20.0,1130,277.294003
-21.0,960,289.724609
-19.0,1211,304.949766
-21.0,913,316.554259
-20.0,932,328.664014
-17.0,1146,344.017012
-20.0,1157,358.238441
-20.0,947,370.751974
-20.0,913,382.526221
-16.0,1517,401.884447
-17.0,1255,418.618888
-18.0,1341,435.20321
-18.0,1413,453.109154
-17.0,1783,475.347029
-15.0,1724,497.573946
-15.0,1826,520.972045
-11.0,2297,549.474986
-10.0,2168,576.493584
-16.0,1576,596.265974
-20.0,1550,615.632116
-21.0,1145,630.339116
-15.0,2041,656.104133
-3.0,2603,688.650038
9.0,2725,722.889143
12.0,2292,751.817867
11.0,2402,781.942148
15.0,1901,805.671043
18.0,1747,827.439509
19.0,2121,854.375007
7.0,2951,891.176476
16.0,1973,916.266671
19.0,1654,937.006171
11.0,2176,965.20562
18.0,2091,992.29775
17.0,2219,1021.076056
19.0,1629,1042.635972
12.0,2538,1076.682246
17.0,2216,1105.40363
15.0,2496,1138.488018
19.0,1633,1160.378127
13.0,2175,1189.718279
20.0,1565,1211.607841
17.0,1840,1236.691502
19.0,1631,1259.2107
16.0,1932,1287.081877
19.0,1635,1310.8246
19.0,1629,1334.800179
18.0,2105,1366.823814
17.0,2461,1403.956237
20.0,1991,1435.233327
17.0,2078,1468.599525
20.0,2006,1501.553859
20.0,1987,1535.806866
19.0,1630,1566.222635
19.0,2037,1602.117561
15.0,2092,1638.294806
17.0,1754,1671.032447
20.0,1564,1700.129678
18.0,2036,1737.513908
20.0,1637,1766.978466
16.0,2058,1805.86009
18.0,2138,1845.645792
12.0,2211,1886.812429
18.0,2131,1928.30047
21.0,2052,1968.395882
21.0,1991,2007.637192
8.0,2846,2064.336259
20.0,1579,2097.625476
18.0,2117,2143.944461
16.0,1903,2184.825558
16.0,2068,2230.366293
20.0,1561,2266.928227
20.0,2001,2313.390707
19.0,1686,2354.768209
14.0,2140,2403.245844
20.0,1567,2441.565595
19.0,1631,2481.487591
19.0,2040,2535.428231
14.0,1955,2581.778791
16.0,1782,2627.079315
13.0,2161,2683.810036
19.0,1629,2725.383456
20.0,1563,2767.722383
17.0,1800,2816.406437
19.0,2072,2869.825438
20.0,1563,2912.696703
20.0,1565,2954.035622
16.0,1852,3002.251555
20.0,1561,3046.33014
16.0,1843,3094.692898
20.0,2001,3149.248886
19.0,1629,3194.615934
18.0,2246,3260.133355
20.0,2004,3319.448651
12.0,2400,3390.519855
16.0,2014,3454.012826
19.0,2133,3516.315089
15.0,2262,3587.643066
19.0,2043,3653.395115
20.0,1565,3702.702991
20.0,1564,3747.890759
20.0,1563,3800.321681
20.0,1562,3850.849508
18.0,1749,3906.589258
18.0,2144,3972.152263
19.0,1635,4029.305554
20.0,1567,4076.076073
20.0,1563,4126.865723
18.0,2286,4203.864916
17.0,1764,4257.779124
15.0,2458,4343.014471
19.0,2086,4408.063707
20.0,1567,4462.9293
19.0,2087,4527.615864
19.0,2129,4593.765759
20.0,1564,4647.813216
19.0,1633,4739.174392
19.0,1779,4837.700565
19.0,1649,4927.574677
19.0,1633,5018.977617
18.0,2155,5143.710151
20.0,1562,5230.683234
12.0,2426,5362.755626
19.0,1632,5446.293275
