#{"t_start": 1528289406.7612288, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,878,16.473453
-20.0,977,28.748612
-21.0,930,40.034262
-21.0,985,52.513711
-20.0,883,64.093075
-20.0,840,74.671607
-21.0,825,85.138422
-21.0,874,95.651046
-21.0,777,105.612846
-21.0,839,116.558061
-21.0,837,127.597186
-21.0,818,138.045814
-21.0,785,147.923739
-21.0,879,158.990311
-20.0,840,169.546896
-21.0,815,179.903701
-20.0,1043,193.104175
-20.0,893,204.679763
-21.0,882,215.661529
-21.0,911,227.661278
-20.0,910,239.296694
-19.0,1060,252.984419
-21.0,925,264.72579
-20.0,1246,280.773025
-16.0,1485,300.00103
-20.0,915,311.314918
-21.0,973,324.077738
-20.0,916,336.176003
-18.0,1065,350.025396
-20.0,951,362.320936
-21.0,974,374.953828
-19.0,933,386.371493
-19.0,1097,401.015254
-19.0,1009,413.833081
-19.0,1340,431.333725
-15.0,1607,451.714827
-19.0,1470,469.838477
-17.0,1719,491.806242
-14.0,1950,515.867597
-11.0,1972,541.220783
-9.0,2046,566.396822
-13.0,2127,593.407294
-19.0,1432,611.286448
-10.0,2019,636.537307
-14.0,2206,664.214244
-10.0,2383,694.673521
4.0,3072,732.979192
12.0,2559,765.100852
17.0,1793,787.742651
19.0,1630,808.10839
11.0,2553,839.933954
17.0,1810,862.805945
20.0,1623,883.250932
17.0,2020,908.895812
19.0,1635,930.117548
19.0,2040,956.155073
19.0,1780,979.272805
19.0,1630,999.967989
12.0,2022,1026.381657
20.0,1995,1052.823198
20.0,2005,1079.420672
16.0,2386,1110.385029
20.0,1563,1131.748639
16.0,1809,1156.010101
19.0,1629,1177.682157
18.0,1688,1200.458292
20.0,1564,1222.150486
17.0,2170,1252.851638
13.0,2454,1286.968777
17.0,2235,1319.483097
18.0,1786,1346.253454
18.0,2131,1378.407263
5.0,3216,1428.675862
14.0,2121,1461.966986
20.0,1563,1487.873449
19.0,1633,1515.198324
15.0,2073,1551.63473
18.0,2122,1589.162798
20.0,2003,1624.232886
16.0,2192,1664.125949
18.0,2117,1703.792774
20.0,1990,1740.909714
19.0,1633,1770.437712
15.0,2366,1815.713547
16.0,1919,1849.854003
18.0,2124,1890.332492
19.0,2042,1928.984636
20.0,1584,1960.758353
12.0,2475,2008.468867
20.0,1562,2039.929569
17.0,1765,2076.707927
13.0,2716,2134.919655
20.0,2004,2179.355787
20.0,1562,2211.904358
20.0,1566,2247.991452
20.0,1997,2294.629106
19.0,1635,2332.012925
18.0,2187,2383.952315
13.0,2101,2435.789877
19.0,1630,2475.577477
20.0,1683,2516.826749
18.0,1753,2561.46531
19.0,1632,2601.647929
19.0,1740,2648.174669
19.0,1633,2689.183215
15.0,2337,2751.628121
19.0,1631,2794.386156
20.0,2005,2848.1861
9.0,2697,2918.362982
19.0,1632,2964.417917
7.0,2939,3041.681348
19.0,2038,3095.155033
20.0,1564,3138.380084
17.0,1778,3188.834291
19.0,1635,3235.744062
19.0,1635,3287.548968
19.0,1812,3342.362766
14.0,2161,3401.395123
17.0,1842,3459.7456
17.0,1795,3514.97244
18.0,2289,3586.455344
19.0,2043,3648.044599
18.0,2247,3716.425888
19.0,2191,3787.112579
16.0,2022,3851.618031
18.0,2117,3919.724253
19.0,2049,3985.067046
19.0,2085,4055.225184
20.0,2007,4119.40108
20.0,1671,4171.71072
13.0,2142,4243.330596
20.0,1564,4295.656924
19.0,1698,4350.441784
20.0,2006,4414.281429
18.0,2152,4488.695263
17.0,2189,4556.651294
20.0,2001,4618.043324
18.0,2198,4728.226638
19.0,1731,4816.410877
19.0,1689,4915.983008
15.0,1858,5018.471893
20.0,1595,5109.675375
20.0,1562,5197.95284
17.0,1933,5296.906442
14.0,2149,5415.151283
