#{"t_start": 1529024437.0579333, "env_id": "CartPole-v0"}
r,l,t
41.0,41,3.694243
47.0,47,3.76582
26.0,26,3.799752
18.0,18,3.820661
29.0,29,3.857383
14.0,14,3.87626
9.0,9,3.888386
22.0,22,5.441154
18.0,18,5.473853
15.0,15,5.491165
16.0,16,5.511626
25.0,25,5.546302
35.0,35,5.593425
34.0,34,5.639139
59.0,59,7.174569
30.0,30,7.212777
38.0,38,7.267033
53.0,53,7.348349
41.0,41,7.409696
54.0,54,9.007614
59.0,59,9.088746
62.0,62,9.174706
52.0,52,9.24641
59.0,59,11.044811
74.0,74,11.135582
54.0,54,11.199843
43.0,43,13.050711
184.0,184,15.041561
150.0,150,15.313755
200.0,200,17.314196
200.0,200,19.123457
187.0,187,20.930222
182.0,182,22.614649
135.0,135,24.392232
200.0,200,26.273347
200.0,200,28.107631
200.0,200,29.948597
200.0,200,31.714585
200.0,200,33.49714
200.0,200,35.396684
200.0,200,37.285735
159.0,159,39.045246
199.0,199,41.017751
190.0,190,42.639142
200.0,200,44.401217
174.0,174,44.630389
193.0,193,46.524575
189.0,189,48.387265
200.0,200,50.421511
200.0,200,52.244292
200.0,200,54.105625
200.0,200,55.766145
200.0,200,57.563776
200.0,200,59.331483
200.0,200,61.077107
200.0,200,62.825903
200.0,200,64.54915
188.0,188,66.279512
200.0,200,68.146023
200.0,200,69.676414
200.0,200,71.298313
200.0,200,73.175354
200.0,200,74.97556
200.0,200,76.785465
200.0,200,78.718751
200.0,200,80.740663
200.0,200,82.417008
200.0,200,84.178848
200.0,200,85.943482
200.0,200,87.746177
200.0,200,89.515928
200.0,200,91.326061
200.0,200,93.237701
200.0,200,94.896991
200.0,200,96.702185
200.0,200,98.411282
200.0,200,100.267263
200.0,200,102.240461
200.0,200,104.260233
200.0,200,106.143828
200.0,200,107.865161
200.0,200,109.588567
200.0,200,111.136725
200.0,200,112.885018
200.0,200,114.70448
200.0,200,116.631995
200.0,200,118.445813
200.0,200,120.336698
200.0,200,122.364187
200.0,200,124.353205
200.0,200,126.184174
200.0,200,127.730567
200.0,200,129.544458
200.0,200,131.324595
200.0,200,133.114889
200.0,200,134.924047
200.0,200,136.804765
200.0,200,138.807621
