#{"t_start": 1529023471.6438138, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,848,37.505435
-21.0,759,64.308228
-21.0,757,91.69612
-21.0,818,121.805703
-21.0,973,158.29072
-20.0,840,188.943487
-18.0,1193,233.111964
-20.0,914,267.198531
-19.0,953,302.889522
-21.0,914,336.482861
-21.0,945,371.219927
-21.0,881,404.192551
-18.0,1115,445.804194
-19.0,1091,485.293451
-18.0,1336,534.09158
-19.0,1205,577.313888
-21.0,970,612.309684
-18.0,1056,650.202256
-17.0,1631,709.704808
-19.0,1388,760.403368
-16.0,1853,826.515621
-13.0,2307,910.214069
-13.0,1992,984.200101
-7.0,2328,1069.616996
9.0,2644,1166.274022
7.0,2757,1265.811395
17.0,1794,1331.492948
6.0,2910,1431.001217
14.0,2242,1499.010192
16.0,2336,1571.199812
15.0,2114,1633.645576
20.0,1986,1704.704015
18.0,1833,1767.512778
20.0,2033,1837.697579
18.0,1750,1901.025123
18.0,2074,1977.01341
17.0,2324,2061.400404
20.0,1729,2124.704569
18.0,2176,2204.606172
20.0,2002,2274.103264
15.0,2347,2354.803995
20.0,1563,2405.514573
20.0,2003,2475.305659
19.0,1806,2538.720722
20.0,2088,2607.715752
20.0,2004,2681.208786
20.0,1591,2739.301678
18.0,2112,2815.812863
20.0,2005,2889.494075
16.0,1934,2955.990087
20.0,2019,3025.799759
16.0,2102,3095.484458
16.0,2156,3172.51321
19.0,2084,3249.292927
17.0,2076,3325.515126
19.0,1667,3385.904695
15.0,2562,3479.088779
18.0,1982,3536.709556
19.0,1811,3594.10633
19.0,2127,3660.601806
18.0,1792,3717.62435
21.0,1970,3780.198889
19.0,2791,3867.98385
17.0,2945,3960.205546
18.0,2131,4027.792675
20.0,1607,4078.003875
21.0,2759,4164.893697
19.0,2871,4255.012537
17.0,2430,4331.392389
20.0,2069,4400.315841
16.0,2870,4505.298132
18.0,2311,4590.894146
19.0,2938,4700.900882
20.0,2004,4775.890722
19.0,2262,4859.80714
19.0,2081,4937.704419
19.0,2204,5020.18983
20.0,2004,5094.822757
20.0,2037,5171.291857
19.0,2108,5250.592218
18.0,2535,5346.991884
