#{"t_start": 1529023471.2461853, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,763,34.448467
-21.0,759,61.717168
-21.0,761,89.305142
-21.0,818,119.422503
-19.0,931,154.493601
-21.0,902,187.282937
-20.0,870,219.103619
-21.0,821,249.316545
-19.0,1085,290.20271
-19.0,1060,329.299905
-20.0,1027,367.210636
-21.0,898,401.100582
-20.0,890,433.901268
-20.0,928,468.411139
-21.0,850,499.020518
-19.0,963,533.99797
-19.0,1307,580.688044
-20.0,958,615.306902
-19.0,1097,655.102317
-21.0,1381,705.505721
-18.0,1413,757.299323
-15.0,2013,829.289453
-15.0,1953,899.275998
-7.0,2487,991.598625
-3.0,2678,1090.308634
8.0,2479,1180.324812
-5.0,2585,1274.455652
16.0,1933,1344.500449
7.0,2702,1435.699939
20.0,1561,1482.711492
20.0,1564,1531.098948
20.0,2001,1589.510277
20.0,2006,1654.989145
19.0,1634,1713.207241
18.0,2077,1782.801169
19.0,1656,1841.089227
17.0,1922,1911.399929
12.0,2490,2002.300328
17.0,2312,2086.688181
20.0,2084,2162.706175
20.0,1614,2221.789204
20.0,1563,2275.08981
20.0,1562,2327.101665
13.0,2492,2410.992512
19.0,1632,2468.108308
17.0,1789,2532.102279
20.0,1993,2596.319939
16.0,1871,2665.502018
20.0,1564,2721.982749
17.0,1819,2788.28962
17.0,1883,2857.313949
18.0,1742,2921.80227
6.0,3241,3031.402795
17.0,2191,3103.003708
12.0,2474,3192.899347
20.0,1992,3266.092398
19.0,2098,3343.990199
20.0,1996,3415.595201
20.0,1566,3472.608122
12.0,2722,3555.216014
9.0,3660,3669.461655
20.0,2069,3735.999946
18.0,1824,3793.204064
16.0,3141,3891.386609
19.0,2037,3956.180579
20.0,2085,4021.700837
17.0,2877,4111.490753
20.0,2788,4199.623368
18.0,2831,4288.190683
7.0,3170,4390.313389
19.0,2880,4496.420866
19.0,2849,4602.292324
19.0,2928,4711.089607
19.0,2135,4791.088716
18.0,2913,4899.694037
20.0,2802,5004.715945
19.0,2141,5083.803481
17.0,2249,5168.816622
20.0,2091,5246.910412
20.0,2791,5353.582559
20.0,2884,5462.513386
20.0,2805,5569.235588
16.0,2493,5664.306024
20.0,2062,5743.081206
12.0,3033,5858.307332
19.0,2332,5948.761981
21.0,2819,6057.50624
20.0,2824,6167.209419
19.0,1722,6235.082185
19.0,2979,6352.281155
21.0,2816,6462.212885
20.0,1997,6540.716034
18.0,2339,6631.543208
15.0,2484,6731.090676
19.0,2145,6815.09088
18.0,2496,6913.376318
20.0,2267,7002.719629
19.0,2270,7095.036079
18.0,2959,7214.409854
20.0,1625,7282.004281
20.0,2836,7398.606352
20.0,2072,7482.124535
18.0,2974,7603.124001
21.0,2818,7719.506412
19.0,2269,7814.19188
21.0,2775,7931.318529
19.0,2975,8056.512832
19.0,2199,8148.602952
12.0,2906,8270.179726
18.0,2838,8387.591525
21.0,2052,8472.815367
19.0,2521,8577.708304
19.0,2334,8673.302611
21.0,2052,8759.000709
20.0,2312,8853.394334
19.0,2209,8944.391102
20.0,2381,9042.31408
20.0,2447,9142.715025
20.0,2269,9230.311325
19.0,2212,9316.413481
20.0,2286,9402.904268
20.0,2212,9487.508698
21.0,2284,9577.040219
17.0,2258,9655.422057
20.0,2093,9722.706634
20.0,2379,9800.790682
20.0,2389,9879.008711
18.0,1700,9934.808474
20.0,1673,9989.085999
20.0,2099,10056.180425
