#{"t_start": 1529023471.3458297, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,761,34.161382
-21.0,758,61.456358
-21.0,759,88.998677
-21.0,764,117.31682
-18.0,1211,162.516047
-20.0,983,198.70948
-20.0,841,229.787243
-21.0,787,258.605509
-19.0,1120,299.912942
-21.0,999,337.29048
-21.0,1015,374.488126
-20.0,837,405.897583
-21.0,944,441.09235
-21.0,911,474.573743
-20.0,883,506.611685
-20.0,1154,548.596479
-21.0,910,580.727706
-21.0,936,614.609584
-18.0,1205,658.009309
-18.0,1561,715.308793
-18.0,1396,766.007329
-14.0,2095,840.815879
-16.0,1952,911.694716
-9.0,2220,993.715482
-7.0,2476,1085.692476
2.0,2898,1190.311204
13.0,2041,1264.310621
20.0,1563,1321.512001
19.0,2051,1395.190907
20.0,2003,1457.099956
16.0,1931,1516.101353
18.0,2064,1578.19306
18.0,1922,1637.22559
19.0,1663,1696.48911
20.0,1561,1752.417247
19.0,1636,1804.51113
18.0,1760,1868.902701
18.0,2109,1945.490639
20.0,1567,2002.891157
18.0,1719,2065.500586
20.0,1991,2138.204406
18.0,1979,2210.893598
19.0,1843,2274.489393
19.0,2152,2347.804358
19.0,1635,2402.590831
16.0,2085,2474.214137
20.0,1561,2530.01122
19.0,1686,2582.976852
18.0,2080,2659.31414
12.0,2906,2765.108056
20.0,2025,2838.316003
18.0,1666,2900.307311
18.0,1724,2958.018004
19.0,2213,3035.215586
19.0,1633,3089.41357
20.0,1562,3143.499624
16.0,2264,3226.90711
20.0,2004,3300.710616
20.0,1563,3357.55066
18.0,2201,3437.515882
20.0,1994,3505.990971
17.0,2210,3570.595743
19.0,2072,3635.918724
20.0,1566,3685.318296
19.0,2038,3750.194294
17.0,2416,3826.502418
14.0,2531,3905.693253
18.0,2157,3973.299165
19.0,2261,4044.887411
6.0,3109,4142.394404
20.0,2042,4206.410218
7.0,3216,4307.509127
20.0,2861,4401.615667
17.0,2981,4511.396972
20.0,1996,4585.412231
20.0,2897,4693.289367
18.0,2795,4797.612781
19.0,2104,4876.101951
20.0,2851,4982.703247
20.0,1717,5046.400706
20.0,2006,5121.399827
19.0,1690,5185.203834
21.0,2815,5291.307117
