#{"t_start": 1529023469.5314078, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,760,35.926629
-19.0,935,70.011984
-21.0,883,101.72045
-21.0,847,132.727573
-21.0,867,165.607658
-21.0,780,194.138777
-21.0,820,224.507501
-19.0,1083,264.230513
-20.0,1112,306.033353
-21.0,786,335.226885
-20.0,936,369.335214
-21.0,1028,407.806026
-19.0,1051,447.20639
-19.0,1047,485.117769
-21.0,879,516.827425
-20.0,996,553.113472
-19.0,1041,590.30352
-20.0,988,625.903484
-17.0,1373,675.626307
-18.0,1512,731.417002
-16.0,1832,797.022345
-16.0,2075,871.704361
-17.0,1555,928.612522
-13.0,1893,998.808534
-4.0,2639,1096.207881
2.0,3177,1211.537622
17.0,1788,1276.317545
19.0,1653,1336.515643
20.0,2006,1408.10783
19.0,2081,1471.106646
18.0,1728,1524.123668
20.0,2002,1583.705154
19.0,1664,1634.102758
20.0,1565,1690.124239
20.0,1562,1746.522589
12.0,2332,1823.210675
20.0,2003,1896.138215
20.0,2001,1969.195291
20.0,2006,2042.227738
19.0,2042,2117.403757
18.0,1728,2180.416405
18.0,1786,2245.323604
17.0,1828,2303.703239
16.0,2184,2382.395046
19.0,2086,2450.405229
19.0,2166,2527.924823
18.0,2128,2597.014457
20.0,1565,2654.603168
19.0,1654,2714.905655
18.0,1844,2782.030237
20.0,1992,2854.635166
18.0,1759,2919.397216
18.0,1804,2976.32228
20.0,1624,3035.905952
17.0,2124,3105.49526
10.0,2828,3208.928631
20.0,1625,3268.116152
14.0,2481,3359.304349
15.0,2320,3443.910009
12.0,2790,3532.412383
20.0,1993,3594.725336
19.0,2136,3661.595337
19.0,2053,3726.708722
20.0,1993,3789.816562
17.0,2977,3883.405631
20.0,2007,3946.527247
20.0,2043,4011.013157
20.0,1562,4060.127646
20.0,2101,4125.842108
19.0,2081,4191.709084
17.0,2255,4262.509975
19.0,2647,4345.327741
14.0,2501,4432.317162
16.0,2717,4532.000709
19.0,2085,4610.000718
20.0,1990,4684.295092
19.0,2081,4761.726349
20.0,2066,4838.304065
18.0,2219,4920.795934
16.0,2356,5009.506448
18.0,2673,5108.595353
19.0,2087,5187.611815
20.0,1562,5246.206973
20.0,2007,5322.525026
