#{"t_start": 1529023471.3367162, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,760,34.122452
-21.0,757,61.376021
-21.0,760,88.935129
-20.0,927,122.822124
-21.0,819,153.090663
-21.0,941,188.119757
-21.0,869,219.998488
-21.0,822,250.800984
-21.0,1027,289.111242
-20.0,945,323.811334
-20.0,1013,361.297931
-20.0,944,396.420166
-20.0,836,427.605088
-20.0,1150,470.199056
-18.0,1090,510.032142
-20.0,1064,548.500399
-21.0,1035,585.412844
-19.0,1127,626.124822
-20.0,1076,664.789883
-19.0,1234,709.800675
-16.0,1631,769.199549
-17.0,1928,838.397374
-18.0,1975,909.898298
-7.0,2437,999.908521
-12.0,2051,1075.609111
-6.0,2530,1167.705945
17.0,1833,1233.898734
15.0,2321,1318.936382
17.0,1856,1385.920758
20.0,2006,1449.130646
17.0,1794,1503.718305
20.0,1566,1552.627217
19.0,2141,1613.708424
15.0,2310,1695.211489
18.0,2165,1769.917998
20.0,1567,1823.012153
20.0,1564,1879.424703
20.0,1564,1936.597727
17.0,1910,2006.813895
19.0,2083,2082.221939
5.0,3477,2209.899593
20.0,2005,2278.912444
19.0,2083,2349.910525
19.0,1820,2409.895794
20.0,1988,2479.813206
20.0,2002,2548.518257
19.0,1684,2604.298998
17.0,1798,2670.318882
5.0,3563,2800.411283
19.0,2084,2877.114795
20.0,1603,2935.801628
18.0,2247,3009.320706
20.0,1564,3064.996194
18.0,1931,3128.22068
20.0,2111,3205.913458
20.0,1563,3262.821155
18.0,2117,3340.499464
18.0,1925,3410.724945
20.0,1564,3467.797551
18.0,1667,3519.524415
18.0,2230,3587.018421
20.0,2007,3649.708587
17.0,2144,3717.898918
19.0,2911,3809.922554
20.0,2007,3872.716885
19.0,2855,3963.099255
19.0,2872,4053.289925
19.0,2192,4122.224757
19.0,2043,4186.4175
20.0,1592,4236.331984
20.0,2063,4300.524955
20.0,2125,4368.481253
19.0,2572,4461.610392
19.0,2134,4540.436342
7.0,3082,4654.692406
19.0,2196,4737.001166
18.0,3022,4849.51997
19.0,2527,4943.995905
20.0,2910,5052.417969
19.0,2850,5158.920031
20.0,2001,5233.854831
11.0,2774,5339.702962
19.0,1722,5405.11242
15.0,3136,5524.799742
20.0,2065,5602.909166
20.0,1625,5664.51162
20.0,2080,5743.910842
20.0,2055,5822.920661
19.0,1691,5887.111133
20.0,2085,5966.811555
19.0,2081,6048.19282
20.0,1621,6111.300592
18.0,2301,6200.517065
19.0,2768,6308.723426
19.0,1771,6378.424721
19.0,2891,6492.699764
19.0,2134,6575.70207
20.0,2854,6687.517807
17.0,2543,6787.626724
19.0,2853,6900.490778
20.0,1714,6969.169844
21.0,2667,7075.096292
20.0,2102,7161.211975
20.0,2854,7277.200033
18.0,2321,7373.612978
19.0,2121,7459.296215
16.0,2371,7555.528566
20.0,2829,7671.102694
21.0,2820,7789.211528
20.0,2097,7878.096975
20.0,2116,7966.207352
19.0,2795,8083.391323
20.0,2098,8171.914705
19.0,2605,8280.011399
18.0,2317,8375.209313
19.0,2340,8473.309895
19.0,2119,8561.582787
21.0,2379,8660.090771
19.0,1842,8735.891504
19.0,2524,8838.800284
21.0,2053,8924.921096
19.0,2119,9010.200237
20.0,2178,9100.804854
18.0,2552,9201.810885
19.0,2246,9288.415496
20.0,2427,9381.359519
19.0,2315,9470.121789
21.0,2285,9557.621477
20.0,2136,9635.429986
14.0,2358,9713.017616
21.0,2144,9782.604351
21.0,2295,9858.521385
20.0,1759,9915.871909
21.0,2278,9989.329176
21.0,1738,10046.197223
