#{"t_start": 1529017301.403198, "env_id": "CartPole-v0"}
r,l,t
35.0,35,3.533894
11.0,11,3.546902
44.0,44,3.599476
18.0,18,3.620188
24.0,24,3.647434
23.0,23,3.67372
20.0,20,3.699052
12.0,12,3.713519
51.0,51,5.239033
23.0,23,5.266958
31.0,31,5.304721
27.0,27,5.335522
19.0,19,5.357367
42.0,42,5.410563
17.0,17,5.432919
42.0,42,6.944072
35.0,35,6.989123
51.0,51,7.050997
61.0,61,7.124686
101.0,101,8.64702
31.0,31,8.684458
74.0,74,8.772946
27.0,27,10.183939
61.0,61,10.252062
113.0,113,10.378878
126.0,126,12.265205
113.0,113,13.559436
183.0,183,15.214998
123.0,123,15.380579
141.0,141,17.201275
200.0,200,19.039942
200.0,200,20.868419
200.0,200,22.917541
200.0,200,24.648194
175.0,175,26.346286
200.0,200,28.094942
200.0,200,29.780346
200.0,200,31.578888
200.0,200,33.365682
191.0,191,35.168563
179.0,179,36.949725
187.0,187,38.861392
200.0,200,40.716633
185.0,185,40.958028
200.0,200,42.657299
186.0,186,44.440239
197.0,197,46.276538
200.0,200,47.966223
200.0,200,49.660534
200.0,200,51.420606
200.0,200,53.120713
200.0,200,54.895784
200.0,200,56.613377
200.0,200,58.317336
200.0,200,60.053879
185.0,185,61.703136
200.0,200,63.371077
200.0,200,65.075223
171.0,171,66.836732
200.0,200,68.703393
200.0,200,70.699975
200.0,200,72.506639
200.0,200,74.239533
200.0,200,76.038725
200.0,200,77.728986
200.0,200,79.282082
200.0,200,81.072628
200.0,200,82.816873
200.0,200,84.626084
200.0,200,86.393522
200.0,200,87.940199
200.0,200,89.702783
200.0,200,91.397748
200.0,200,93.136656
200.0,200,94.844661
200.0,200,96.573868
200.0,200,98.237877
200.0,200,99.968443
200.0,200,101.7045
200.0,200,103.448171
200.0,200,105.205414
200.0,200,107.016055
200.0,200,108.80602
200.0,200,110.77571
200.0,200,112.650003
200.0,200,114.485787
200.0,200,116.25293
200.0,200,117.99529
200.0,200,119.73792
200.0,200,121.553259
200.0,200,123.50385
200.0,200,125.398925
200.0,200,127.302415
200.0,200,129.058651
200.0,200,130.841608
200.0,200,132.604929
200.0,200,134.355401
200.0,200,136.235569
200.0,200,138.011494
200.0,200,139.873601
200.0,200,141.736158
200.0,200,143.49105
200.0,200,145.320858
200.0,200,147.256658
200.0,200,148.993636
200.0,200,150.770303
200.0,200,152.632094
200.0,200,154.42234
200.0,200,156.361
200.0,200,158.178487
200.0,200,159.947434
200.0,200,161.763023
200.0,200,163.751916
200.0,200,165.651788
200.0,200,167.427379
200.0,200,169.232141
200.0,200,171.054528
200.0,200,172.887576
200.0,200,174.822109
200.0,200,176.772413
200.0,200,178.66592
200.0,200,180.591583
200.0,200,182.489533
200.0,200,184.565451
200.0,200,186.379987
200.0,200,188.237927
200.0,200,189.999307
200.0,200,191.718876
200.0,200,193.520639
200.0,200,195.309315
200.0,200,197.0164
200.0,200,198.71145
200.0,200,200.463896
200.0,200,202.345241
200.0,200,204.183967
200.0,200,206.196485
200.0,200,208.180947
200.0,200,210.066283
200.0,200,212.020248
200.0,200,213.863805
200.0,200,215.696943
200.0,200,217.391005
200.0,200,219.172957
200.0,200,220.974616
200.0,200,222.911864
200.0,200,224.735036
200.0,200,226.528651
