#{"t_start": 1529017301.3954432, "env_id": "CartPole-v0"}
r,l,t
18.0,18,3.52172
36.0,36,3.563944
16.0,16,3.58275
19.0,19,3.605978
18.0,18,3.626712
19.0,19,3.648447
46.0,46,3.703313
24.0,24,3.731668
13.0,13,5.212758
12.0,12,5.226835
54.0,54,5.292458
25.0,25,5.321308
18.0,18,5.34199
25.0,25,5.370806
19.0,19,5.395432
17.0,17,5.416932
20.0,20,5.443282
43.0,43,6.955689
33.0,33,6.99816
28.0,28,7.031978
44.0,44,7.085164
64.0,64,8.554052
41.0,41,8.608518
103.0,103,8.738138
92.0,92,10.222906
53.0,53,10.282087
54.0,54,10.342963
79.0,79,12.163218
126.0,126,12.320877
200.0,200,13.720297
143.0,143,15.332919
143.0,143,17.164694
200.0,200,19.000736
200.0,200,20.833284
200.0,200,22.886718
200.0,200,24.611988
200.0,200,26.343599
200.0,200,28.089473
200.0,200,29.775747
200.0,200,31.574456
200.0,200,33.361653
197.0,197,35.171799
200.0,200,36.981708
187.0,187,38.896175
200.0,200,40.747675
200.0,200,42.459205
200.0,200,44.244789
200.0,200,46.102036
200.0,200,47.796201
194.0,194,49.46169
200.0,200,51.238085
200.0,200,52.946699
200.0,200,54.64316
200.0,200,56.42465
200.0,200,58.130051
200.0,200,59.872683
200.0,200,61.545891
200.0,200,63.21051
193.0,193,64.904773
200.0,200,66.633148
200.0,200,68.542456
200.0,200,70.526781
200.0,200,72.377377
200.0,200,74.076384
200.0,200,75.881268
200.0,200,77.597181
200.0,200,79.145025
200.0,200,80.909986
200.0,200,82.65901
200.0,200,84.427736
200.0,200,86.262727
200.0,200,87.753706
200.0,200,89.532251
200.0,200,91.238135
200.0,200,92.976113
200.0,200,94.694443
200.0,200,96.422269
200.0,200,98.084174
200.0,200,99.825301
200.0,200,101.549805
200.0,200,103.269658
200.0,200,105.030113
200.0,200,106.825591
200.0,200,108.641896
200.0,200,110.623315
200.0,200,112.45411
200.0,200,114.346802
200.0,200,116.107107
200.0,200,117.823984
200.0,200,119.577456
200.0,200,121.3788
200.0,200,123.337107
200.0,200,125.260608
200.0,200,127.151007
200.0,200,128.898614
200.0,200,130.714411
200.0,200,132.448458
200.0,200,134.199836
200.0,200,136.096061
200.0,200,137.809573
200.0,200,139.714012
200.0,200,141.544658
200.0,200,143.315665
200.0,200,145.145299
200.0,200,147.076412
200.0,200,148.843056
200.0,200,150.593339
200.0,200,152.465483
200.0,200,154.258897
200.0,200,156.196772
200.0,200,157.996488
200.0,200,159.778685
200.0,200,161.600244
200.0,200,163.572228
200.0,200,165.483544
200.0,200,167.270156
200.0,200,169.093483
200.0,200,170.875796
200.0,200,172.725294
200.0,200,174.657788
200.0,200,176.603219
200.0,200,178.498862
200.0,200,180.423111
200.0,200,182.312501
200.0,200,184.392354
200.0,200,186.200684
200.0,200,188.083453
200.0,200,189.871866
200.0,200,191.575681
200.0,200,193.359128
200.0,200,195.112219
200.0,200,196.879472
200.0,200,198.570697
200.0,200,200.307765
200.0,200,202.17699
200.0,200,204.015728
200.0,200,206.031479
200.0,200,208.015351
200.0,200,209.892279
200.0,200,211.834214
200.0,200,213.713654
200.0,200,215.526653
200.0,200,217.251983
200.0,200,219.002002
200.0,200,220.807901
200.0,200,222.726121
200.0,200,224.60419
200.0,200,226.371135
