#{"t_start": 1528313232.814832, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,908,21.113687
-20.0,894,35.641274
-20.0,1043,53.433489
-21.0,897,67.52244
-19.0,1124,86.513098
-21.0,838,99.811658
-21.0,845,113.809943
-21.0,789,127.042581
-19.0,948,142.693851
-21.0,792,155.249432
-21.0,875,169.128019
-20.0,835,182.74459
-20.0,931,197.749681
-19.0,1032,214.817964
-21.0,821,228.449054
-21.0,819,241.731935
-20.0,989,258.024477
-18.0,1029,274.728394
-18.0,1225,294.673706
-21.0,875,309.700206
-20.0,1134,327.956385
-20.0,990,344.327719
-17.0,1179,363.731669
-19.0,1250,383.729922
-18.0,1028,401.031746
-16.0,1780,429.120556
-21.0,1246,449.773156
-19.0,1457,474.154123
-18.0,1561,499.725062
-18.0,1734,527.500315
-20.0,1742,556.315213
-20.0,1818,585.892391
-18.0,1803,615.106856
-20.0,1749,643.818848
-14.0,2256,680.500648
-6.0,2592,722.714256
-10.0,2095,757.212307
-6.0,2567,798.658598
-3.0,2794,844.315018
-9.0,2272,882.232273
-9.0,2200,918.238778
2.0,2812,964.994861
-5.0,2519,1007.492927
-4.0,2585,1050.861933
1.0,3033,1102.38857
-1.0,3039,1158.391587
-1.0,2871,1211.066145
-1.0,3142,1267.470766
3.0,2950,1322.498974
-2.0,3109,1381.044621
1.0,3247,1442.657201
-2.0,3367,1509.454524
3.0,3501,1583.807673
2.0,3640,1663.163873
10.0,2641,1720.750186
5.0,3247,1792.03958
8.0,2788,1854.631765
8.0,2919,1918.615727
14.0,2256,1966.296934
18.0,1942,2006.908642
20.0,1693,2041.617452
19.0,1733,2077.52079
20.0,1708,2111.736885
20.0,1656,2147.422118
18.0,1818,2183.977548
16.0,1867,2221.535486
20.0,1664,2255.198396
18.0,1804,2293.911645
18.0,1804,2332.418141
19.0,1736,2369.021243
19.0,1716,2406.16085
18.0,1830,2446.51777
20.0,1670,2482.301239
20.0,1668,2519.678127
19.0,1716,2559.986887
19.0,1720,2598.706175
17.0,1858,2642.697769
20.0,1669,2681.704645
17.0,1815,2725.588171
20.0,1666,2765.290125
16.0,1904,2813.006094
19.0,1758,2858.314372
20.0,1690,2900.725438
