#{"t_start": 1528320545.7649264, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,848,10.642078
-21.0,822,16.18005
-21.0,791,21.369399
-20.0,948,27.507705
-17.0,1154,35.570298
-21.0,808,40.548666
-21.0,974,46.546757
-19.0,1098,53.438112
-21.0,945,59.930168
-21.0,940,66.148977
-20.0,866,71.497513
-20.0,1004,77.698834
-19.0,1110,84.615879
-21.0,911,92.092103
-21.0,818,98.155033
-21.0,878,105.171747
-20.0,959,112.546451
-21.0,883,119.552509
-19.0,1063,127.661346
-21.0,907,134.52771
-21.0,879,141.523299
-21.0,817,148.039506
-21.0,911,154.803567
-21.0,901,161.808599
-20.0,1002,169.781348
-21.0,1062,177.999288
-21.0,783,184.235114
-20.0,893,191.184284
-21.0,820,197.552522
-20.0,881,204.561471
-21.0,910,211.727419
-21.0,944,219.049168
-19.0,998,226.44434
-20.0,891,233.289593
-21.0,759,239.119593
-21.0,837,246.040634
-21.0,823,252.319883
-19.0,942,260.33459
-21.0,971,268.12166
-19.0,984,276.059791
-19.0,1099,284.3884
-21.0,823,290.840368
-20.0,871,297.046787
-21.0,819,302.871229
-21.0,821,308.673528
-21.0,822,315.074957
-21.0,849,321.083323
-21.0,901,327.979372
-21.0,823,334.46277
-21.0,821,340.604527
-21.0,825,347.189756
-21.0,822,353.154305
-21.0,823,359.301513
-20.0,983,366.285914
-20.0,893,372.71924
-20.0,896,379.371804
-21.0,947,386.611676
-21.0,819,392.807704
-21.0,781,398.46075
-20.0,1022,406.086974
-21.0,879,412.573113
-20.0,896,418.987438
-21.0,787,424.687822
-20.0,1128,432.95405
-21.0,883,439.601903
-21.0,944,446.483561
-20.0,959,453.271382
-19.0,1080,461.501738
-21.0,991,468.828364
-20.0,1004,475.832679
-19.0,915,482.996236
-20.0,891,489.341771
-20.0,864,496.043022
-21.0,969,503.475319
-20.0,1016,511.249085
-21.0,1016,518.837694
-20.0,832,524.651525
-19.0,962,531.682061
-20.0,841,537.669257
-20.0,1019,544.943805
-21.0,786,550.630859
-20.0,923,557.089083
-21.0,823,563.398491
-21.0,808,569.103933
-21.0,853,575.460968
-18.0,1200,584.042397
-20.0,925,590.761308
-17.0,1249,599.683907
-21.0,764,605.23241
-18.0,1190,613.751722
-20.0,840,619.946264
-19.0,1098,627.958532
-20.0,863,634.774767
-20.0,841,641.311223
-20.0,1052,649.10772
-21.0,1026,656.772101
-20.0,897,663.373665
-18.0,1147,671.82349
-20.0,994,679.150801
-20.0,1035,686.595371
-21.0,938,693.383372
-21.0,820,699.250848
-21.0,909,706.030401
-21.0,986,713.626939
-21.0,837,720.223994
-21.0,835,726.60492
-21.0,912,733.849687
-21.0,882,740.789147
-20.0,985,748.573836
-20.0,1042,757.226121
-20.0,998,765.326176
-21.0,877,772.292965
-19.0,1012,780.420684
-20.0,894,787.646742
-19.0,931,795.113477
-21.0,912,802.678509
-20.0,926,810.099664
-21.0,1023,818.16143
-21.0,919,824.991439
-19.0,1034,832.832137
-21.0,941,840.542005
-21.0,847,846.917343
-21.0,1028,855.196967
-20.0,916,862.480254
