#{"t_start": 1528313232.992705, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,897,20.750264
-21.0,849,34.718108
-21.0,813,48.33884
-19.0,1166,67.060965
-19.0,1003,83.865332
-20.0,840,97.245785
-21.0,820,110.752476
-21.0,804,123.855527
-18.0,1459,148.54199
-21.0,871,162.218949
-19.0,981,178.171578
-21.0,821,191.267893
-17.0,1116,209.366632
-19.0,1064,227.380463
-20.0,896,241.740907
-21.0,996,258.101048
-18.0,1161,277.304924
-19.0,1184,296.685226
-20.0,1083,314.440383
-19.0,1136,333.236622
-19.0,1001,350.361042
-20.0,1102,367.35346
-18.0,1151,386.23371
-18.0,1284,407.231744
-18.0,1208,426.757307
-16.0,1730,454.52308
-16.0,1714,483.536779
-18.0,1751,512.238892
-7.0,2517,553.033284
-14.0,2206,588.783604
-10.0,2365,627.664394
-14.0,2163,663.189984
-7.0,2491,703.548253
-9.0,2597,745.449317
-5.0,2500,786.667495
-9.0,2241,822.826109
-6.0,2559,865.73219
-1.0,2866,912.166083
-6.0,2428,952.448381
-4.0,2599,996.66603
2.0,2656,1040.90581
2.0,2763,1087.332511
1.0,3027,1142.458283
3.0,2766,1192.676159
4.0,2850,1244.448899
-3.0,2990,1299.328012
4.0,2897,1354.035443
-1.0,3286,1416.301396
2.0,3065,1476.109138
5.0,2964,1534.834857
-2.0,3213,1603.645256
9.0,2512,1659.541522
8.0,2906,1723.745029
2.0,3408,1798.8043
10.0,2603,1857.31181
11.0,2576,1911.929732
14.0,2254,1961.1481
18.0,1832,1999.111862
20.0,1758,2035.9765
16.0,1976,2075.480311
20.0,1671,2110.336134
18.0,1766,2147.596864
20.0,1664,2180.716856
19.0,1727,2216.214163
19.0,1722,2250.524981
15.0,1935,2292.401809
20.0,1668,2327.556449
15.0,1854,2366.14647
19.0,1693,2403.235392
20.0,1664,2439.113516
18.0,1816,2478.640924
18.0,1810,2519.456625
20.0,1671,2559.012896
17.0,1941,2602.635677
20.0,1663,2642.204306
19.0,1743,2682.412101
19.0,1760,2725.365178
18.0,1841,2769.925347
20.0,1668,2811.824516
20.0,1661,2853.604315
18.0,1812,2899.87719
