#{"t_start": 1528320545.7489164, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,943,11.364325
-20.0,981,17.565091
-16.0,1247,26.072556
-21.0,884,31.746962
-21.0,1066,39.097742
-20.0,978,45.108977
-21.0,1007,51.358536
-18.0,1211,59.370208
-21.0,785,64.567518
-20.0,895,70.222182
-21.0,943,76.117859
-20.0,884,81.748975
-20.0,1055,89.368855
-20.0,904,96.300429
-20.0,915,103.292152
-20.0,930,110.58299
-21.0,822,117.287908
-20.0,870,124.061458
-21.0,818,130.342727
-21.0,839,136.562348
-21.0,885,143.653241
-20.0,933,150.881129
-21.0,1018,158.754033
-19.0,1067,166.820746
-19.0,960,174.343263
-21.0,814,180.898834
-20.0,925,188.171279
-21.0,909,195.403831
-19.0,970,203.044862
-20.0,917,210.13409
-16.0,1195,219.300677
-20.0,882,226.085075
-20.0,1030,233.977743
-20.0,971,241.512117
-21.0,819,248.107693
-21.0,882,255.083621
-21.0,864,262.230883
-20.0,901,269.646785
-20.0,985,277.338619
-21.0,811,283.825411
-21.0,781,289.652059
-21.0,780,295.284505
-21.0,790,300.835367
-21.0,821,306.717029
-21.0,848,313.319789
-20.0,832,319.112879
-21.0,807,325.295786
-20.0,837,331.694765
-21.0,822,338.173488
-20.0,916,345.19344
-19.0,1022,352.828582
-20.0,1101,360.782803
-20.0,979,368.043191
-20.0,841,373.918497
-20.0,1068,381.85078
-19.0,1055,389.926596
-20.0,1035,397.555434
-20.0,856,403.96611
-19.0,953,411.011798
-20.0,1098,418.948673
-20.0,841,424.946325
-19.0,1084,432.986726
-21.0,790,438.865614
-20.0,837,444.781457
-18.0,1290,454.273302
-21.0,792,460.381591
-21.0,988,467.323259
-21.0,819,473.553693
-21.0,776,479.252695
-21.0,821,485.475076
-21.0,870,492.088004
-20.0,839,498.234935
-21.0,814,504.644115
-21.0,907,511.395376
-21.0,847,517.709912
-21.0,780,523.463568
-20.0,1008,530.392738
-21.0,819,536.463325
-19.0,1248,545.563617
-20.0,1026,552.948538
-20.0,954,559.804384
-21.0,936,566.408959
-21.0,1030,573.848709
-20.0,858,580.252712
-18.0,1081,587.996736
-21.0,1238,597.037848
-21.0,757,602.38366
-20.0,1040,609.772885
-19.0,987,617.089952
