#{"t_start": 1528313233.419081, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,952,21.089005
-21.0,953,37.147951
-21.0,817,50.696965
-20.0,1020,66.916343
-21.0,938,82.821711
-21.0,905,97.022541
-20.0,865,111.832874
-21.0,825,125.585072
-20.0,1101,143.196626
-20.0,933,158.319827
-21.0,777,171.117053
-19.0,936,185.724396
-21.0,822,198.792485
-20.0,912,214.283462
-20.0,876,228.696877
-21.0,837,242.848282
-20.0,906,257.359612
-21.0,913,272.549544
-20.0,922,287.478853
-20.0,920,302.828233
-20.0,1048,319.915463
-20.0,932,335.621702
-19.0,1066,353.312
-20.0,1125,371.610323
-19.0,1086,388.597548
-19.0,1272,409.036943
-18.0,1496,433.669219
-18.0,1560,459.029986
-14.0,1912,490.53702
-18.0,1623,517.03331
-21.0,1598,543.2884
-13.0,2191,578.918273
-18.0,1765,607.614238
-7.0,2506,648.66305
-14.0,2033,681.917457
-14.0,2371,720.66489
-8.0,2574,762.017706
-4.0,2634,805.502621
1.0,2890,852.524738
1.0,3009,902.120347
-9.0,2119,937.638607
-3.0,2615,981.710951
-3.0,2723,1026.930291
-3.0,2661,1072.338141
3.0,2867,1122.400676
3.0,2894,1174.383906
1.0,3199,1233.103803
3.0,2980,1287.504467
2.0,3119,1346.080682
5.0,2942,1402.408104
2.0,2965,1458.266346
1.0,3282,1524.697366
7.0,2817,1584.226761
8.0,2627,1641.285467
9.0,2614,1698.778132
5.0,3704,1781.181906
6.0,2823,1843.680244
13.0,2222,1892.277618
14.0,2113,1937.218349
19.0,1780,1974.616332
20.0,1692,2010.84878
19.0,1720,2045.438086
18.0,1794,2082.510663
20.0,1664,2117.079609
20.0,1671,2152.002881
19.0,1776,2188.218752
17.0,1845,2225.000044
16.0,1930,2265.24521
20.0,1664,2300.688185
17.0,1856,2340.109247
14.0,2057,2382.883917
19.0,1715,2420.378568
17.0,1865,2461.289548
20.0,1661,2499.009878
17.0,1825,2540.304417
19.0,1718,2579.185326
20.0,1668,2618.410186
19.0,1716,2657.610529
20.0,1665,2698.009736
16.0,1839,2742.709473
12.0,2130,2793.678057
18.0,1820,2839.683619
21.0,1650,2883.060599
