#{"t_start": 1529023482.9907284, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,790,36.338875
-21.0,934,73.52789
-20.0,948,110.933226
-21.0,836,143.02539
-21.0,883,174.263794
-21.0,876,207.311546
-21.0,883,239.241
-21.0,810,268.714265
-20.0,836,301.025664
-20.0,898,336.206251
-21.0,783,366.519986
-21.0,818,397.110949
-20.0,954,434.832644
-20.0,926,470.335024
-18.0,1232,517.545089
-18.0,1178,563.810112
-21.0,818,595.499847
-20.0,841,628.520753
-21.0,787,659.539483
-21.0,761,688.723464
-19.0,1347,740.823023
-21.0,970,779.600018
-20.0,1005,819.22089
-20.0,957,857.540502
-19.0,1032,898.421647
-19.0,1318,949.320988
-20.0,1154,995.654796
-21.0,780,1026.622047
-20.0,897,1060.932939
-21.0,1002,1099.708897
-20.0,924,1136.109537
-21.0,941,1173.236329
-20.0,870,1206.79499
-21.0,852,1239.833887
-21.0,880,1274.621703
-21.0,878,1307.9102
-21.0,993,1347.016185
-20.0,980,1386.236525
-20.0,837,1419.13125
-20.0,1137,1464.235449
-20.0,978,1502.933456
-20.0,906,1537.521198
-19.0,994,1574.909854
-21.0,841,1608.335367
-19.0,932,1646.412619
-20.0,1001,1685.909658
-21.0,1090,1729.716798
-20.0,862,1764.41614
-20.0,839,1798.321139
-20.0,1006,1839.123986
-21.0,820,1871.613048
-20.0,842,1904.530664
-21.0,822,1937.03808
-20.0,842,1969.82603
-20.0,920,2007.235455
-20.0,1103,2051.536143
-21.0,1007,2091.831257
-21.0,781,2122.040354
-21.0,776,2153.542932
-21.0,844,2185.344395
-19.0,1169,2230.336984
-21.0,997,2270.30028
-20.0,900,2306.336698
-21.0,1082,2348.123176
-21.0,880,2383.53664
-20.0,899,2419.150376
-19.0,1020,2459.84422
-17.0,1153,2506.300125
-21.0,1001,2546.735545
-19.0,1049,2587.559443
-21.0,847,2621.912584
-21.0,817,2656.424412
-20.0,836,2689.423452
-19.0,968,2724.643486
-20.0,1026,2763.428284
-20.0,954,2801.133581
-20.0,980,2842.438019
-21.0,900,2880.61905
-21.0,820,2914.533598
-19.0,1221,2965.921169
-19.0,1040,3009.600127
-21.0,874,3046.930126
-19.0,1012,3087.825003
-20.0,917,3124.030716
-20.0,918,3162.704167
-21.0,968,3203.707174
-21.0,841,3238.506683
-20.0,929,3276.935326
-19.0,1006,3319.729481
-21.0,881,3359.50345
-21.0,849,3396.209677
-21.0,850,3433.135115
-20.0,932,3474.87264
-20.0,912,3514.128757
-21.0,946,3558.520608
-21.0,966,3603.01558
-21.0,849,3642.613365
-21.0,836,3681.959013
-20.0,1233,3743.327223
-21.0,868,3784.401684
-20.0,833,3825.11917
-20.0,943,3872.211127
-17.0,1211,3931.548663
-21.0,875,3969.535337
-20.0,910,4013.200218
-20.0,958,4059.701513
-21.0,848,4106.47001
-21.0,937,4153.81911
-20.0,979,4206.734845
-20.0,987,4254.708043
-20.0,837,4296.432974
-20.0,838,4342.500947
-21.0,897,4386.221712
-20.0,948,4436.72252
-20.0,983,4488.540186
-20.0,1063,4542.424746
-18.0,1030,4596.318359
-20.0,954,4647.809652
-20.0,894,4693.618855
-21.0,818,4737.756612
-20.0,957,4788.027483
-21.0,882,4836.926925
-20.0,974,4884.220227
-20.0,896,4931.575038
-20.0,960,4982.521568
-21.0,782,5022.609269
-20.0,963,5067.965832
-21.0,852,5113.525225
-20.0,986,5162.212173
-21.0,1005,5210.310338
-20.0,930,5256.032833
-20.0,991,5307.611127
-19.0,1027,5357.459973
