#{"t_start": 1528304219.1049774, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,906,10.544626
-21.0,760,15.848917
-21.0,782,21.653755
-19.0,1174,30.146615
-20.0,837,36.253177
-21.0,821,42.296288
-19.0,1099,50.152287
-20.0,1016,57.755591
-20.0,1053,65.285535
-18.0,1133,73.601516
-21.0,905,80.299179
-19.0,1039,87.834914
-20.0,832,94.501089
-21.0,825,101.081184
-20.0,915,108.496366
-21.0,821,115.532714
-20.0,1165,125.040698
-21.0,855,132.191238
-19.0,975,140.038926
-21.0,908,147.362269
-21.0,818,154.298543
-20.0,952,161.936867
-21.0,870,169.023967
-19.0,935,176.545119
-20.0,836,183.705896
-21.0,854,190.467505
-20.0,856,197.545327
-19.0,1128,207.014019
-21.0,821,213.553078
-21.0,821,220.606864
-21.0,809,227.146503
-20.0,972,234.940152
-20.0,912,242.6594
-21.0,938,250.399654
-20.0,837,256.938573
-21.0,969,264.984139
-20.0,1048,273.587998
-21.0,880,280.780622
-21.0,823,287.439457
-21.0,821,294.211724
-21.0,822,300.920719
-20.0,1067,309.686565
-20.0,918,317.576015
-20.0,973,325.39116
-19.0,1018,333.745317
-21.0,821,340.607447
-21.0,822,347.151844
-19.0,1144,356.649294
-20.0,914,364.129565
-21.0,839,371.170938
-21.0,844,377.796905
-21.0,809,384.221051
-21.0,965,392.191301
-20.0,984,400.297015
-20.0,861,407.024329
-20.0,1003,415.32152
-20.0,1062,424.212562
-21.0,997,432.384134
-19.0,1043,440.891843
-18.0,1135,450.4371
-19.0,935,457.995588
-21.0,848,465.136964
-18.0,1070,473.853947
-19.0,1298,484.871344
-20.0,980,492.731486
-17.0,1287,503.320231
-20.0,1297,514.043003
-20.0,1072,523.078543
-17.0,1369,534.24946
-21.0,1111,543.447878
-17.0,1448,555.315226
-18.0,1315,566.399174
-18.0,1458,578.276954
-17.0,1591,591.203146
-19.0,1552,604.196593
-15.0,1630,617.412031
-17.0,1570,630.261512
-17.0,1807,645.407892
-15.0,1836,660.498695
-16.0,2308,679.574438
-16.0,2451,699.595941
-17.0,2233,717.898182
-17.0,1772,732.697285
-15.0,2337,751.997334
-17.0,2523,772.475746
3.0,3870,804.045713
-19.0,2404,823.700752
-19.0,2942,847.724726
-17.0,2723,869.882998
10.0,3423,897.94275
-14.0,3434,926.004981
-1.0,3943,958.547226
20.0,2023,975.439957
20.0,2006,991.656558
-12.0,3111,1017.166358
2.0,4216,1052.018262
-13.0,2927,1076.295157
-6.0,3668,1106.872972
14.0,2178,1124.825954
3.0,3035,1150.033422
9.0,2983,1174.447833
16.0,2176,1192.375224
19.0,1633,1206.111012
13.0,2178,1224.254968
13.0,2170,1242.11308
17.0,2118,1259.602768
20.0,1710,1273.844123
20.0,1567,1286.981432
20.0,2002,1303.260412
20.0,1562,1316.516887
20.0,2005,1333.176283
20.0,1615,1346.820199
20.0,2021,1364.696939
19.0,1634,1378.434958
16.0,2143,1396.694489
20.0,1995,1413.490088
10.0,2544,1434.316662
20.0,1564,1447.729855
14.0,2294,1466.545906
20.0,2002,1483.116845
15.0,2013,1499.736463
20.0,1992,1515.821871
20.0,2001,1532.587063
20.0,2032,1549.71021
17.0,2116,1567.493209
19.0,2088,1585.351549
19.0,1676,1599.480592
21.0,1992,1615.838693
21.0,1976,1632.780947
19.0,2071,1650.407943
-4.0,3141,1677.103119
16.0,1825,1692.761435
14.0,2532,1714.038284
20.0,2007,1730.710991
14.0,2588,1752.432923
20.0,1624,1766.183082
19.0,1856,1781.880563
20.0,2126,1799.739908
20.0,2030,1817.494079
20.0,1564,1830.870096
20.0,1595,1844.377482
20.0,1993,1861.042194
20.0,1649,1874.897935
20.0,2088,1892.475999
20.0,2007,1909.365065
8.0,3078,1935.081658
20.0,2005,1952.112909
20.0,1694,1966.898414
20.0,2018,1984.403487
8.0,4159,2019.676831
18.0,2265,2039.034314
20.0,2002,2055.706174
20.0,2001,2073.35906
20.0,1624,2087.901187
17.0,1919,2104.844715
