#{"t_start": 1528304218.9827235, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,818,9.961545
-16.0,1219,18.764117
-20.0,838,24.817018
-21.0,823,30.735733
-21.0,885,37.297928
-20.0,836,43.434328
-20.0,953,50.223134
-20.0,923,57.074707
-20.0,1082,64.952816
-20.0,1080,72.813454
-19.0,1101,81.011592
-20.0,893,87.520102
-21.0,782,93.613919
-20.0,894,100.849632
-21.0,819,107.459248
-18.0,1034,116.044034
-21.0,822,122.859838
-19.0,939,130.589489
-18.0,1198,140.327663
-21.0,911,147.67357
-20.0,924,155.508225
-21.0,937,163.055208
-21.0,824,169.582084
-21.0,943,177.424361
-21.0,883,184.899027
-20.0,942,192.412664
-21.0,998,200.739154
-21.0,853,207.665993
-20.0,1140,216.994285
-20.0,947,225.017624
-19.0,1186,234.673178
-20.0,958,242.441862
-20.0,841,249.577638
-20.0,871,256.564585
-21.0,969,264.329339
-19.0,1016,272.715435
-21.0,942,280.57642
-20.0,925,288.143174
-20.0,838,294.766754
-19.0,929,302.614318
-21.0,883,309.73819
-21.0,759,316.138064
-21.0,937,324.022825
-16.0,1223,333.890082
-19.0,1054,342.438264
-20.0,1139,351.707097
-21.0,941,359.710608
-21.0,906,367.226525
-20.0,1094,375.949296
-21.0,788,382.263384
-20.0,836,389.198813
-21.0,886,396.3438
-21.0,806,402.766303
-21.0,1018,411.037265
-20.0,915,418.693005
-20.0,1182,428.421682
-13.0,1500,440.734198
-20.0,1168,450.504699
-17.0,1247,460.818558
-21.0,910,468.273556
-19.0,1111,477.626293
-19.0,1146,487.118942
-21.0,928,494.697763
-21.0,1050,503.24227
-21.0,854,510.368757
-19.0,1381,521.629253
-13.0,1786,536.448359
-20.0,1137,545.819433
-20.0,1098,554.959902
-20.0,1056,563.512697
-17.0,1580,576.510902
-20.0,1226,586.574548
-21.0,1468,598.607477
-17.0,1518,611.073841
-17.0,1767,625.762631
-18.0,1954,641.859694
-20.0,1803,656.658874
-14.0,2301,675.750795
-18.0,2045,692.496956
-16.0,2225,711.019276
-20.0,2413,730.676756
-13.0,2206,749.049134
-15.0,3368,776.478414
-15.0,2648,798.258419
-18.0,2850,821.348688
-19.0,2402,841.143549
4.0,4086,874.452403
16.0,2514,894.897436
12.0,3198,920.897266
-7.0,3689,951.303527
-12.0,3232,978.13712
-16.0,2159,995.863566
8.0,3448,1024.143521
14.0,2566,1045.246782
-14.0,2859,1069.02696
19.0,2078,1086.406854
3.0,3463,1115.082618
11.0,2751,1137.855612
16.0,1955,1153.826489
12.0,2468,1174.252183
16.0,1793,1189.056705
13.0,2362,1208.821768
19.0,2071,1225.875619
21.0,1991,1242.33283
16.0,2012,1258.808268
20.0,1994,1275.668495
18.0,2046,1292.530217
19.0,2085,1309.62501
16.0,2020,1326.775207
20.0,1566,1339.70487
16.0,2336,1359.598612
18.0,2177,1378.652744
20.0,2002,1395.702835
20.0,2062,1412.976126
19.0,2042,1429.95165
16.0,1871,1445.69692
20.0,1992,1462.076355
19.0,1632,1475.548414
18.0,2050,1492.55395
19.0,1634,1506.100529
19.0,1685,1519.724401
14.0,2238,1538.127834
19.0,1766,1553.153664
18.0,1926,1569.487559
19.0,1657,1583.591236
20.0,1566,1596.754151
20.0,1625,1610.337484
18.0,1849,1625.707539
18.0,1846,1641.576525
21.0,1991,1658.287108
19.0,2125,1676.797112
20.0,1990,1693.46866
19.0,2079,1711.413663
17.0,1822,1726.497313
20.0,2005,1743.3604
20.0,2122,1760.98388
20.0,1567,1774.250866
19.0,2084,1791.955386
18.0,1926,1808.402375
20.0,1595,1822.208209
20.0,1625,1835.957755
16.0,2921,1860.698796
20.0,2006,1877.390414
20.0,1564,1890.543292
11.0,3756,1922.145185
20.0,2052,1939.407273
18.0,1863,1954.937813
15.0,2145,1973.875652
20.0,1596,1987.464556
20.0,1589,2001.013183
20.0,1624,2014.99792
18.0,1962,2031.525544
14.0,2748,2054.701614
1.0,3722,2087.466972
20.0,2004,2105.315883
