#{"t_start": 1528307644.5295906, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,1224,41.131492
-21.0,943,68.677051
-21.0,1010,98.558387
-20.0,957,126.830464
-18.0,1035,157.248671
-20.0,864,182.67677
-20.0,943,210.274231
-18.0,1177,245.344414
-20.0,841,270.457552
-21.0,913,297.852574
-21.0,901,324.559489
-21.0,960,352.495306
-19.0,1001,380.675853
-21.0,926,407.250586
-20.0,1050,439.931036
-19.0,996,472.236029
-21.0,876,500.930691
-20.0,883,529.047253
-21.0,789,555.069155
-20.0,835,581.34463
-21.0,783,606.856576
-21.0,825,633.123349
-20.0,894,661.080156
-20.0,952,691.839407
-20.0,896,721.234307
-20.0,1018,753.732149
-21.0,785,778.381703
-20.0,869,805.841001
-20.0,1064,840.356493
-21.0,848,868.422569
-20.0,1021,902.044568
-20.0,864,930.333361
-20.0,1014,963.751888
-21.0,938,992.966285
-21.0,820,1019.121546
-21.0,820,1044.461312
-21.0,781,1069.23522
-20.0,1005,1100.856903
-18.0,1041,1134.229917
-21.0,971,1164.265915
-20.0,956,1194.347551
-21.0,776,1218.865448
-20.0,1035,1250.655278
-21.0,878,1278.243313
-20.0,990,1309.061593
-20.0,897,1338.946321
-21.0,848,1366.431935
-20.0,970,1398.961993
-20.0,1108,1435.232702
-21.0,819,1461.823803
-21.0,799,1488.061291
-20.0,974,1519.162834
-20.0,896,1548.171479
-20.0,841,1578.249167
-19.0,1083,1611.543304
-21.0,847,1637.968604
-21.0,971,1668.140248
-21.0,822,1694.644836
-20.0,931,1724.932235
-21.0,1116,1761.44202
-18.0,1181,1799.944088
-21.0,886,1828.736113
-21.0,869,1857.561428
-19.0,1242,1897.35406
-20.0,1187,1935.580806
-17.0,1107,1972.021953
-21.0,991,2005.121957
-20.0,1086,2041.386431
-20.0,1042,2075.768654
-18.0,1226,2116.748533
-18.0,1276,2158.452456
-17.0,1422,2205.650454
-18.0,1512,2255.568578
-16.0,1566,2306.555833
-20.0,1339,2350.542785
-19.0,1539,2401.633465
-16.0,1747,2459.467369
-20.0,1470,2507.267363
-16.0,1965,2571.743449
-15.0,1834,2632.335479
-16.0,1857,2692.638081
-19.0,1787,2750.652662
-2.0,3193,2855.637721
-4.0,2788,2947.436337
3.0,2874,3042.056456
-15.0,1897,3102.822488
-17.0,1759,3160.830627
5.0,2792,3253.542066
8.0,2393,3332.136046
-10.0,2391,3410.62392
18.0,1727,3465.636894
-13.0,1936,3526.771713
-3.0,2820,3616.856071
-1.0,2911,3708.066733
15.0,2318,3782.241651
15.0,2240,3853.538587
18.0,2170,3923.343693
6.0,3015,4016.851987
19.0,1634,4067.269708
20.0,2068,4130.354417
20.0,2012,4191.441872
19.0,2141,4256.068304
17.0,1939,4315.653766
19.0,2086,4379.983966
19.0,1734,4432.467396
20.0,1566,4478.846069
15.0,2024,4539.140425
20.0,1566,4585.776484
20.0,1990,4645.578444
20.0,2007,4706.335191
19.0,1712,4758.252433
19.0,1721,4811.070992
20.0,1984,4870.883851
13.0,3049,4962.948737
16.0,2285,5030.046654
16.0,2285,5098.19867
20.0,2007,5157.971269
17.0,2150,5223.652299
20.0,1563,5271.322273
20.0,1562,5318.746051
20.0,1566,5365.244011
