#{"t_start": 1528307644.2531385, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,1004,34.918172
-20.0,900,61.123342
-20.0,1043,92.138387
-21.0,837,116.732766
-21.0,884,142.814734
-21.0,818,166.64317
-19.0,1062,197.933022
-19.0,975,226.710993
-21.0,842,251.90879
-21.0,820,276.618086
-21.0,913,304.007694
-20.0,911,330.623275
-20.0,986,359.199183
-19.0,940,385.538874
-21.0,879,411.098611
-18.0,1047,443.9087
-21.0,907,473.322226
-21.0,820,500.210853
-21.0,1000,532.218369
-21.0,851,560.138132
-20.0,910,588.719485
-21.0,832,616.304075
-20.0,840,642.438957
-21.0,861,669.227951
-21.0,782,694.815049
-20.0,1004,727.32492
-19.0,997,759.31575
-21.0,1143,795.229608
-20.0,880,823.698225
-20.0,866,851.828527
-21.0,985,884.622259
-18.0,1121,921.333362
-20.0,859,949.638081
-20.0,892,978.430876
-21.0,786,1002.830222
-21.0,820,1029.020261
-21.0,791,1053.349884
-21.0,807,1078.929678
-21.0,791,1103.944671
-21.0,779,1128.849772
-21.0,1061,1161.719309
-21.0,805,1187.298433
-20.0,895,1215.321572
-20.0,959,1244.998121
-20.0,1045,1277.558064
-21.0,876,1304.606088
-20.0,900,1334.608096
-19.0,1098,1370.321257
-20.0,868,1399.50752
-20.0,972,1431.207318
-20.0,1159,1469.127224
-20.0,935,1499.628498
-21.0,878,1527.598416
-21.0,868,1555.531389
-21.0,944,1588.932152
-21.0,917,1616.818049
-21.0,986,1647.72349
-20.0,1050,1680.411203
-21.0,938,1711.227702
-21.0,787,1736.74099
-19.0,1126,1773.608447
-20.0,947,1804.407763
-19.0,1020,1837.808571
-21.0,819,1864.809808
-18.0,1155,1901.926101
-21.0,974,1932.913373
-20.0,836,1960.423212
-20.0,1062,1995.706088
-19.0,1076,2031.320674
-19.0,1081,2067.49854
-20.0,1300,2110.819477
-20.0,1108,2146.81089
-20.0,1079,2182.698051
-19.0,1202,2222.558082
-19.0,1139,2260.211067
-17.0,1443,2307.051421
-18.0,1487,2356.10649
-18.0,1670,2411.420939
-20.0,1468,2459.905628
-20.0,1490,2508.399655
-20.0,1625,2561.739683
-16.0,2301,2637.52808
-18.0,1814,2696.215087
-19.0,1647,2749.998301
-13.0,2032,2816.608116
-20.0,1394,2862.508096
3.0,2669,2950.407542
-1.0,2746,3040.899714
-16.0,1868,3100.606164
10.0,2305,3176.529134
18.0,1768,3235.619669
5.0,2474,3316.916833
8.0,2541,3400.706099
17.0,1828,3458.857411
-1.0,2996,3553.533164
-2.0,2981,3648.428494
20.0,1562,3697.545873
10.0,2594,3780.212979
11.0,2341,3854.724137
18.0,2120,3922.633642
19.0,2067,3987.532416
20.0,1624,4037.415345
15.0,1931,4096.205105
20.0,2007,4157.315455
19.0,2085,4220.554005
16.0,2151,4286.630523
21.0,1974,4347.130162
19.0,1633,4396.752922
15.0,1809,4451.225649
20.0,2001,4510.502646
16.0,2135,4574.242565
19.0,2088,4637.133299
15.0,2126,4701.216049
17.0,1997,4761.950377
16.0,1823,4817.833349
13.0,2553,4894.639817
19.0,1677,4945.129049
17.0,1812,4998.948544
17.0,2140,5062.097875
20.0,1564,5108.852088
20.0,1564,5155.599412
19.0,2160,5221.528329
20.0,1623,5271.030446
20.0,1567,5318.604372
20.0,2003,5378.842182
