#{"t_start": 1528307643.2676291, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,1181,41.109408
-21.0,901,67.393617
-19.0,1066,99.020399
-19.0,929,126.484766
-21.0,791,149.816858
-20.0,971,178.013527
-19.0,1095,210.224602
-20.0,896,236.843481
-17.0,1228,273.788427
-19.0,940,301.914117
-20.0,981,330.893696
-21.0,958,358.528189
-21.0,824,381.727566
-20.0,1171,415.623877
-20.0,868,442.918492
-21.0,839,470.094323
-21.0,776,495.807971
-20.0,939,525.592547
-20.0,923,555.920164
-21.0,1103,590.826204
-21.0,788,616.906889
-21.0,790,641.52579
-20.0,913,669.938271
-21.0,819,696.730342
-19.0,1058,731.011482
-21.0,788,756.313378
-21.0,844,782.81697
-18.0,1053,816.293569
-20.0,865,844.507301
-20.0,835,872.391771
-20.0,851,900.231265
-21.0,931,930.604376
-21.0,824,957.893379
-20.0,1129,993.385043
-21.0,973,1024.407604
-21.0,780,1048.415764
-19.0,1021,1080.825663
-20.0,1090,1115.31211
-21.0,850,1142.009642
-21.0,1245,1181.22578
-20.0,1060,1214.604409
-21.0,826,1240.12722
-20.0,1015,1271.904005
-21.0,899,1299.404805
-20.0,1099,1335.707424
-19.0,947,1366.431206
-19.0,1044,1401.30248
-20.0,925,1431.621499
-20.0,893,1460.714894
-20.0,913,1490.683636
-20.0,916,1519.884354
-21.0,909,1549.307737
-20.0,990,1584.348447
-21.0,940,1612.858172
-20.0,861,1639.729904
-19.0,973,1669.994185
-19.0,1023,1703.005834
-21.0,924,1733.109974
-20.0,837,1760.583482
-20.0,980,1792.6158
-18.0,1162,1830.284646
-20.0,910,1860.491117
-19.0,1060,1894.306426
-18.0,1251,1934.59326
-19.0,1196,1973.902553
-19.0,1094,2010.48471
-20.0,947,2042.106458
-19.0,1190,2081.395911
-19.0,1202,2121.518548
-21.0,1119,2158.010871
-17.0,1526,2208.708725
-20.0,1135,2246.09148
-15.0,1617,2298.939981
-20.0,1075,2334.001498
-21.0,1358,2379.791568
-18.0,1566,2431.29059
-17.0,1666,2485.408676
-10.0,2342,2562.422019
-19.0,1751,2619.890566
-18.0,1793,2678.316161
-15.0,1901,2740.316608
-12.0,2313,2815.996258
-19.0,1679,2871.193233
-19.0,1743,2928.893324
-2.0,2909,3025.202338
13.0,1959,3087.700213
-14.0,2043,3154.812693
4.0,2573,3240.202955
-16.0,1796,3299.4126
-14.0,1919,3362.603522
20.0,1564,3413.410704
16.0,1805,3470.853952
16.0,1877,3530.216732
14.0,2022,3594.712318
-5.0,2614,3677.702224
10.0,2482,3756.204649
11.0,2658,3840.796603
15.0,2151,3909.630889
17.0,1763,3965.120128
19.0,1629,4015.332353
19.0,2043,4078.434299
19.0,1659,4128.926013
5.0,2973,4218.824542
19.0,2117,4283.821452
19.0,2079,4347.608294
19.0,2047,4409.693957
8.0,2962,4498.504889
20.0,2017,4558.537803
20.0,2002,4618.33538
20.0,1565,4665.700643
20.0,2128,4730.384197
19.0,2170,4796.612139
19.0,2107,4860.101512
20.0,1995,4920.408998
15.0,2447,4993.24473
20.0,1634,5041.227654
20.0,1932,5099.122459
18.0,2155,5163.408902
19.0,1849,5219.824011
20.0,1991,5280.520667
19.0,1632,5329.89542
20.0,2788,5412.932198
