#{"t_start": 1528307644.2585316, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,974,33.992674
-20.0,833,58.236802
-21.0,847,83.293183
-21.0,973,111.91635
-20.0,837,136.6204
-21.0,880,162.513914
-21.0,968,191.035928
-21.0,760,213.323682
-20.0,1025,243.940118
-20.0,926,271.604363
-21.0,790,295.20287
-21.0,817,319.521067
-20.0,831,343.719947
-21.0,782,365.906999
-19.0,975,393.505779
-18.0,1039,424.205374
-21.0,792,450.011449
-21.0,853,477.695043
-20.0,882,506.502843
-20.0,893,535.116916
-21.0,881,564.094244
-20.0,928,593.146134
-21.0,1004,625.904641
-20.0,900,653.892435
-19.0,1032,686.922048
-20.0,899,716.428795
-21.0,872,744.415485
-20.0,836,770.90744
-21.0,939,800.219928
-20.0,864,828.313385
-20.0,840,855.701474
-20.0,900,885.624612
-18.0,1036,919.505538
-21.0,846,947.49396
-20.0,837,974.539929
-20.0,836,1000.528761
-19.0,946,1030.598969
-21.0,787,1054.858373
-21.0,823,1081.03568
-19.0,1142,1117.232718
-21.0,816,1142.415484
-21.0,871,1170.147386
-21.0,782,1194.697807
-21.0,906,1223.215014
-21.0,878,1250.132967
-20.0,927,1279.211704
-21.0,958,1309.042711
-20.0,839,1337.099652
-19.0,1144,1374.326576
-21.0,850,1402.601303
-21.0,902,1432.299603
-21.0,912,1461.924773
-19.0,1071,1497.01739
-21.0,846,1523.992767
-20.0,861,1551.910423
-21.0,880,1583.334893
-19.0,1127,1617.726652
-19.0,1094,1652.024687
-20.0,960,1681.86702
-18.0,1185,1720.529839
-19.0,992,1753.100195
-21.0,809,1779.604476
-21.0,802,1805.617947
-20.0,928,1835.91444
-18.0,1196,1875.004398
-19.0,1033,1908.399363
-21.0,821,1934.416432
-21.0,887,1963.716914
-19.0,1113,2000.622967
-19.0,1095,2037.125
-20.0,925,2067.825147
-19.0,1059,2103.127042
-19.0,1254,2144.032607
-20.0,990,2177.011603
-21.0,1046,2211.602599
-17.0,1285,2254.040224
-18.0,1463,2301.720775
-19.0,1503,2351.094576
-14.0,1735,2408.693282
-19.0,1570,2460.404387
-18.0,2030,2526.892558
-11.0,2234,2599.992719
-18.0,1616,2653.205402
-11.0,2402,2731.193769
-10.0,2231,2804.145862
-18.0,1689,2859.913793
6.0,2410,2939.301035
-6.0,2634,3026.717266
5.0,2651,3111.405255
-15.0,1727,3168.501131
-18.0,1667,3224.111691
-18.0,1590,3276.427877
-15.0,1917,3339.592963
-13.0,2197,3411.430476
14.0,2032,3475.730421
-12.0,2063,3541.531583
16.0,1944,3603.416399
14.0,2088,3669.61439
12.0,2162,3737.823731
14.0,2064,3803.622931
12.0,2674,3889.116691
17.0,2193,3958.337615
19.0,1661,4009.727986
20.0,1562,4057.838361
20.0,1562,4105.312561
20.0,1993,4165.749801
20.0,1565,4213.440948
13.0,2010,4274.914653
20.0,2002,4336.422441
19.0,1631,4386.143083
20.0,2005,4446.692515
15.0,2192,4511.626935
19.0,2066,4573.31637
19.0,1634,4622.453862
16.0,1864,4678.442298
17.0,2136,4743.742268
18.0,2126,4808.535886
19.0,1810,4863.12639
18.0,1952,4922.141112
20.0,2064,4983.335555
19.0,1602,5030.81131
18.0,2040,5091.628552
1.0,3507,5197.414792
19.0,2083,5260.838128
20.0,1563,5308.048571
19.0,2054,5369.613432
20.0,1589,5416.798434
