#{"t_start": 1528307644.3513865, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,865,30.615694
-20.0,911,57.135348
-20.0,930,84.734941
-20.0,1067,116.320221
-21.0,822,140.526579
-21.0,926,167.534408
-21.0,1063,198.909965
-20.0,920,226.01832
-21.0,757,248.70728
-20.0,991,278.439547
-20.0,1041,309.721958
-20.0,920,336.517392
-20.0,959,363.914542
-20.0,897,389.254202
-19.0,992,418.421473
-20.0,899,447.099756
-21.0,898,476.131607
-20.0,918,506.209861
-21.0,1058,540.222682
-18.0,1329,582.746181
-21.0,972,614.720242
-21.0,826,640.552173
-21.0,822,666.124379
-20.0,914,695.909014
-21.0,848,723.633318
-20.0,944,753.814222
-19.0,1009,785.438544
-19.0,1052,819.008604
-19.0,990,851.336933
-19.0,932,882.329903
-19.0,1059,917.031785
-20.0,899,946.708626
-21.0,942,977.136947
-20.0,1135,1012.61761
-18.0,1132,1048.033257
-21.0,941,1077.832542
-21.0,937,1107.517586
-21.0,867,1135.201446
-20.0,898,1162.849222
-21.0,899,1191.634224
-20.0,938,1220.817536
-21.0,869,1247.445803
-20.0,840,1273.760282
-21.0,1048,1306.31177
-19.0,1077,1342.10961
-21.0,818,1368.524475
-21.0,940,1400.017767
-21.0,897,1429.400416
-20.0,1198,1468.521904
-21.0,929,1498.901186
-21.0,856,1526.119101
-18.0,1118,1561.907793
-21.0,839,1592.149522
-20.0,1076,1625.029708
-20.0,1106,1659.512538
-20.0,1161,1696.521965
-21.0,960,1727.807954
-20.0,932,1758.320062
-20.0,1097,1794.099401
-18.0,1380,1839.225477
-21.0,1078,1874.407883
-18.0,1165,1912.029085
-19.0,1101,1947.233386
-20.0,973,1979.432806
-20.0,1190,2019.230159
-19.0,1251,2060.910575
-17.0,1185,2100.409534
-20.0,1038,2134.126245
-19.0,1409,2180.831811
-18.0,1499,2230.132945
-19.0,1202,2270.211985
-15.0,1459,2317.613119
-18.0,1562,2369.72011
-20.0,1342,2413.733463
-14.0,2022,2480.020439
-18.0,1723,2536.52206
-19.0,1607,2589.212001
-11.0,2271,2663.650648
-20.0,1770,2720.934355
-20.0,1808,2780.428966
-15.0,2169,2851.645029
-17.0,1880,2913.599587
-16.0,1913,2976.808245
1.0,2982,3073.335623
-14.0,2212,3145.875165
-18.0,1572,3197.731436
-5.0,2759,3289.532721
18.0,1701,3345.207425
18.0,1664,3400.020821
13.0,2024,3464.44711
20.0,1590,3514.851998
17.0,1725,3569.255055
-5.0,2735,3656.422326
10.0,2504,3735.507598
8.0,2746,3823.426881
16.0,2156,3892.119135
16.0,1930,3952.931933
13.0,2481,4029.866846
18.0,2235,4098.040946
13.0,2163,4163.741379
19.0,2048,4226.059727
15.0,2108,4290.84478
15.0,2190,4358.132189
3.0,3457,4462.027852
20.0,1564,4508.724241
17.0,2315,4577.622492
19.0,1633,4626.73865
19.0,2109,4690.229784
15.0,2513,4766.749231
19.0,2040,4828.918061
18.0,1784,4882.737352
19.0,1694,4933.823859
13.0,2149,4997.836149
20.0,1596,5044.623775
15.0,2227,5111.165214
20.0,1561,5157.852561
16.0,2003,5219.031017
20.0,2005,5280.138231
19.0,2076,5342.599473
20.0,2007,5402.729797
