#{"t_start": 1529026490.8269272, "env_id": "CartPole-v0"}
r,l,t
35.0,35,4.107989
11.0,11,4.129866
44.0,44,4.201559
18.0,18,4.225363
24.0,24,4.254651
23.0,23,4.295161
20.0,20,4.319435
12.0,12,4.334107
51.0,51,5.994095
23.0,23,6.020656
31.0,31,6.0594
27.0,27,6.101494
19.0,19,6.131388
42.0,42,6.190826
17.0,17,6.213326
42.0,42,7.681232
35.0,35,7.73542
51.0,51,7.818024
61.0,61,7.900366
101.0,101,9.598439
31.0,31,9.635997
74.0,74,9.73286
27.0,27,11.328562
61.0,61,11.413711
113.0,113,11.554342
126.0,126,13.492924
113.0,113,15.336382
183.0,183,17.298982
123.0,123,17.491051
141.0,141,19.34724
200.0,200,21.242345
200.0,200,23.230393
200.0,200,25.443192
200.0,200,27.342322
175.0,175,29.294176
200.0,200,31.073999
200.0,200,33.024802
200.0,200,35.026683
200.0,200,36.859775
191.0,191,38.74524
179.0,179,40.607987
187.0,187,42.511436
200.0,200,44.493488
185.0,185,44.752592
200.0,200,46.702982
186.0,186,48.730959
197.0,197,50.890522
200.0,200,52.940696
200.0,200,54.903682
200.0,200,56.752386
200.0,200,58.606009
200.0,200,60.456461
200.0,200,62.484212
200.0,200,64.441958
200.0,200,66.343142
185.0,185,68.194478
200.0,200,70.059265
200.0,200,72.003706
171.0,171,73.899122
200.0,200,75.79154
200.0,200,77.737286
200.0,200,79.630025
200.0,200,81.700377
200.0,200,83.600527
200.0,200,85.556893
200.0,200,87.52538
200.0,200,89.551432
200.0,200,91.391075
200.0,200,93.381787
200.0,200,95.456713
200.0,200,97.282494
200.0,200,99.246996
200.0,200,101.157792
200.0,200,103.019342
200.0,200,104.945667
200.0,200,106.801414
200.0,200,108.671524
200.0,200,110.565633
200.0,200,112.450412
200.0,200,114.233618
200.0,200,116.150619
200.0,200,118.157059
200.0,200,120.04955
200.0,200,121.92847
200.0,200,123.85817
200.0,200,126.088096
200.0,200,127.982738
200.0,200,130.010264
200.0,200,132.03375
200.0,200,133.961602
200.0,200,135.949438
200.0,200,137.867766
200.0,200,139.798445
200.0,200,141.655182
200.0,200,143.724202
200.0,200,145.740969
200.0,200,147.752672
