#{"t_start": 1528313233.4909875, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,978,21.343981
-20.0,922,36.954006
-20.0,839,50.837682
-18.0,1215,70.332723
-20.0,959,86.414194
-21.0,822,99.592337
-20.0,842,113.500577
-21.0,789,126.740284
-20.0,1108,145.052192
-19.0,1020,161.321333
-21.0,823,174.639313
-20.0,956,190.118177
-20.0,875,204.387037
-20.0,840,218.009357
-21.0,877,232.845723
-20.0,884,247.0432
-21.0,968,263.09732
-18.0,1239,283.311818
-18.0,1006,299.745505
-21.0,987,316.181726
-19.0,1054,333.352392
-20.0,1056,351.15474
-20.0,1006,366.855541
-19.0,1215,387.140056
-19.0,1295,407.812585
-17.0,1269,428.119012
-16.0,1972,460.257234
-18.0,1603,487.286261
-17.0,1872,518.149069
-15.0,1986,550.049022
-13.0,1984,582.477858
-18.0,1775,611.047455
-13.0,2181,646.827444
-7.0,2506,687.947463
-7.0,2872,734.95788
-4.0,2537,776.370583
-12.0,1775,805.238144
-12.0,2118,839.472271
-11.0,2160,875.628229
-2.0,2849,922.031959
-7.0,2655,965.926947
-4.0,2596,1010.190044
1.0,2909,1059.344356
4.0,2748,1106.749116
2.0,3010,1161.293843
-5.0,2708,1210.977438
2.0,3267,1269.946108
-1.0,3461,1334.849746
2.0,3126,1393.455904
4.0,3071,1452.445633
5.0,2901,1509.628976
1.0,3354,1580.413877
9.0,2664,1638.041391
10.0,2708,1698.241964
7.0,3376,1772.667736
10.0,3017,1839.637648
8.0,2603,1897.151488
12.0,2600,1952.943243
20.0,1663,1986.956498
20.0,1662,2021.340899
20.0,1670,2056.314966
18.0,1876,2094.445819
20.0,1665,2128.40404
20.0,1666,2163.703095
15.0,2052,2205.042672
19.0,1764,2240.643318
20.0,1662,2276.098661
16.0,1900,2316.813051
20.0,1661,2351.424543
19.0,1759,2388.833418
20.0,1666,2424.912891
18.0,1895,2467.048697
19.0,1746,2505.325195
20.0,1661,2544.129622
19.0,1715,2582.872917
19.0,1728,2623.522227
18.0,1780,2664.986844
20.0,1666,2704.13283
19.0,1806,2748.030852
20.0,1667,2788.721354
19.0,1719,2832.831006
19.0,1695,2874.72803
