#{"t_start": 1528286050.4308407, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,759,34.341007
-21.0,759,62.301703
-21.0,763,90.904822
-20.0,1001,127.708092
-20.0,1006,164.629381
-20.0,1086,203.938846
-20.0,985,240.696889
-21.0,818,270.884358
-21.0,821,301.325937
-20.0,926,336.007797
-21.0,758,363.727579
-21.0,825,394.502211
-21.0,1256,440.627614
-21.0,967,476.319355
-20.0,948,511.114951
-19.0,1040,549.617612
-21.0,1100,590.127111
-16.0,1368,640.230058
-13.0,1977,713.518623
-17.0,1825,780.714899
-18.0,1790,847.307504
-14.0,2090,925.905676
-17.0,1938,996.922103
-1.0,3152,1113.718794
-5.0,2628,1211.922424
17.0,2114,1290.307452
14.0,2617,1387.717915
17.0,1756,1451.933615
15.0,2340,1539.614199
14.0,2361,1626.50945
17.0,2235,1709.233593
19.0,2188,1789.919131
21.0,2048,1866.423532
15.0,2269,1950.005736
18.0,2177,2031.892327
14.0,2168,2111.327319
18.0,1671,2174.102893
15.0,2122,2251.904029
20.0,1563,2310.608794
19.0,1630,2370.206012
19.0,2088,2448.795951
20.0,2067,2524.736726
19.0,1633,2585.525033
20.0,1566,2644.305259
20.0,1589,2702.90551
20.0,1567,2761.865649
19.0,2090,2838.805535
20.0,1618,2898.832602
