#{"t_start": 1528286050.4357724, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,910,40.101206
-21.0,838,70.807798
-21.0,911,104.923229
-20.0,897,137.516661
-21.0,1030,175.222449
-20.0,925,209.128248
-21.0,1007,246.62988
-21.0,942,281.710203
-21.0,791,311.396927
-20.0,870,343.179966
-19.0,1053,381.900315
-20.0,882,415.019639
-20.0,1170,457.621041
-19.0,1011,494.610373
-20.0,831,525.811156
-21.0,1169,568.522015
-12.0,1846,637.017448
-18.0,1435,689.585867
-21.0,1481,744.291176
-19.0,1457,797.812374
-12.0,2252,882.518754
-17.0,1749,946.901328
-6.0,2691,1046.803033
-8.0,2556,1142.090692
-10.0,2522,1235.701381
19.0,1724,1299.411646
18.0,1739,1364.334266
18.0,2085,1441.302778
17.0,2206,1523.589173
17.0,2155,1603.410196
18.0,1757,1668.324426
9.0,2907,1775.000951
17.0,2181,1856.398884
19.0,2075,1932.510112
20.0,1580,1991.609856
19.0,2099,2069.916913
18.0,1802,2136.710471
6.0,3445,2264.517962
19.0,2043,2340.303312
19.0,2085,2418.123354
20.0,1624,2478.630859
19.0,1676,2540.225867
20.0,2003,2615.21089
12.0,2556,2709.624637
16.0,2178,2791.525905
19.0,1655,2852.297785
20.0,1604,2912.123197
19.0,1629,2972.50089
