#{"t_start": 1528286050.3272383, "env_id": "PongNoFrameskip-v4"}
r,l,t
-16.0,1408,58.209134
-20.0,943,93.499733
-20.0,910,127.109401
-19.0,1021,164.600313
-20.0,1170,207.413957
-20.0,839,238.523456
-21.0,806,268.226863
-20.0,898,301.33938
-20.0,1035,339.605999
-21.0,866,371.828181
-20.0,904,405.225969
-18.0,1041,443.410889
-20.0,887,476.426804
-19.0,1113,516.71277
-18.0,1231,563.163279
-21.0,923,596.909716
-19.0,1299,644.720143
-17.0,1672,706.222297
-15.0,1810,773.523169
-13.0,2029,848.414436
-15.0,2307,934.834186
-8.0,2458,1025.499281
-17.0,1823,1093.039753
-14.0,2116,1171.991674
13.0,2463,1263.322301
16.0,1899,1333.320031
18.0,1755,1398.80557
17.0,1839,1466.520593
20.0,2091,1545.332002
19.0,2043,1620.034878
13.0,2458,1710.913195
20.0,2002,1784.434884
20.0,1566,1843.023685
18.0,1729,1907.126448
18.0,1726,1970.523575
19.0,1722,2035.51028
17.0,2220,2117.53716
20.0,2001,2191.831218
20.0,2091,2269.908748
-3.0,3541,2400.610913
20.0,1564,2459.607178
16.0,2085,2536.114857
19.0,1698,2599.630502
20.0,2068,2675.892852
20.0,1995,2750.344753
20.0,2116,2829.61191
19.0,2137,2909.366523
19.0,1712,2972.43067
