#{"t_start": 1528286051.031739, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,972,41.604247
-21.0,848,72.604322
-21.0,939,107.627062
-19.0,1112,148.518567
-21.0,967,184.207469
-21.0,758,211.52899
-21.0,823,242.109751
-21.0,968,278.020132
-20.0,950,313.648733
-21.0,790,342.734757
-20.0,899,375.403321
-21.0,913,409.832431
-19.0,1094,449.626677
-19.0,1096,490.492363
-20.0,1302,538.000548
-19.0,1070,578.317437
-19.0,1121,619.103539
-18.0,1706,681.727917
-15.0,1873,751.338558
-8.0,2196,832.530259
-18.0,1794,899.817449
-13.0,2172,979.921438
-15.0,2083,1056.725993
1.0,3317,1180.604347
4.0,3083,1294.617134
17.0,2308,1380.913836
11.0,2347,1467.8237
12.0,2511,1561.220528
16.0,2225,1643.019359
20.0,1993,1717.001854
17.0,1998,1790.519518
19.0,2083,1868.796673
20.0,1564,1925.216527
19.0,1765,1991.228301
20.0,1561,2049.602175
17.0,1872,2118.725552
18.0,1989,2192.518154
19.0,2150,2272.624137
17.0,1773,2338.4152
18.0,1664,2399.704312
18.0,2243,2483.315968
17.0,2186,2564.029154
17.0,1819,2632.305021
20.0,2125,2710.927541
19.0,1690,2774.908042
17.0,1971,2846.934076
20.0,1561,2905.514828
19.0,1844,2973.706703
