#{"t_start": 1528286051.4304378, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,758,33.249426
-21.0,778,61.918181
-21.0,820,92.497363
-21.0,874,124.920254
-21.0,815,154.9098
-20.0,985,190.106779
-21.0,864,222.507143
-18.0,1026,260.541825
-21.0,942,295.729611
-20.0,1050,334.52523
-20.0,951,369.602791
-20.0,835,400.704612
-21.0,1054,439.308371
-21.0,847,470.202869
-18.0,1273,517.296427
-19.0,1090,557.621655
-20.0,1327,607.008062
-18.0,1373,657.030309
-16.0,1646,718.207665
-21.0,1443,771.508899
-12.0,2039,846.717906
-12.0,2192,928.633341
-6.0,3096,1043.404971
-5.0,2782,1146.22907
-6.0,2789,1250.118668
16.0,2529,1344.406861
18.0,2258,1427.794338
18.0,1715,1491.628034
8.0,2932,1600.818281
20.0,2003,1674.636956
19.0,2051,1749.704635
19.0,2020,1824.715332
17.0,2140,1904.125082
15.0,2588,2000.005186
19.0,2087,2077.713638
18.0,1757,2143.106245
20.0,2250,2226.109771
18.0,1802,2293.61282
19.0,1633,2353.619345
19.0,2049,2429.896935
17.0,2105,2508.216865
18.0,1926,2579.206718
10.0,2912,2688.030549
19.0,2085,2765.607405
13.0,2617,2862.109416
17.0,2121,2941.714529
