#{"t_start": 1528286051.1402788, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,985,41.91059
-19.0,1145,84.507154
-20.0,1134,126.424
-21.0,852,157.598477
-20.0,1059,195.81444
-21.0,924,230.712158
-21.0,868,262.417825
-20.0,943,297.632984
-21.0,876,329.897808
-21.0,842,360.706426
-20.0,1035,399.895527
-21.0,813,429.808802
-19.0,1251,475.572565
-19.0,1008,512.323271
-21.0,1099,552.823147
-20.0,987,589.599128
-19.0,1257,636.18936
-20.0,1615,695.598021
-16.0,1853,764.397376
-19.0,1709,827.096307
-19.0,1735,892.009369
-9.0,2293,977.196985
-12.0,2783,1079.834444
-3.0,3475,1209.796885
9.0,2537,1303.721388
19.0,1664,1365.595803
18.0,2221,1447.709019
19.0,1634,1508.416147
18.0,2289,1593.637429
19.0,2193,1673.91162
19.0,1633,1734.715285
19.0,2069,1810.99792
18.0,2252,1894.407165
20.0,2001,1968.207469
20.0,2004,2043.303275
19.0,2084,2120.820795
6.0,3376,2245.91679
20.0,1993,2320.021392
19.0,2073,2396.732078
20.0,1566,2455.80885
17.0,1948,2526.793714
20.0,1565,2585.219203
15.0,2425,2675.078743
17.0,2142,2755.703657
20.0,2186,2836.611746
14.0,2324,2923.396789
