#{"t_start": 1528354301.7018898, "env_id": "HalfCheetah-v2"}
r,l,t
-828.493756,1000,22.402268
-668.02771,1000,41.535388
-453.899435,1000,59.612812
-358.593514,1000,77.799399
-145.014994,1000,95.867753
18.349623,1000,111.97806
-669.139518,1000,129.786131
85.406974,1000,149.215532
313.104382,1000,167.466023
354.176191,1000,185.789276
450.001017,1000,202.823561
454.674651,1000,221.705703
419.941762,1000,240.194638
458.108437,1000,259.444917
629.730698,1000,278.438456
550.560918,1000,294.511627
783.337074,1000,313.373801
700.19879,1000,332.483415
675.946903,1000,351.372061
852.268085,1000,370.698347
855.04863,1000,389.57726
925.538339,1000,406.897268
947.497606,1000,425.7221
1017.130547,1000,444.991928
730.468335,1000,464.655883
1017.064983,1000,483.774389
1015.843219,1000,501.078412
1122.947524,1000,519.454539
800.654212,1000,537.717864
1085.283085,1000,555.575449
840.526404,1000,574.481092
993.991041,1000,590.695152
908.990215,1000,609.916601
1068.352495,1000,628.883368
888.185047,1000,647.079932
906.633326,1000,665.828654
886.017614,1000,684.266687
954.467097,1000,700.740773
1015.142317,1000,718.849097
959.98158,1000,737.372304
1100.037234,1000,756.245398
1001.008815,1000,774.761569
1030.260112,1000,791.738318
1106.34288,1000,810.520168
1072.508575,1000,830.033428
890.581472,1000,850.019075
1159.876088,1000,869.824033
1167.874814,1000,886.963775
1025.326217,1000,906.154076
1105.194108,1000,924.892074
1125.854661,1000,943.718045
1140.8074,1000,963.203092
1098.817898,1000,982.221288
1281.441112,1000,999.063726
1212.718609,1000,1018.050785
1363.757976,1000,1036.430197
1370.421165,1000,1054.86918
1076.740855,1000,1073.424072
1170.20151,1000,1090.418124
1126.049783,1000,1111.996647
1099.945456,1000,1130.833368
1020.057334,1000,1149.695131
1056.039192,1000,1168.8792
1036.697241,1000,1185.810862
1114.163064,1000,1205.186326
955.373945,1000,1223.747879
1146.813549,1000,1243.014211
1070.819922,1000,1265.139199
1109.334374,1000,1284.715792
959.578612,1000,1307.270664
1093.731071,1000,1326.427307
1058.331116,1000,1346.066802
1107.299344,1000,1365.98151
1048.317603,1000,1385.362731
1046.398033,1000,1402.447148
1006.494669,1000,1421.192897
1019.293379,1000,1442.024374
1064.730111,1000,1460.572007
989.376538,1000,1478.899744
1174.413796,1000,1496.255578
1126.384375,1000,1514.827652
907.599937,1000,1533.710829
1090.276232,1000,1552.381673
1087.841479,1000,1571.019745
1022.390575,1000,1589.57637
1149.011111,1000,1606.482244
1136.418912,1000,1625.638887
1051.611523,1000,1645.553051
1152.075305,1000,1665.007785
968.101123,1000,1684.987958
1177.321736,1000,1702.585806
1003.706873,1000,1722.142387
1093.526272,1000,1741.258624
1051.088608,1000,1760.196205
1012.382276,1000,1779.99574
1070.210898,1000,1796.857841
1062.870259,1000,1815.524068
894.566833,1000,1834.671137
953.697484,1000,1854.39067
1000.132768,1000,1873.242829
1086.335686,1000,1892.283198
1192.370005,1000,1915.858864
1151.695238,1000,1934.956683
1054.24972,1000,1953.716254
1177.426777,1000,1972.21166
1142.489118,1000,1993.627466
992.507862,1000,2010.505517
1015.236706,1000,2029.44191
1031.879112,1000,2048.954005
975.237467,1000,2068.247334
1081.736899,1000,2086.881052
1143.251309,1000,2103.456186
757.803591,1000,2127.392716
1161.303541,1000,2145.901937
1036.473463,1000,2164.403467
1113.573116,1000,2186.822605
1091.002416,1000,2206.750124
1158.926106,1000,2223.657024
1069.706787,1000,2242.859721
741.614485,1000,2262.022483
1128.675942,1000,2281.169985
1005.677076,1000,2299.954422
1060.89198,1000,2316.620588
967.530771,1000,2335.537647
