#{"t_start": 1528313453.0628366, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,838,21.406725
-21.0,821,36.034575
-20.0,837,50.810926
-21.0,877,67.198428
-21.0,780,82.279784
-21.0,839,99.008808
-21.0,791,114.496244
-20.0,918,133.134428
-21.0,790,148.811382
-20.0,878,166.140232
-18.0,1178,189.691984
-21.0,823,206.215461
-19.0,1357,232.76052
-20.0,1064,253.627348
-20.0,981,273.067346
-20.0,979,293.034283
-20.0,924,311.799465
-18.0,1249,337.011655
-20.0,885,353.838698
-20.0,1121,376.520598
-19.0,1123,398.519179
-18.0,1279,424.303757
-17.0,1389,451.835188
-18.0,1312,477.411396
-13.0,2007,516.849603
-12.0,2047,557.540777
-16.0,1757,591.323952
-19.0,1604,622.831379
-18.0,1819,658.219954
-7.0,2667,708.547462
-20.0,1475,736.411662
-12.0,2257,780.559018
-11.0,2710,832.714104
-8.0,2655,883.664526
-4.0,3436,950.210645
-3.0,3474,1018.205745
-6.0,3184,1080.816881
-4.0,3571,1150.437132
4.0,3320,1214.011868
-1.0,3576,1284.53746
19.0,2049,1325.14372
17.0,1840,1362.256685
-5.0,3214,1427.724871
12.0,2635,1482.462576
19.0,1690,1517.548858
18.0,2122,1562.933375
18.0,1750,1599.430352
19.0,2048,1644.286412
18.0,2169,1687.82927
16.0,2464,1739.125419
15.0,2240,1785.726398
19.0,1691,1820.198978
19.0,2069,1863.327397
9.0,2953,1923.721706
15.0,2182,1968.107667
11.0,2474,2018.715731
16.0,2422,2067.396109
20.0,2002,2108.516873
15.0,2790,2165.738549
20.0,1562,2197.633327
18.0,2163,2241.550089
11.0,2726,2298.313052
14.0,2137,2341.12375
21.0,1990,2381.509156
7.0,3177,2445.270234
16.0,2339,2491.53034
19.0,2093,2533.749141
19.0,1748,2569.221278
20.0,1655,2603.532546
14.0,2506,2655.297222
20.0,1564,2686.995585
12.0,2821,2744.830332
20.0,2003,2785.839508
18.0,2169,2830.475653
17.0,2451,2880.537829
17.0,2371,2930.326534
