#{"t_start": 1528313451.6797564, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,1023,26.305264
-20.0,832,40.981661
-21.0,779,55.178957
-20.0,1072,75.292454
-20.0,874,92.306619
-18.0,1068,113.701991
-21.0,788,129.58618
-21.0,792,144.444407
-20.0,912,163.242006
-20.0,861,180.027422
-21.0,820,196.128853
-20.0,931,214.99164
-19.0,1054,235.32151
-20.0,925,254.026983
-19.0,1057,274.694066
-19.0,1059,296.050481
-18.0,1032,317.290009
-19.0,1084,339.023965
-21.0,991,358.195159
-20.0,1057,379.22277
-17.0,1193,403.251696
-20.0,957,422.202386
-16.0,1225,446.408944
-20.0,1174,469.78113
-19.0,1503,499.079902
-14.0,2089,540.638382
-16.0,1807,575.966074
-20.0,1449,604.273353
-8.0,2354,650.368295
-20.0,1677,681.612409
-16.0,1809,715.82043
-13.0,2395,761.992233
-11.0,2513,810.515286
7.0,3128,870.494217
-12.0,3144,931.411895
-6.0,3048,990.934999
19.0,2041,1030.638775
2.0,3821,1105.945421
7.0,3133,1166.718964
13.0,2144,1207.521272
10.0,2683,1260.218814
9.0,2797,1315.390499
16.0,2318,1362.515846
20.0,2004,1403.183978
20.0,1655,1437.135964
20.0,1562,1469.166169
19.0,1777,1506.221626
18.0,2080,1549.287791
14.0,2136,1595.49347
20.0,1565,1628.990352
18.0,2166,1674.596473
-1.0,3749,1751.062845
20.0,1562,1783.867044
15.0,2020,1825.357673
19.0,1686,1860.637597
19.0,2162,1905.530965
6.0,3449,1975.510501
16.0,2062,2017.103772
18.0,2183,2061.228646
18.0,2147,2105.324463
18.0,2125,2148.406082
16.0,1902,2187.357959
20.0,1565,2220.071181
13.0,2343,2267.796969
13.0,2405,2316.588036
11.0,2315,2362.8262
15.0,2287,2409.296146
18.0,2852,2467.008453
16.0,3111,2528.855998
18.0,2095,2572.105482
20.0,1974,2612.21729
18.0,2184,2657.286491
19.0,2044,2699.775713
17.0,2251,2745.481232
16.0,2404,2794.482589
20.0,2788,2851.500735
18.0,2247,2898.695712
17.0,1894,2937.133077
20.0,1566,2970.503868
