#{"t_start": 1528313451.477979, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,818,21.918464
-21.0,839,37.581189
-21.0,941,54.00705
-19.0,1025,73.512031
-20.0,1089,95.356335
-21.0,780,110.676474
-17.0,1232,135.124046
-20.0,923,153.680463
-20.0,958,172.314199
-21.0,880,190.28502
-21.0,821,206.758639
-20.0,1036,226.902332
-21.0,882,244.025131
-21.0,782,259.493968
-20.0,831,275.778526
-20.0,1132,298.913788
-21.0,931,317.822002
-19.0,1025,338.62905
-20.0,1066,359.00271
-21.0,1028,379.581647
-18.0,1345,406.689084
-18.0,1242,431.052569
-17.0,1363,458.258487
-18.0,1393,485.840338
-19.0,1623,517.504153
-18.0,1596,548.808349
-16.0,1817,584.383282
-10.0,2169,627.019221
-16.0,1960,665.185214
-16.0,2079,703.696013
-11.0,2532,752.613157
-9.0,3022,810.82431
13.0,2650,861.502034
-5.0,3283,925.790181
6.0,2998,984.348659
9.0,3000,1041.809555
16.0,2527,1091.595752
9.0,3092,1152.999704
14.0,2562,1200.781572
7.0,2880,1258.221868
13.0,2113,1299.363102
3.0,3319,1366.284962
13.0,2162,1410.230019
19.0,2042,1452.333108
13.0,2250,1498.416787
20.0,1598,1531.659768
18.0,1861,1571.265097
13.0,2352,1621.218596
15.0,1999,1663.906255
20.0,1564,1696.017776
18.0,1786,1732.834998
4.0,3762,1811.194478
10.0,2988,1872.783018
18.0,1752,1908.326862
20.0,1563,1940.134604
17.0,2243,1985.875812
19.0,2103,2028.794348
17.0,2241,2073.732522
17.0,1959,2114.109243
20.0,2004,2155.220303
20.0,2001,2196.010583
18.0,2124,2239.404942
13.0,2533,2291.958013
11.0,2843,2348.545259
18.0,1784,2385.021319
20.0,1605,2417.002423
18.0,2145,2460.522499
12.0,2713,2514.923668
21.0,1575,2545.789978
19.0,1660,2580.903282
20.0,1650,2614.978943
20.0,1561,2646.855208
20.0,2001,2687.746505
18.0,2114,2730.827356
21.0,1972,2770.903223
16.0,3045,2833.381798
19.0,1685,2868.591382
17.0,2735,2924.90434
20.0,1567,2957.803897
