#{"t_start": 1528313451.474372, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,786,21.478782
-21.0,897,37.959248
-21.0,971,55.70697
-18.0,1104,76.315985
-21.0,1054,97.06442
-21.0,848,114.106932
-20.0,957,132.768402
-20.0,916,151.119157
-20.0,1033,171.688046
-21.0,759,187.087296
-21.0,778,202.863557
-20.0,1049,223.084406
-19.0,936,241.745968
-21.0,823,257.887117
-20.0,979,277.332255
-20.0,926,295.753088
-21.0,922,314.396951
-19.0,1107,336.594394
-20.0,1004,356.097469
-20.0,913,374.675661
-21.0,937,393.403759
-20.0,912,411.404601
-20.0,1209,435.083863
-19.0,1215,459.178982
-19.0,1518,489.627526
-17.0,1966,528.514847
-10.0,2143,569.725069
-17.0,1920,608.096475
-19.0,1631,639.904226
-12.0,2547,688.080774
-11.0,2410,733.604914
-9.0,2567,783.926674
-10.0,2805,837.439239
12.0,2483,885.104036
-8.0,2897,941.517901
9.0,2668,993.695053
12.0,2818,1048.228587
17.0,2223,1091.744202
-5.0,3209,1155.027472
9.0,3029,1212.491512
9.0,2841,1269.297235
7.0,3083,1330.007827
14.0,2492,1380.229228
15.0,2574,1432.908111
12.0,2484,1484.210777
18.0,1947,1524.403111
9.0,2780,1583.596164
12.0,2612,1639.536026
13.0,2738,1696.190725
19.0,1835,1733.888557
19.0,1684,1769.509373
20.0,2049,1811.673919
18.0,1743,1848.162023
16.0,2416,1897.90792
20.0,1565,1929.143709
8.0,3033,1991.435649
20.0,1561,2022.144208
19.0,1771,2058.336701
19.0,2046,2099.969912
12.0,2861,2158.656505
13.0,2203,2204.20539
15.0,2026,2245.806793
16.0,2029,2287.408907
20.0,1562,2318.920396
14.0,2422,2367.586132
19.0,1667,2401.047754
18.0,1980,2440.525316
19.0,2144,2483.710148
18.0,2179,2527.584572
15.0,2465,2577.948368
17.0,2724,2634.365794
18.0,1870,2672.208139
14.0,3183,2737.918839
18.0,1944,2777.726238
14.0,2581,2829.815748
19.0,1687,2864.888705
19.0,2864,2924.192178
19.0,2069,2968.41222
