#{"t_start": 1528313451.8796852, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,1001,25.117281
-21.0,781,39.030849
-20.0,837,53.988904
-19.0,1084,75.017574
-21.0,806,90.796013
-21.0,852,107.514102
-19.0,1072,128.578403
-21.0,906,146.780647
-21.0,777,162.582519
-21.0,871,179.522946
-21.0,790,195.206772
-21.0,824,211.680323
-20.0,835,227.999275
-21.0,778,243.453591
-21.0,1150,266.43501
-20.0,1004,286.380131
-21.0,1019,306.888364
-21.0,1024,327.626077
-21.0,909,345.734897
-20.0,1028,366.196379
-20.0,968,385.489942
-21.0,907,403.312685
-20.0,931,421.880965
-18.0,1117,444.369924
-20.0,1347,470.486029
-17.0,1468,499.907136
-17.0,1724,533.407497
-18.0,1913,570.920831
-14.0,1712,604.420316
-17.0,1611,635.691711
-19.0,1743,669.480206
-15.0,1923,705.521799
-14.0,2152,745.992905
1.0,3349,811.211608
-13.0,2489,859.415062
17.0,2246,902.779242
-5.0,3345,967.311029
-3.0,3479,1035.385002
-2.0,4210,1118.336007
11.0,2630,1169.414609
10.0,2828,1223.50177
15.0,2143,1266.01681
8.0,2886,1322.873569
18.0,1850,1360.790258
-6.0,3175,1424.488903
19.0,1717,1460.618899
17.0,1962,1501.237789
17.0,2354,1550.827681
17.0,1855,1590.476945
15.0,2066,1634.025547
18.0,2107,1678.327779
9.0,3113,1741.864067
20.0,1563,1774.626454
13.0,2525,1827.115349
16.0,2290,1874.009521
15.0,2266,1920.623459
20.0,1564,1952.138083
14.0,2358,2000.91231
13.0,2729,2055.997438
14.0,2669,2110.02516
17.0,2399,2159.009764
19.0,2052,2200.824765
19.0,1746,2237.16881
16.0,2224,2282.802872
17.0,2215,2327.608841
20.0,1566,2358.582191
20.0,1564,2390.798722
19.0,2076,2432.295746
18.0,2883,2489.719646
15.0,2333,2536.617997
14.0,2825,2594.436672
17.0,2258,2641.689702
18.0,2185,2685.616614
20.0,1565,2718.207794
18.0,1721,2753.397045
17.0,2137,2797.493008
20.0,1567,2829.102328
15.0,2573,2882.006296
19.0,2070,2925.977809
20.0,1991,2967.941122
