#{"t_start": 1528313453.0820622, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,837,21.331086
-20.0,985,38.407777
-21.0,782,52.508757
-20.0,834,68.991418
-21.0,823,84.726604
-19.0,1113,106.559154
-20.0,955,125.691091
-20.0,895,142.988896
-21.0,822,160.329642
-20.0,1018,180.397931
-20.0,901,197.887033
-21.0,777,213.406387
-19.0,932,231.912452
-21.0,805,247.921199
-21.0,869,264.978438
-21.0,778,280.495323
-19.0,1066,301.694899
-19.0,1098,324.379595
-19.0,935,342.376906
-20.0,914,360.905336
-20.0,986,380.461737
-19.0,1074,401.689731
-21.0,1115,423.999278
-19.0,1283,449.115946
-20.0,1390,476.607963
-19.0,1279,501.522459
-18.0,1628,534.388079
-13.0,2039,574.010428
-12.0,2111,614.978483
-17.0,1914,652.703516
-11.0,2172,693.571783
-13.0,2488,740.278166
-13.0,2427,787.623312
-11.0,2790,841.308923
-10.0,2677,893.305374
-10.0,2659,944.782831
5.0,3054,1004.009
-11.0,2863,1059.529328
-1.0,3571,1130.131747
14.0,2530,1178.790051
16.0,2257,1222.415399
7.0,2727,1276.318514
11.0,2423,1324.393014
13.0,2672,1378.319175
11.0,2504,1429.848228
18.0,2259,1475.714263
20.0,1990,1517.426027
20.0,1626,1551.500107
14.0,2455,1603.888956
20.0,1991,1646.690645
9.0,2942,1707.006139
14.0,2572,1760.666776
17.0,2018,1802.419107
20.0,1561,1835.104554
20.0,2054,1877.206224
8.0,2862,1935.240838
11.0,2559,1987.743876
9.0,3349,2055.578834
16.0,2179,2100.145691
18.0,1872,2138.336911
18.0,1710,2173.314371
17.0,1845,2211.197739
20.0,1567,2243.676203
16.0,2044,2285.488946
10.0,3160,2348.895323
12.0,3112,2411.517761
18.0,2196,2455.741044
16.0,2477,2505.676729
12.0,2812,2562.148598
16.0,2578,2616.321733
19.0,2103,2658.852443
19.0,2044,2700.588728
16.0,2272,2747.201711
18.0,1987,2787.118956
19.0,2147,2831.429605
19.0,1701,2866.894318
20.0,2112,2910.60767
20.0,1593,2943.594009
