#{"t_start": 1528313453.1241684, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,857,21.60116
-21.0,822,36.248931
-19.0,1116,56.34005
-21.0,847,72.888402
-20.0,928,90.647868
-21.0,846,107.151758
-19.0,1103,129.535988
-21.0,879,146.542248
-21.0,913,165.184528
-21.0,940,184.198993
-21.0,792,200.132534
-21.0,868,216.8371
-20.0,1003,236.35833
-21.0,911,254.144908
-20.0,869,271.750814
-18.0,1121,294.072235
-21.0,1003,314.044475
-21.0,877,332.538154
-19.0,1009,352.134761
-20.0,1067,373.146065
-18.0,1105,395.544202
-20.0,1053,416.356837
-18.0,1103,437.649971
-20.0,1242,462.951848
-19.0,1593,493.773886
-19.0,1663,527.071776
-15.0,1848,562.753914
-11.0,2119,605.093961
-17.0,1638,636.93787
-9.0,2315,680.360105
-16.0,2039,719.539634
-10.0,2512,767.766234
-18.0,1885,803.49989
3.0,3341,868.148299
-11.0,2903,924.652444
-5.0,3231,987.549776
8.0,3049,1046.645435
1.0,3818,1121.752288
13.0,2389,1168.258137
10.0,2705,1220.549927
20.0,1563,1250.497006
13.0,2294,1296.289904
15.0,2493,1345.857449
-5.0,3270,1412.548743
20.0,1565,1444.481529
20.0,1563,1476.259633
14.0,2225,1522.83538
14.0,2146,1568.72237
17.0,2297,1617.87688
20.0,1562,1650.854546
19.0,2041,1693.271069
19.0,2206,1738.615457
13.0,2521,1790.706066
8.0,2859,1849.476355
18.0,2152,1894.436841
13.0,3074,1957.423057
19.0,2073,1999.571814
14.0,2401,2047.863508
16.0,2187,2092.337056
18.0,2243,2138.165361
18.0,2246,2183.399071
17.0,2168,2228.585635
20.0,1987,2269.645673
4.0,3240,2334.864633
16.0,2280,2381.49071
12.0,2926,2439.439198
18.0,2162,2482.844396
17.0,2226,2527.558908
17.0,1910,2566.944355
20.0,1566,2598.873606
18.0,2096,2642.09771
15.0,2435,2691.947733
17.0,2245,2737.854341
18.0,2169,2782.35512
18.0,1868,2821.167647
20.0,1565,2852.07434
10.0,3197,2918.850826
20.0,1655,2954.317985
