#{"t_start": 1528286051.499164, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,758,33.181271
-18.0,1136,75.349075
-21.0,941,110.351765
-21.0,834,140.915712
-21.0,822,171.11667
-21.0,852,201.759125
-21.0,787,231.251845
-20.0,1019,268.750556
-19.0,1111,310.648618
-19.0,1040,348.736846
-18.0,1122,389.937129
-21.0,839,421.536907
-19.0,1131,462.744126
-20.0,1017,499.913853
-19.0,1268,547.260559
-19.0,1295,594.953248
-19.0,1310,643.165899
-21.0,1197,687.148359
-19.0,1467,741.453416
-20.0,1831,808.878121
-13.0,2147,889.339382
-9.0,2426,979.049628
-10.0,2485,1070.84545
-15.0,1960,1144.033598
7.0,3096,1259.521061
17.0,2251,1343.059052
19.0,1630,1403.045556
19.0,2038,1478.441448
16.0,2171,1559.730304
17.0,2226,1641.462972
20.0,1596,1700.634607
20.0,2037,1775.369872
19.0,1630,1835.862882
17.0,2116,1914.370385
19.0,1632,1974.660504
19.0,2080,2052.859616
16.0,2260,2136.438292
19.0,1752,2201.546262
20.0,1996,2275.966102
19.0,2089,2352.847865
20.0,2053,2429.237226
15.0,2417,2518.540356
3.0,3299,2642.135901
18.0,1882,2711.258883
20.0,1995,2786.24211
19.0,2051,2861.448224
19.0,1664,2924.223328
