#{"t_start": 1528286050.036586, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,949,41.841228
-21.0,850,72.897948
-21.0,825,103.517172
-20.0,883,136.328758
-21.0,929,170.702002
-19.0,1000,207.098134
-21.0,852,238.620715
-20.0,1208,283.29742
-19.0,1012,321.11381
-20.0,888,353.411904
-21.0,798,382.931763
-21.0,850,414.329893
-21.0,834,445.516887
-16.0,1333,494.191107
-19.0,1078,534.210908
-21.0,1240,580.212587
-21.0,1105,620.499469
-16.0,1682,682.32702
-18.0,1818,750.016963
-15.0,1809,816.698123
-14.0,1952,889.810637
-16.0,2142,968.599643
-2.0,3329,1092.402478
-8.0,2556,1187.814145
11.0,2599,1283.909603
15.0,2023,1359.313755
18.0,2051,1435.075337
19.0,2141,1514.898787
20.0,1620,1575.234522
17.0,2246,1657.576854
20.0,2002,1731.613352
20.0,1603,1790.700951
17.0,2300,1876.70725
20.0,2007,1950.403151
17.0,1883,2021.22098
18.0,2116,2099.478235
17.0,1859,2168.398184
17.0,1851,2236.420666
17.0,1984,2310.718403
18.0,1970,2383.330537
16.0,2118,2462.510988
19.0,1808,2528.623259
17.0,2257,2613.89077
20.0,1711,2676.21967
19.0,2119,2755.996638
20.0,1561,2813.811183
14.0,2363,2901.111694
