#{"t_start": 1528286049.835105, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,879,39.697253
-21.0,846,70.671677
-20.0,944,105.865376
-21.0,837,136.501323
-19.0,1158,179.025698
-21.0,848,209.816252
-20.0,976,246.302197
-21.0,851,277.612916
-20.0,1019,315.615533
-20.0,957,350.911622
-21.0,895,383.711584
-20.0,1016,421.340505
-21.0,962,457.029728
-18.0,1338,505.993956
-21.0,1168,549.498839
-20.0,1021,587.325491
-19.0,1240,632.779297
-15.0,1524,688.813884
-20.0,1723,752.620619
-15.0,1877,822.40315
-20.0,1730,886.52399
-17.0,1894,956.92426
1.0,3021,1068.816346
-15.0,2058,1145.210994
-12.0,2176,1226.424561
11.0,2567,1321.413031
17.0,1940,1393.310837
20.0,2013,1468.208535
15.0,2250,1552.222322
16.0,2123,1629.622063
10.0,2643,1728.112717
19.0,1825,1795.401475
19.0,1629,1855.909816
18.0,2179,1936.42335
10.0,2629,2034.513447
18.0,2360,2121.931783
20.0,2003,2196.29136
19.0,2206,2278.39149
18.0,1829,2345.791372
19.0,1634,2406.204069
20.0,1994,2480.926627
18.0,2119,2558.702919
20.0,1991,2633.312163
19.0,2228,2716.114326
19.0,2052,2793.099888
15.0,2495,2884.81408
18.0,1833,2953.201528
