#{"t_start": 1528286051.267799, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,929,39.893956
-21.0,905,73.558779
-21.0,897,106.500339
-21.0,836,137.073761
-21.0,936,171.68389
-20.0,874,203.179823
-20.0,1009,240.767474
-21.0,809,270.590827
-20.0,941,305.989468
-21.0,1029,343.78365
-20.0,990,380.368584
-21.0,1007,417.699402
-19.0,1116,459.183634
-19.0,1107,499.28889
-18.0,1103,540.380189
-19.0,975,576.86922
-18.0,1416,628.766321
-15.0,1837,696.269066
-21.0,1493,751.386998
-15.0,2058,828.076958
-8.0,2658,927.069494
-9.0,2605,1023.180718
-5.0,2711,1123.483078
2.0,3208,1243.158044
14.0,2258,1326.968796
18.0,1895,1397.094478
20.0,2091,1474.768659
18.0,1848,1543.973388
15.0,1885,1612.885056
16.0,2242,1695.567512
21.0,1591,1753.968611
20.0,2031,1830.096431
17.0,2256,1913.367581
17.0,1920,1984.193887
6.0,3059,2098.667627
20.0,1561,2155.989858
16.0,2291,2241.088588
16.0,1918,2312.582454
20.0,1997,2386.168056
18.0,2106,2465.482675
19.0,1719,2528.985684
20.0,1563,2586.391349
20.0,1562,2644.967338
14.0,2630,2742.271445
17.0,1851,2811.766358
17.0,1715,2874.981065
20.0,2008,2949.969659
