#{"t_start": 1528286050.828446, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,941,40.71896
-19.0,1115,82.30939
-19.0,1048,120.718718
-21.0,907,153.319373
-21.0,904,187.010679
-21.0,884,219.135254
-21.0,882,252.436027
-20.0,891,285.108287
-21.0,941,320.51176
-21.0,851,351.533543
-20.0,894,385.021351
-21.0,823,415.506027
-20.0,1036,453.63634
-20.0,1046,491.814851
-20.0,1020,529.221097
-18.0,1230,574.981742
-18.0,1225,619.900536
-15.0,1545,676.416204
-17.0,1409,728.931732
-16.0,1769,794.303402
-12.0,2304,880.710464
-12.0,2536,974.23452
-9.0,2520,1067.720261
-5.0,3423,1195.51986
1.0,3486,1324.008484
7.0,2681,1424.31302
14.0,2049,1500.023638
16.0,1892,1570.327651
20.0,2125,1648.525721
2.0,3254,1768.314757
17.0,1889,1839.041586
20.0,1563,1896.424316
14.0,2770,1999.607403
14.0,2473,2091.83881
16.0,2253,2175.598296
21.0,2051,2250.816112
17.0,2324,2337.634959
15.0,2001,2411.900068
20.0,1562,2470.521724
14.0,2390,2558.718801
20.0,1567,2617.107719
14.0,2522,2710.410167
19.0,1656,2772.509816
20.0,2077,2849.600856
20.0,1994,2923.838217
