#{"t_start": 1528286051.1497061, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,839,36.911231
-21.0,757,64.288576
-21.0,760,92.77691
-21.0,839,123.378078
-21.0,787,151.996247
-20.0,945,186.988656
-21.0,809,216.687606
-20.0,898,249.826989
-20.0,1097,290.886754
-18.0,1191,335.191289
-21.0,907,367.994247
-21.0,877,401.288071
-20.0,918,434.68422
-19.0,1084,474.709186
-20.0,1070,513.710094
-18.0,1147,556.59555
-20.0,1267,603.397341
-13.0,1721,666.295971
-18.0,1548,724.265465
-16.0,1844,792.181684
-13.0,2073,868.999033
-18.0,1511,925.897885
-12.0,2283,1009.517143
6.0,3004,1121.296839
-7.0,2588,1217.987359
3.0,3248,1338.000822
15.0,1979,1411.484825
7.0,2711,1512.598757
19.0,1630,1573.382815
19.0,2209,1654.457308
19.0,1714,1717.605649
20.0,1584,1775.606846
21.0,1965,1848.985197
20.0,2007,1922.893562
17.0,2340,2010.981925
20.0,1627,2070.684542
20.0,1564,2128.811476
20.0,1564,2187.108723
17.0,2227,2269.699545
18.0,2308,2354.77372
15.0,2154,2435.285446
1.0,4122,2588.582023
19.0,2164,2667.984245
17.0,1859,2737.897788
21.0,1974,2811.576907
20.0,2002,2885.883824
20.0,1668,2947.9829
