#{"t_start": 1528942320.078821, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,962,13.111591
-19.0,1144,22.949931
-20.0,961,30.940998
-20.0,838,38.358744
-20.0,976,47.031172
-21.0,789,53.808654
-20.0,959,61.974227
-20.0,944,70.419715
-21.0,778,77.229719
-20.0,842,84.378425
-21.0,781,91.181541
-20.0,956,99.954712
-20.0,926,107.905904
-21.0,796,115.403192
-21.0,818,123.026893
-19.0,940,132.026833
-21.0,866,140.104478
-18.0,1039,149.934059
-21.0,838,157.481036
-21.0,839,175.418347
-19.0,1083,185.228243
-21.0,823,193.1147
-21.0,926,201.793291
-20.0,973,210.592355
-21.0,937,221.282926
-21.0,820,228.948697
-21.0,909,237.942185
-19.0,960,247.903933
-21.0,815,255.433455
-19.0,1154,266.060938
-21.0,899,274.511919
-20.0,955,283.211388
-20.0,1074,293.436473
-20.0,892,301.619781
-21.0,842,308.912705
-21.0,851,316.739339
-21.0,786,323.66053
-21.0,815,330.936746
-21.0,823,338.817137
-19.0,946,347.17256
-20.0,980,356.294103
-21.0,941,365.088136
-21.0,779,372.269456
-21.0,941,381.208126
-19.0,1146,391.75822
-20.0,894,400.139368
-19.0,948,408.787247
-20.0,1034,418.511086
-18.0,1177,429.421324
-21.0,956,438.622488
-19.0,1114,448.872021
-20.0,945,457.649428
-21.0,914,465.838069
-21.0,819,473.254109
-19.0,937,482.14063
-20.0,896,489.925016
-21.0,1090,500.012016
-19.0,1129,510.404761
-20.0,1171,521.049986
-21.0,957,529.826627
-20.0,1248,541.860035
-19.0,1212,553.417589
-21.0,895,561.700393
-19.0,978,570.332701
-20.0,959,579.415015
-19.0,1199,600.423035
-20.0,906,608.478969
-18.0,1251,620.312489
-18.0,1234,631.24504
-20.0,1095,641.087589
-20.0,983,650.127647
-14.0,1382,662.447043
-20.0,1050,672.39041
-18.0,1012,681.558879
-17.0,1363,693.671493
-17.0,1277,705.427231
-17.0,1383,718.420693
-21.0,1317,730.460674
-17.0,1560,744.769723
-19.0,1815,761.903182
-17.0,1593,776.11111
-13.0,1875,793.549013
-19.0,1573,807.736171
-19.0,1667,822.930352
-17.0,1752,839.203571
-17.0,1755,855.03068
-18.0,1556,869.328596
-16.0,1946,887.719278
-19.0,1942,905.591263
-15.0,2020,924.513108
-12.0,2362,946.388
-12.0,2133,965.68958
-8.0,2476,988.123647
-8.0,2678,1012.378832
-3.0,3028,1039.589666
-7.0,2899,1065.868006
-5.0,3057,1093.76667
13.0,2255,1114.470762
-6.0,3163,1143.307515
-7.0,3192,1172.882432
11.0,2802,1198.685007
1.0,3294,1229.473933
19.0,2054,1248.909653
20.0,1997,1267.121186
21.0,1987,1286.235975
19.0,2174,1306.206108
20.0,2004,1324.351554
20.0,2061,1344.34598
-5.0,2806,1370.673717
5.0,2926,1397.54822
6.0,3084,1425.753133
21.0,1977,1444.190561
16.0,2309,1465.511151
19.0,2109,1484.972398
8.0,2959,1512.338833
20.0,1567,1527.193865
13.0,2353,1548.613999
12.0,2658,1573.270624
19.0,1695,1588.66878
20.0,2091,1607.710819
18.0,1765,1623.670434
16.0,2117,1643.483289
21.0,1990,1661.753888
14.0,2466,1684.785279
20.0,1994,1703.427965
19.0,2143,1723.359529
20.0,1716,1738.990062
19.0,1695,1754.256145
8.0,2791,1779.732694
20.0,1990,1798.138798
16.0,2207,1818.577067
16.0,2321,1840.083409
19.0,2082,1858.997839
15.0,1875,1876.473933
19.0,1694,1891.717305
18.0,2227,1912.226478
19.0,1691,1928.416962
16.0,2273,1949.345203
20.0,2001,1968.538962
19.0,2144,1988.79529
20.0,2152,2009.161293
19.0,2083,2028.377679
19.0,2027,2046.772385
