#{"t_start": 1528942320.1081698, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,1186,15.144918
-21.0,879,22.657152
-21.0,836,29.598644
-19.0,995,38.258703
-21.0,876,45.947472
-19.0,1053,55.051335
-21.0,807,61.980987
-21.0,878,69.660224
-20.0,839,77.172615
-20.0,841,84.312773
-20.0,840,91.893165
-20.0,864,99.348171
-19.0,1019,108.197752
-20.0,836,116.531726
-20.0,835,124.171826
-21.0,866,132.238569
-21.0,818,140.020192
-21.0,792,147.479476
-19.0,989,156.372991
-21.0,780,173.532414
-20.0,881,181.691579
-20.0,897,190.214208
-21.0,812,197.983523
-21.0,937,206.566951
-20.0,990,217.569269
-21.0,1018,227.308262
-21.0,848,235.217813
-20.0,840,244.219706
-21.0,967,253.39166
-20.0,834,261.189054
-20.0,979,270.035293
-20.0,955,279.061625
-19.0,961,287.96544
-18.0,1123,298.355547
-21.0,848,306.17703
-19.0,1010,315.359097
-20.0,927,323.434061
-20.0,1050,333.019238
-20.0,1049,342.493012
-20.0,841,350.375142
-20.0,899,358.5366
-21.0,1032,368.341476
-20.0,969,376.91626
-21.0,843,384.963715
-19.0,1099,395.185488
-20.0,958,403.934853
-21.0,1211,415.07606
-20.0,984,424.598281
-20.0,924,433.099324
-21.0,846,441.27805
-20.0,1096,451.279455
-20.0,1153,461.541206
-21.0,820,469.369974
-21.0,819,476.785288
-21.0,880,484.937443
-20.0,1007,494.203634
-20.0,977,503.25103
-20.0,1051,512.654552
-20.0,946,521.169022
-19.0,1101,531.702226
-19.0,1020,541.47242
-20.0,1156,552.217623
-20.0,973,560.983337
-21.0,976,570.04374
-19.0,1277,581.861901
-21.0,869,600.081535
-19.0,1045,609.410173
-20.0,988,618.179126
-21.0,1116,628.72671
-20.0,1145,638.861747
-19.0,1138,649.156699
-20.0,1103,659.451936
-19.0,1165,670.116685
-20.0,1044,679.371269
-16.0,1533,693.336172
-20.0,1078,703.118221
-18.0,1315,715.205257
-19.0,1487,729.130939
-18.0,1469,742.468141
-15.0,1679,758.40504
-20.0,1227,769.146037
-19.0,1569,783.400826
-19.0,1368,796.092622
-18.0,1831,812.6709
-15.0,1679,828.038966
-18.0,1704,843.936437
-12.0,2055,862.807385
-19.0,1770,879.405745
-19.0,1869,896.360206
-18.0,1823,913.210462
-14.0,2064,933.430041
-16.0,2064,951.857904
-13.0,1981,969.467884
-16.0,1942,987.171664
-7.0,2514,1010.160263
-12.0,2139,1029.358015
-2.0,3340,1059.745623
9.0,2715,1084.304737
17.0,2131,1103.351453
1.0,3565,1136.338635
-8.0,2818,1162.270054
-3.0,3643,1196.134357
9.0,3078,1224.786372
4.0,3163,1254.159684
-8.0,3071,1283.038299
16.0,2308,1304.198405
20.0,2047,1323.06996
12.0,2421,1346.157042
10.0,2508,1370.227181
16.0,1923,1388.165769
19.0,2074,1406.944822
14.0,2316,1427.90871
20.0,1990,1446.461398
19.0,1633,1461.061551
20.0,1689,1477.324052
20.0,1989,1495.507673
16.0,2444,1518.148352
18.0,1906,1535.6763
11.0,2815,1561.499099
18.0,1729,1577.74122
18.0,2130,1597.014155
18.0,1789,1613.427928
20.0,1564,1627.36394
8.0,2996,1655.574223
20.0,2065,1674.810257
18.0,2135,1694.803483
17.0,2119,1714.277728
18.0,2255,1735.21358
19.0,2188,1755.02486
18.0,2016,1773.42029
18.0,1922,1790.904275
18.0,1889,1808.081612
19.0,2083,1827.774604
20.0,2005,1846.260601
20.0,2007,1864.638103
17.0,1818,1881.265445
20.0,2001,1899.800544
20.0,1625,1914.656117
18.0,1863,1932.049585
20.0,2004,1950.642199
18.0,1836,1968.376722
19.0,2081,1987.773143
19.0,2182,2008.301562
19.0,1669,2023.718915
-1.0,3516,2053.462653
