#{"t_start": 1528942320.0863044, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,898,12.285922
-20.0,865,19.831512
-19.0,1082,29.301358
-20.0,875,36.509303
-21.0,837,43.961532
-21.0,822,50.939958
-21.0,780,58.106072
-21.0,881,65.42055
-21.0,777,72.142245
-21.0,790,79.437351
-21.0,878,86.806339
-21.0,787,94.227188
-20.0,903,102.154655
-21.0,776,109.079033
-21.0,826,116.711532
-20.0,836,124.825087
-21.0,818,132.136987
-19.0,977,141.340014
-20.0,921,150.009348
-20.0,842,157.578214
-21.0,1057,177.640913
-20.0,995,186.544238
-20.0,836,194.502155
-20.0,857,202.743868
-20.0,986,211.637446
-19.0,1032,222.893033
-20.0,975,232.297148
-20.0,1008,242.748946
-21.0,865,250.858717
-21.0,824,258.934156
-21.0,878,267.067209
-21.0,1110,277.078052
-21.0,959,286.474612
-21.0,943,294.90452
-18.0,1099,305.045213
-21.0,911,313.335123
-21.0,835,320.494595
-20.0,1096,330.546615
-20.0,977,339.83428
-20.0,865,347.207417
-19.0,958,356.152555
-21.0,909,364.757613
-21.0,820,372.178727
-21.0,823,379.925649
-21.0,884,388.15615
-21.0,819,395.502199
-21.0,879,403.795546
-21.0,961,412.610471
-20.0,984,422.025351
-21.0,1104,432.555035
-21.0,759,439.195584
-21.0,942,448.503329
-20.0,1023,457.723204
-19.0,1040,467.030197
-21.0,818,474.457018
-20.0,833,482.331423
-20.0,935,490.778575
-19.0,1148,501.195586
-19.0,1232,512.572549
-20.0,1157,523.422742
-19.0,1096,533.31038
-19.0,975,542.864776
-21.0,898,551.096899
-20.0,1166,561.93495
-19.0,1107,572.184665
-16.0,1501,595.723911
-19.0,1021,605.15864
-19.0,1058,614.544145
-20.0,995,623.97512
-16.0,1336,636.283151
-18.0,1224,646.941744
-20.0,1053,656.451411
-18.0,1454,670.208235
-20.0,935,678.302428
-20.0,1149,688.684373
-20.0,1275,700.608048
-18.0,1275,712.451577
-18.0,1523,726.554473
-15.0,1505,740.088861
-16.0,1843,757.426628
-17.0,1658,772.569071
-20.0,1654,787.64083
-14.0,1750,803.303017
-14.0,1868,820.604996
-17.0,1824,837.347768
-17.0,1806,853.892564
-17.0,1730,870.114213
-20.0,1736,885.848863
-19.0,1683,901.312417
-18.0,1824,918.949205
-13.0,2301,940.365083
-18.0,1701,955.323165
-11.0,2598,978.79141
-6.0,3014,1006.669585
-16.0,1922,1023.580568
-15.0,2172,1043.657343
8.0,2680,1067.856016
-1.0,3257,1097.375689
-6.0,3079,1125.590462
-5.0,3157,1154.750462
-3.0,3462,1186.906438
-10.0,3064,1215.244275
16.0,2194,1235.824575
-2.0,3210,1265.500795
19.0,2048,1285.067143
20.0,2116,1304.124606
18.0,2280,1325.428092
17.0,2257,1347.06831
5.0,3308,1378.530122
19.0,2049,1397.051332
16.0,2197,1417.12081
3.0,3038,1444.650035
17.0,2242,1465.6038
19.0,1635,1481.024379
20.0,2001,1499.206991
-7.0,2873,1526.121732
20.0,1989,1544.101403
19.0,1686,1559.311513
16.0,2037,1578.304067
19.0,1691,1594.196948
20.0,2006,1612.302402
18.0,2206,1632.144919
21.0,1991,1650.934416
20.0,2006,1669.858235
5.0,3297,1700.091614
19.0,1629,1715.454017
19.0,1632,1730.573625
18.0,2145,1750.34146
20.0,2057,1768.814482
11.0,2574,1792.232482
17.0,2157,1812.432012
19.0,1738,1828.209069
18.0,1875,1845.952061
11.0,2492,1868.303412
20.0,1594,1883.488743
17.0,2086,1902.409512
20.0,2064,1921.574665
19.0,1633,1936.726902
12.0,2158,1957.324432
20.0,2004,1975.907706
16.0,2382,1998.634285
14.0,2342,2020.118567
18.0,1726,2036.433715
18.0,2286,2054.07496
