#{"t_start": 1528942320.0447035, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,1034,13.965846
-21.0,851,20.970294
-21.0,763,27.416508
-21.0,907,35.243345
-21.0,807,42.052763
-20.0,974,50.736072
-21.0,824,58.173463
-21.0,820,65.102659
-19.0,987,73.863797
-20.0,931,81.945025
-20.0,927,90.03023
-20.0,901,98.074261
-21.0,846,105.53694
-21.0,778,112.825262
-21.0,841,120.549132
-20.0,986,129.774361
-20.0,928,138.162096
-21.0,787,145.678445
-21.0,822,153.672659
-21.0,851,161.213475
-21.0,938,180.128044
-20.0,839,187.725489
-20.0,913,196.188515
-18.0,1114,206.7184
-20.0,1003,217.79712
-20.0,1117,228.605765
-20.0,837,236.52747
-20.0,987,246.881671
-20.0,1018,256.399011
-21.0,1029,265.904948
-20.0,926,274.496991
-20.0,973,283.890047
-20.0,1023,293.254719
-20.0,1203,304.018727
-20.0,959,312.577174
-21.0,882,320.452514
-20.0,1007,329.461726
-21.0,906,337.895974
-20.0,985,346.937678
-21.0,826,354.283706
-19.0,1055,364.562911
-21.0,867,372.279098
-21.0,882,380.354708
-21.0,836,388.32554
-21.0,818,395.665218
-19.0,992,405.066309
-20.0,960,413.838378
-20.0,1285,426.0241
-19.0,1164,436.796259
-20.0,958,446.191569
-21.0,1001,455.434871
-20.0,983,463.952711
-20.0,915,472.257868
-21.0,818,480.07386
-20.0,947,488.595837
-21.0,900,496.726124
-18.0,1146,507.274206
-19.0,1175,517.789219
-21.0,937,526.976557
-21.0,1185,537.932309
-21.0,850,546.168612
-19.0,1121,556.252868
-19.0,1027,565.679251
-21.0,1052,575.180995
-20.0,1180,596.630227
-21.0,823,603.95387
-18.0,1081,613.943079
-21.0,926,622.542228
-17.0,1146,633.048956
-19.0,1164,643.282335
-18.0,1089,652.883245
-21.0,973,662.049894
-18.0,1116,672.337484
-20.0,1272,683.377522
-17.0,1352,695.944171
-19.0,1289,707.853169
-18.0,1309,719.915079
-19.0,1237,731.500738
-20.0,1491,745.399746
-16.0,1572,759.838386
-16.0,1645,774.784166
-15.0,1770,790.499996
-18.0,1444,804.132542
-19.0,1400,816.958172
-19.0,1684,832.206963
-19.0,1741,847.885184
-18.0,1807,864.646308
-19.0,1539,878.862889
-17.0,1684,894.856361
-18.0,1884,911.981671
-15.0,1850,930.110655
-17.0,2381,951.285049
-17.0,2081,970.388149
-21.0,1775,986.166028
-13.0,2306,1007.190098
-12.0,2480,1029.612095
-15.0,2053,1048.399721
19.0,2107,1067.173281
-13.0,2115,1086.73235
-15.0,2115,1105.613997
-10.0,2442,1128.344541
-12.0,2481,1151.202302
-14.0,2382,1173.036576
-5.0,3435,1204.856789
-12.0,2742,1230.555003
13.0,2445,1253.645212
-7.0,3049,1281.771968
15.0,2352,1303.73407
15.0,2286,1325.034306
2.0,4125,1364.083208
9.0,2866,1390.66433
12.0,2445,1412.87393
-13.0,2749,1438.071468
2.0,3552,1470.78395
9.0,3005,1498.957119
-2.0,4152,1537.088885
6.0,3370,1568.604396
-9.0,3309,1598.97734
-6.0,3360,1629.462194
8.0,3131,1658.315122
13.0,2831,1684.750179
6.0,3311,1715.570152
18.0,2112,1735.218132
16.0,2402,1756.730164
18.0,1692,1772.365348
17.0,2135,1791.483553
12.0,2455,1814.270162
17.0,2280,1835.662896
17.0,2200,1855.629141
20.0,1561,1870.381476
13.0,2390,1891.903768
20.0,1564,1906.331334
20.0,1563,1921.33277
4.0,3414,1953.00401
17.0,2189,1973.604446
19.0,2064,1993.012928
-2.0,3386,2024.899911
10.0,2449,2047.111298
