#{"t_start": 1528343109.461816, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,880,11.549075
-21.0,819,17.919662
-20.0,837,24.474223
-21.0,838,31.153402
-20.0,977,38.551677
-20.0,1169,47.6501
-21.0,819,53.974097
-20.0,1052,63.200047
-20.0,900,70.942404
-20.0,992,79.517169
-20.0,838,86.921328
-21.0,947,95.67531
-20.0,1041,104.786717
-20.0,1080,114.272802
-21.0,886,122.301964
-20.0,1099,132.457548
-21.0,998,141.690953
-21.0,881,148.974015
-21.0,819,156.569894
-21.0,913,164.792208
-21.0,902,172.804681
-21.0,1034,181.81286
-21.0,820,188.878835
-19.0,1166,199.496373
-19.0,1062,209.266618
-21.0,912,217.497267
-21.0,880,225.190053
-21.0,823,232.55105
-19.0,1053,241.999438
-17.0,1244,253.0332
-21.0,817,260.336017
-21.0,851,267.804251
-21.0,789,274.969043
-21.0,817,282.408807
-20.0,973,290.659023
-21.0,762,297.634979
-20.0,913,305.459409
-21.0,842,313.342786
-21.0,904,321.54879
-21.0,840,328.762272
-20.0,944,337.195184
-21.0,880,345.492025
-21.0,818,352.876103
-21.0,827,360.348112
-20.0,1054,369.779566
-20.0,920,378.192598
-21.0,824,385.612287
-20.0,1017,394.895127
-19.0,1050,404.21304
-19.0,1016,413.355705
-20.0,978,422.413114
-18.0,1197,432.847608
-20.0,881,440.603838
-21.0,837,448.36606
-20.0,1122,458.215889
-19.0,927,466.652474
-20.0,1001,475.144656
-18.0,1189,486.017205
-21.0,1111,495.527352
-20.0,1227,506.119965
-20.0,859,513.604377
-20.0,1122,523.159374
-20.0,1066,532.581346
-20.0,1128,541.550539
-19.0,1177,551.547307
-21.0,1094,560.391179
-20.0,1098,569.728529
-19.0,1375,581.072858
-20.0,1342,592.560552
-19.0,1297,603.433481
-18.0,1447,615.498661
-21.0,1418,627.513438
-14.0,1924,644.064784
-21.0,1863,659.940856
-19.0,1502,672.970669
-19.0,1576,686.177293
-17.0,1749,701.015649
-17.0,2182,719.599301
-19.0,2452,740.028351
-20.0,2454,760.744414
-20.0,2278,779.975066
-18.0,2638,801.966788
-18.0,2940,828.447824
-19.0,3211,857.515604
-20.0,3142,886.572721
-21.0,3091,915.21479
-7.0,4992,959.899854
-17.0,4010,994.467616
-20.0,3933,1028.403618
-19.0,4331,1066.342704
-17.0,4805,1108.744457
-18.0,3884,1143.842086
-19.0,4876,1187.029367
-13.0,6145,1243.075848
-1.0,7274,1308.226118
-18.0,5440,1357.031453
4.0,5439,1405.663998
-15.0,4394,1445.295827
16.0,3646,1477.617027
17.0,3246,1506.674556
-12.0,6241,1562.170201
21.0,2864,1588.034802
-18.0,4278,1625.194985
-9.0,5424,1672.941478
-2.0,7053,1734.524014
-10.0,4687,1775.213531
10.0,5258,1821.556629
-4.0,7189,1884.430139
17.0,3128,1912.232402
2.0,5001,1956.09431
-3.0,7476,2022.238935
15.0,3486,2053.443329
15.0,3188,2096.615939
14.0,5642,2147.142265
1.0,6806,2209.418801
15.0,3653,2242.585024
9.0,5347,2291.322395
1.0,7260,2357.641512
15.0,3675,2390.671485
8.0,5463,2441.04092
20.0,2990,2468.517275
17.0,3308,2499.466698
17.0,3423,2531.60476
18.0,3391,2563.314965
19.0,3008,2592.259424
21.0,2973,2619.641232
20.0,3019,2648.129796
19.0,2848,2675.215573
20.0,2706,2700.85854
19.0,3455,2733.446052
10.0,3783,2769.664246
21.0,2676,2794.751307
18.0,2927,2822.749249
19.0,2628,2848.640401
19.0,3073,2878.164006
21.0,2458,2901.386432
21.0,2457,2924.4712
21.0,2463,2947.306276
16.0,2983,2975.768076
19.0,2556,2999.624197
20.0,2510,3022.916242
19.0,2670,3047.904566
21.0,2674,3073.023656
20.0,2812,3099.654909
16.0,2944,3127.874773
21.0,2458,3151.604837
21.0,2504,3175.792208
21.0,2322,3198.382423
20.0,2337,3220.77985
21.0,2109,3240.904007
20.0,2766,3267.562603
21.0,2630,3292.955637
20.0,2039,3312.089656
20.0,2728,3338.63264
15.0,3046,3367.740036
16.0,2578,3392.265476
21.0,1998,3410.829474
21.0,2002,3430.460799
19.0,3026,3459.56037
21.0,2002,3479.236566
21.0,2001,3499.336648
21.0,2635,3524.827841
21.0,2046,3545.422762
20.0,2619,3571.44398
18.0,2819,3599.582601
19.0,2751,3632.705289
20.0,2772,3660.706648
21.0,1998,3680.379915
21.0,2632,3707.104936
20.0,2772,3735.815576
20.0,2708,3765.584235
21.0,2276,3791.466515
19.0,2785,3822.377421
