#{"t_start": 1528343109.4687746, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,915,12.029739
-20.0,922,19.114868
-21.0,760,25.138863
-21.0,880,31.984292
-21.0,787,38.024341
-21.0,937,45.12036
-21.0,819,51.342343
-20.0,1096,60.873407
-21.0,822,67.897279
-21.0,998,76.320648
-20.0,1076,86.224199
-20.0,1036,95.52311
-20.0,934,103.631329
-21.0,778,110.589277
-21.0,883,118.488479
-19.0,980,127.253244
-21.0,968,136.154715
-20.0,954,144.457975
-21.0,859,152.155266
-21.0,776,159.116362
-20.0,1012,168.279866
-21.0,809,175.405414
-21.0,850,182.93726
-19.0,970,191.621127
-20.0,945,199.871719
-18.0,1366,212.730108
-21.0,866,220.222561
-21.0,1000,228.862206
-21.0,817,236.846135
-20.0,1003,245.363729
-20.0,957,253.930106
-20.0,1075,263.570286
-21.0,1027,272.697088
-20.0,984,281.518564
-21.0,1065,290.626899
-20.0,1047,300.002003
-20.0,836,307.518727
-21.0,879,315.71934
-21.0,821,322.951038
-21.0,851,330.441993
-19.0,1039,339.647576
-21.0,840,347.177619
-20.0,835,354.998752
-20.0,1041,364.443868
-21.0,853,372.032507
-21.0,941,380.691647
-20.0,946,389.10767
-21.0,852,397.264204
-19.0,1036,406.293427
-20.0,1027,415.52075
-20.0,1021,424.732547
-19.0,944,433.05108
-20.0,960,441.669412
-19.0,913,449.807562
-20.0,1016,459.061035
-21.0,870,466.746856
-20.0,1039,475.820284
-20.0,943,483.938318
-20.0,1051,493.241386
-21.0,959,501.750835
-18.0,1618,515.328517
-21.0,822,522.778946
-21.0,945,530.706813
-21.0,1091,539.92256
-20.0,1477,551.961345
-21.0,1156,561.471459
-18.0,1441,573.886827
-21.0,999,582.006188
-19.0,1683,596.011105
-21.0,1247,606.687159
-19.0,1450,619.170827
-20.0,1160,629.100815
-20.0,1607,642.730308
-20.0,1919,658.846008
-18.0,1982,676.011115
-20.0,1770,690.726737
-17.0,2030,707.972838
-16.0,1882,723.997079
-18.0,2037,741.110076
-16.0,2289,760.502424
-21.0,2287,779.365318
-18.0,2543,800.911558
-16.0,3110,829.130065
-12.0,3594,861.671566
-18.0,3254,891.353248
-11.0,3913,927.601182
-17.0,3409,957.806008
-19.0,3596,988.929794
-15.0,4415,1027.14116
-19.0,3268,1055.192222
-10.0,5430,1103.65526
8.0,4608,1144.977421
-17.0,5544,1194.255502
-17.0,6394,1252.213249
-1.0,6885,1314.152189
6.0,4721,1356.610267
14.0,3617,1388.556799
-20.0,4882,1432.466922
7.0,5563,1482.324396
-9.0,7784,1551.653595
13.0,4591,1592.817475
-3.0,6943,1653.13605
-3.0,6889,1713.492977
13.0,5494,1761.661933
9.0,4524,1800.923472
18.0,3190,1829.40939
-5.0,6275,1884.228782
-14.0,5224,1930.308055
9.0,5561,1979.092153
15.0,4251,2017.288749
12.0,5142,2062.600299
11.0,4857,2121.457498
5.0,4506,2162.025681
8.0,5134,2208.550884
-2.0,6930,2271.587722
7.0,6891,2334.577298
18.0,3072,2362.503206
17.0,3244,2391.80888
13.0,3777,2426.602012
15.0,4181,2465.021315
21.0,2933,2492.37181
18.0,3169,2522.03579
18.0,3181,2552.06751
20.0,3021,2580.546208
21.0,2674,2605.70276
21.0,2673,2630.597705
21.0,2675,2655.759331
17.0,3158,2686.235565
16.0,3174,2716.313459
20.0,2608,2740.54759
18.0,2596,2765.336806
20.0,2647,2790.667407
21.0,2458,2814.253216
20.0,2460,2838.040635
19.0,2660,2863.600657
21.0,2631,2889.130672
20.0,2835,2915.746178
21.0,2465,2938.878621
21.0,2464,2961.788507
21.0,2535,2985.538891
20.0,2710,3010.847852
21.0,2609,3034.997694
20.0,2633,3059.918604
20.0,2475,3082.986478
21.0,2676,3108.301508
21.0,2465,3132.081784
20.0,2451,3156.086119
20.0,2713,3182.212055
19.0,2766,3208.576161
21.0,2000,3228.22313
20.0,2767,3255.070527
14.0,3735,3290.692722
20.0,2018,3310.087795
20.0,2181,3331.057617
17.0,2930,3358.695899
20.0,2705,3384.749885
19.0,2867,3411.832088
20.0,2651,3437.661385
20.0,2707,3463.90597
21.0,2629,3489.463862
20.0,2651,3515.593658
21.0,2001,3535.603095
20.0,2129,3556.866588
21.0,2005,3576.60343
21.0,2003,3596.237348
17.0,2988,3632.351399
21.0,2001,3652.2065
21.0,1998,3672.33807
20.0,2771,3700.460252
19.0,2857,3729.54658
20.0,2746,3758.822605
19.0,2443,3786.477012
21.0,2000,3809.276693
