#{"t_start": 1528343109.1146402, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,1286,15.26979
-21.0,868,21.974599
-20.0,953,29.507453
-20.0,1024,37.386413
-20.0,945,44.5265
-21.0,836,51.00474
-21.0,761,57.448008
-20.0,973,65.798225
-18.0,1133,75.465225
-19.0,1085,84.965008
-20.0,874,92.981209
-21.0,925,100.939425
-21.0,820,108.518163
-21.0,823,115.677287
-19.0,1042,125.26584
-21.0,996,134.274412
-20.0,901,142.4845
-19.0,934,150.364269
-20.0,831,158.147365
-20.0,867,166.043027
-18.0,1192,176.596576
-20.0,1185,186.818736
-20.0,930,194.945017
-20.0,1034,204.616976
-21.0,909,213.045615
-19.0,933,221.356183
-21.0,941,229.263436
-20.0,947,238.331934
-20.0,1032,247.446774
-18.0,1203,258.012662
-21.0,927,266.152025
-19.0,930,274.35688
-20.0,969,283.098723
-21.0,817,290.034681
-20.0,989,299.128606
-20.0,922,307.002939
-20.0,1139,317.697754
-20.0,838,325.251298
-19.0,1144,335.22083
-21.0,791,342.455648
-20.0,916,350.872419
-19.0,995,360.131534
-21.0,907,367.921537
-21.0,1161,378.539724
-20.0,995,387.673357
-21.0,990,396.555106
-19.0,971,405.374285
-21.0,970,413.839903
-20.0,914,422.47972
-17.0,1206,432.956735
-21.0,1059,442.290171
-21.0,883,450.246689
-20.0,961,459.107215
-19.0,1016,468.071577
-21.0,879,475.442269
-18.0,1307,487.386594
-21.0,880,494.777841
-21.0,946,503.20202
-19.0,1136,512.940953
-19.0,1456,525.41167
-19.0,1192,535.549448
-19.0,1110,544.725888
-19.0,1346,555.641383
-21.0,941,563.608072
-21.0,1201,573.665328
-17.0,1506,586.430676
-16.0,1524,599.320076
-21.0,1353,610.413945
-21.0,1146,620.155137
-19.0,1605,634.218921
-16.0,1726,648.497731
-18.0,1754,663.421238
-17.0,1983,680.227958
-19.0,1624,694.246345
-16.0,2248,713.498062
-18.0,1865,728.788363
-16.0,2613,750.904458
-21.0,2232,769.693375
-18.0,2127,787.697336
-21.0,2550,810.007223
-17.0,3262,839.002862
-18.0,3492,870.707421
-19.0,3454,902.594172
-19.0,3162,931.572782
-21.0,3373,961.529634
-19.0,2917,986.919111
-7.0,5445,1033.830495
-19.0,3479,1064.381915
-7.0,6354,1120.617811
-21.0,3242,1149.88173
-18.0,4620,1190.999354
-16.0,5715,1242.754687
-14.0,5668,1293.751344
16.0,3540,1325.286125
-5.0,5735,1376.687589
-16.0,5511,1426.0234
4.0,5645,1476.698316
10.0,4739,1518.891787
15.0,3482,1549.908808
20.0,2987,1577.161928
-7.0,7738,1644.443458
-4.0,5924,1696.075478
15.0,3602,1727.883606
-9.0,4757,1769.663742
-9.0,5260,1815.848458
14.0,3938,1850.644907
17.0,3508,1880.946074
-12.0,5216,1926.959879
-12.0,5805,1978.002309
1.0,6928,2039.316103
19.0,3513,2085.784758
2.0,7021,2148.625288
11.0,3964,2184.806005
11.0,5867,2238.356891
-9.0,6109,2293.941658
15.0,4218,2332.522769
19.0,3254,2361.849975
4.0,6274,2419.228466
19.0,3499,2451.740336
17.0,4361,2492.148945
17.0,3333,2523.28169
20.0,2889,2550.162946
20.0,2891,2577.832291
17.0,2853,2604.645134
21.0,2911,2631.822141
19.0,2930,2659.411363
18.0,2921,2687.100073
19.0,2689,2712.49343
21.0,2568,2736.489717
18.0,2771,2763.090494
21.0,2675,2788.683027
21.0,2672,2814.449687
19.0,2456,2838.224615
20.0,2558,2862.704531
21.0,2463,2886.195306
20.0,2709,2911.726912
20.0,2535,2935.495503
20.0,2812,2962.089829
18.0,2881,2989.251335
21.0,2460,3012.14624
21.0,2672,3037.168272
20.0,2500,3060.389399
21.0,2457,3083.362303
21.0,2679,3108.691031
21.0,2457,3132.391883
17.0,2900,3160.346687
20.0,2810,3187.737808
20.0,3149,3218.235057
18.0,2441,3241.918735
21.0,1999,3260.846613
20.0,2121,3281.292434
20.0,2765,3307.394029
18.0,2962,3336.365902
19.0,3026,3364.880268
20.0,2164,3385.535992
21.0,2001,3404.74314
21.0,2004,3423.773635
18.0,3058,3453.309811
20.0,2162,3474.566249
21.0,2045,3494.708144
21.0,2629,3520.790654
20.0,2705,3547.880344
21.0,2635,3573.450507
20.0,2807,3601.585229
18.0,3309,3640.474504
20.0,2120,3662.078976
19.0,2738,3689.300639
18.0,2275,3712.328254
20.0,2163,3734.770754
20.0,2767,3764.790209
21.0,2000,3787.709863
21.0,1998,3809.876116
