#{"t_start": 1528343108.7910297, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,896,12.318535
-21.0,820,18.719206
-21.0,823,25.198273
-20.0,868,32.00738
-20.0,983,39.733966
-20.0,1021,47.487606
-21.0,819,53.808745
-21.0,884,61.523136
-20.0,922,69.500573
-19.0,1033,78.139613
-20.0,1038,87.497815
-20.0,1024,96.718357
-18.0,1090,106.527008
-21.0,882,114.39775
-19.0,1025,123.743175
-21.0,910,131.893986
-21.0,820,139.349084
-21.0,883,146.981191
-21.0,841,154.626232
-21.0,779,161.731043
-19.0,956,170.12787
-20.0,1021,179.264335
-20.0,929,187.217897
-21.0,899,195.129007
-21.0,926,203.688786
-20.0,1007,212.79568
-21.0,912,221.014411
-21.0,881,228.575411
-19.0,1039,238.177071
-17.0,1158,248.406605
-21.0,871,256.173571
-20.0,957,265.013537
-20.0,871,272.805885
-20.0,940,281.062722
-18.0,1253,292.034134
-21.0,840,299.490199
-21.0,884,307.080137
-19.0,1173,318.022815
-20.0,866,325.765396
-19.0,1003,334.404681
-20.0,899,342.714591
-20.0,865,350.799521
-20.0,929,359.314125
-18.0,1236,369.866212
-21.0,917,378.551844
-20.0,958,387.215178
-20.0,918,395.5347
-19.0,1022,404.675502
-19.0,973,413.616532
-20.0,1121,423.461683
-21.0,928,431.958375
-20.0,1101,441.400115
-21.0,910,449.585479
-20.0,981,458.601304
-21.0,900,466.444579
-21.0,967,475.098491
-21.0,881,482.629635
-20.0,1066,492.415463
-19.0,1115,501.786686
-20.0,1036,511.057047
-21.0,1127,520.443384
-18.0,1311,532.05103
-19.0,1481,544.120558
-21.0,1065,552.739188
-20.0,1350,564.030296
-19.0,1393,575.870392
-20.0,1225,585.983254
-21.0,1331,597.394391
-20.0,1101,606.389148
-18.0,1624,620.25461
-18.0,1631,634.45325
-20.0,1191,644.432772
-21.0,1486,656.97553
-20.0,1681,671.369457
-21.0,1803,686.69776
-19.0,1601,699.895417
-20.0,2179,718.468561
-19.0,2201,736.909121
-17.0,2330,756.811857
-19.0,2421,777.264698
-18.0,2416,797.352497
-17.0,2959,823.809366
-19.0,2833,849.296168
-19.0,3045,877.11914
-12.0,3657,911.207869
-17.0,3404,942.03073
-17.0,3447,972.073394
-15.0,3585,1003.176109
-19.0,3378,1032.195009
-17.0,4247,1069.494085
-15.0,5233,1115.97047
-15.0,5863,1168.006103
9.0,4782,1211.468
7.0,5155,1257.931736
-14.0,5949,1311.28188
-20.0,4050,1347.398144
-16.0,4737,1389.584634
-7.0,5856,1442.538309
-18.0,4598,1483.804517
-11.0,7049,1546.564257
7.0,5712,1597.61602
17.0,3403,1627.010982
19.0,3309,1655.874088
-6.0,5990,1708.470012
17.0,3204,1736.434104
-2.0,6690,1794.780349
-4.0,5904,1846.89606
12.0,3721,1879.257845
-6.0,7770,1947.643149
17.0,4960,1991.617458
15.0,3812,2025.201748
10.0,4828,2068.07892
20.0,4655,2125.292765
-2.0,5914,2178.881148
7.0,6124,2234.649358
12.0,5904,2288.264742
-7.0,5999,2342.590164
3.0,6028,2397.772288
15.0,3326,2428.215154
11.0,4917,2473.641124
18.0,3152,2503.252984
21.0,2678,2527.854765
18.0,3485,2560.954395
21.0,2679,2586.710612
19.0,2978,2614.197628
18.0,3469,2646.568667
19.0,2892,2673.851021
20.0,2801,2700.589167
19.0,2936,2728.337184
17.0,2739,2754.515833
19.0,2848,2781.791464
21.0,2463,2804.966989
21.0,2777,2832.375333
19.0,2988,2860.632873
21.0,2463,2884.187154
19.0,2553,2908.370288
19.0,2571,2932.374612
21.0,2629,2957.174257
20.0,2720,2982.797694
19.0,2768,3008.886801
20.0,2754,3034.338395
21.0,2679,3059.459213
18.0,2688,3084.707752
21.0,2635,3109.796621
21.0,2471,3133.663857
21.0,2463,3157.198451
21.0,2635,3182.857109
19.0,3117,3212.734046
20.0,2288,3235.21936
20.0,2039,3254.769585
20.0,2120,3274.612509
21.0,2674,3300.352198
19.0,3010,3329.38843
20.0,2137,3349.595356
18.0,2900,3377.494164
20.0,2137,3397.98726
21.0,1997,3416.678952
21.0,2635,3442.283537
20.0,2740,3468.836852
21.0,2002,3488.637347
21.0,2738,3515.304012
21.0,1999,3535.18809
19.0,2854,3563.77026
21.0,2629,3590.238598
20.0,2709,3622.490546
21.0,1999,3643.041746
20.0,2125,3664.080268
21.0,1998,3684.341202
20.0,2662,3710.742567
21.0,2633,3738.213907
21.0,2000,3760.284672
19.0,2804,3792.099046
18.0,2965,3825.274002
