#{"t_start": 1528343109.0736783, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,946,12.649152
-21.0,865,19.314404
-21.0,845,25.906615
-21.0,884,32.760458
-21.0,849,39.432153
-19.0,1023,47.232605
-20.0,1038,55.485725
-20.0,843,62.627218
-21.0,845,70.111969
-21.0,871,77.508382
-21.0,788,84.575321
-20.0,1204,95.318567
-21.0,1064,104.86824
-20.0,1152,115.163428
-19.0,958,123.821544
-19.0,1012,132.993478
-21.0,818,140.316929
-21.0,985,148.962244
-21.0,825,156.253062
-20.0,990,165.299752
-20.0,986,174.231656
-20.0,984,182.521819
-21.0,1000,191.342189
-20.0,1145,201.564423
-19.0,1039,211.364308
-21.0,883,219.337882
-21.0,788,225.973185
-20.0,836,234.137951
-20.0,1113,244.009965
-18.0,1335,255.608757
-20.0,1038,264.932165
-20.0,921,273.064487
-20.0,839,280.672799
-19.0,932,288.70339
-19.0,1043,298.002337
-20.0,902,305.769135
-20.0,955,314.83375
-20.0,1066,324.362031
-19.0,1043,333.193555
-20.0,1013,342.620054
-21.0,819,349.964051
-20.0,865,358.055526
-19.0,1237,369.049856
-21.0,779,376.087261
-20.0,932,384.728883
-20.0,1048,393.993705
-20.0,902,402.196195
-18.0,1177,412.704847
-21.0,849,420.632274
-20.0,980,429.242426
-20.0,977,437.775182
-20.0,925,446.37512
-19.0,1009,455.036437
-21.0,824,462.724479
-20.0,988,471.349309
-19.0,1123,481.072976
-21.0,943,489.622616
-19.0,1100,499.13335
-19.0,1296,510.114177
-20.0,1164,520.224653
-18.0,1285,531.22631
-19.0,1328,542.497056
-19.0,1116,551.460482
-17.0,1576,564.713342
-19.0,1197,574.722047
-20.0,1038,583.409269
-17.0,1731,598.153325
-19.0,1402,609.839775
-20.0,1079,618.852325
-19.0,1290,629.947187
-20.0,1402,642.017905
-19.0,1571,655.055331
-20.0,1449,667.659844
-21.0,1607,681.174019
-20.0,2066,698.525768
-20.0,1893,714.823921
-21.0,1852,730.5278
-21.0,2071,747.79904
-19.0,1576,761.132203
-19.0,2427,781.536686
-12.0,2869,805.903326
-20.0,2866,832.002572
-21.0,2476,854.074792
-17.0,2969,881.407436
-20.0,2759,907.012358
-7.0,4248,945.375585
-7.0,4585,985.583127
2.0,5265,1030.832696
7.0,4357,1069.08163
-14.0,5392,1116.961871
5.0,5073,1162.137872
-21.0,3521,1193.561478
-20.0,2910,1220.602171
-16.0,3609,1252.634879
-5.0,5768,1304.163683
-17.0,5261,1351.467813
-15.0,6124,1406.327136
-16.0,4740,1449.263875
-17.0,3992,1484.791473
14.0,4067,1520.982746
-14.0,4738,1563.302196
-8.0,6036,1616.537507
-13.0,4488,1655.622594
-6.0,5481,1703.587322
-5.0,5474,1751.764636
-3.0,7159,1814.574465
-14.0,2902,1840.067786
-10.0,5486,1887.966172
-13.0,4770,1929.713173
-14.0,4071,1965.64703
-14.0,3786,1999.711184
-6.0,5359,2046.482516
9.0,4135,2098.876433
4.0,5808,2150.812396
15.0,3250,2180.707131
7.0,4235,2219.045298
10.0,3286,2248.856942
4.0,7038,2312.79733
8.0,4220,2351.314072
7.0,4687,2394.18708
2.0,4490,2435.141127
10.0,6063,2491.441671
18.0,3237,2521.504557
16.0,3251,2552.392192
18.0,3106,2581.940314
21.0,2915,2609.2344
15.0,3393,2640.696162
18.0,3454,2673.436784
18.0,3300,2704.918025
19.0,2930,2732.608702
6.0,3311,2764.192769
14.0,3213,2794.739264
16.0,3246,2825.767642
15.0,3135,2856.358891
11.0,3291,2887.611079
16.0,2703,2913.575565
18.0,2661,2938.382528
20.0,2977,2966.355232
11.0,3400,2997.940894
20.0,2828,3024.492806
21.0,2818,3050.724536
21.0,2779,3077.030779
20.0,2566,3101.23268
21.0,2672,3126.839769
19.0,3006,3155.709904
20.0,2870,3183.804719
18.0,2679,3209.552533
21.0,2091,3229.738239
18.0,2922,3257.94709
18.0,2602,3282.686228
19.0,2769,3309.333998
13.0,3639,3344.114411
21.0,2811,3370.824382
21.0,2209,3391.781455
16.0,3312,3423.607413
20.0,2785,3450.592222
20.0,2033,3470.667709
21.0,2165,3491.908425
21.0,2048,3511.894229
20.0,2712,3539.295066
21.0,2002,3558.649457
20.0,2793,3585.939086
21.0,1999,3606.654857
21.0,2151,3633.846547
7.0,2673,3660.236125
16.0,2946,3689.7139
20.0,2872,3719.102232
16.0,2902,3749.16068
19.0,2679,3779.651818
20.0,2709,3810.644718
