#{"t_start": 1528343109.5034082, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,1074,13.254146
-19.0,1137,22.150732
-19.0,963,29.488188
-21.0,818,35.956487
-21.0,821,42.19754
-20.0,866,48.827708
-21.0,880,56.030881
-20.0,1186,66.384488
-21.0,1032,75.048814
-21.0,1006,84.036988
-20.0,1040,93.516592
-20.0,1066,102.603839
-20.0,962,111.463255
-20.0,1094,121.031991
-20.0,898,129.190832
-21.0,881,137.433742
-21.0,824,144.793851
-21.0,776,151.622098
-20.0,830,158.93141
-19.0,1007,168.064728
-20.0,873,175.969763
-19.0,1020,184.8086
-21.0,851,192.102341
-21.0,1004,201.013641
-20.0,1013,210.66747
-18.0,1331,222.410817
-21.0,847,229.930611
-19.0,925,238.332647
-20.0,923,246.461474
-20.0,836,253.990424
-21.0,1000,263.163254
-21.0,780,270.147069
-21.0,1058,279.231591
-21.0,826,286.309346
-19.0,1142,296.561316
-18.0,1161,306.699272
-21.0,944,315.77376
-20.0,895,323.791017
-20.0,860,330.925863
-19.0,961,339.720725
-21.0,841,347.609899
-20.0,966,356.379974
-20.0,1042,365.617486
-21.0,908,373.666095
-21.0,849,381.755913
-20.0,1013,390.892315
-19.0,993,400.085827
-21.0,867,407.458122
-20.0,1012,416.619238
-21.0,884,424.664512
-19.0,1024,433.906785
-21.0,957,442.091297
-21.0,1048,451.721021
-20.0,1075,461.382785
-18.0,1173,471.43818
-21.0,934,479.658922
-20.0,1093,489.471798
-21.0,877,497.294703
-20.0,1042,506.111568
-20.0,993,514.712157
-19.0,1136,524.644796
-20.0,946,532.726033
-21.0,1067,541.328238
-21.0,1063,550.373326
-21.0,965,558.102935
-18.0,1285,568.843059
-21.0,1183,578.788543
-19.0,1438,591.127678
-20.0,1155,600.933342
-21.0,1326,611.862999
-20.0,1179,621.791047
-17.0,1532,635.022123
-21.0,1578,648.146974
-19.0,1422,660.232163
-20.0,1759,675.327485
-16.0,1961,691.842484
-21.0,1606,705.661851
-20.0,2364,725.400287
-21.0,1815,740.913082
-21.0,2225,759.588976
-20.0,2516,780.875369
-20.0,2366,800.69961
-16.0,3159,829.202903
-11.0,3576,861.60572
-16.0,3564,894.576998
-20.0,3340,925.134961
-10.0,4258,963.071726
-18.0,3678,994.959238
-3.0,5428,1041.529034
-3.0,6215,1096.246383
-3.0,5652,1147.115241
5.0,6122,1201.927896
-18.0,4312,1240.980608
-15.0,5163,1287.107364
1.0,5949,1340.61024
-1.0,5525,1389.828966
12.0,4614,1431.219145
-13.0,6356,1488.578552
-9.0,7145,1552.327345
-7.0,7781,1620.75914
-1.0,7083,1682.787796
-2.0,7321,1746.868206
15.0,3490,1777.298338
-15.0,4628,1818.063572
16.0,3559,1849.42671
-3.0,7063,1911.260454
13.0,4428,1950.190641
-5.0,7281,2014.924325
11.0,3756,2047.899035
-3.0,6014,2116.942574
10.0,4624,2158.413447
13.0,3613,2191.27838
13.0,3299,2221.356472
15.0,3641,2254.322466
14.0,4013,2291.117622
14.0,5619,2342.476416
10.0,5420,2391.501803
14.0,5113,2438.581415
15.0,4211,2477.666404
19.0,3544,2510.312178
15.0,3412,2542.485772
17.0,3098,2571.737324
16.0,3277,2602.888393
17.0,3348,2634.005079
21.0,2676,2659.220776
19.0,2879,2686.634948
20.0,2919,2714.304043
16.0,3282,2745.226678
19.0,2512,2768.986907
20.0,2568,2793.440509
20.0,3155,2823.825836
20.0,2449,2847.652951
15.0,2838,2874.866681
21.0,2477,2898.790674
20.0,2634,2923.305053
18.0,2880,2950.401493
21.0,2388,2972.597856
20.0,2721,2998.36071
14.0,3489,3030.988307
19.0,2876,3057.67816
20.0,2618,3082.490009
21.0,2672,3107.770378
21.0,2464,3131.52316
20.0,2707,3157.516717
19.0,2622,3182.691908
21.0,2631,3208.231558
21.0,2169,3229.350929
21.0,2002,3248.826723
20.0,2159,3268.967689
21.0,2001,3288.396648
21.0,2045,3307.946081
20.0,2082,3327.68611
18.0,2844,3354.97539
21.0,2154,3375.580939
20.0,2153,3396.147369
21.0,2001,3415.359651
20.0,2034,3434.529178
20.0,2711,3461.363177
19.0,2761,3488.11824
21.0,2630,3514.133053
17.0,2873,3542.858045
20.0,2121,3563.998359
18.0,2173,3585.181722
21.0,2107,3606.527793
20.0,2834,3640.308406
21.0,2005,3660.725986
20.0,2617,3686.767091
19.0,2801,3714.997272
21.0,1998,3735.936527
21.0,2673,3765.423954
20.0,2411,3792.247381
21.0,2003,3815.123863
