#{"t_start": 1528343109.3142216, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,856,11.543101
-17.0,1337,22.217076
-19.0,1087,30.566206
-21.0,785,36.563019
-19.0,1016,44.369794
-20.0,949,51.829856
-20.0,978,59.944585
-21.0,833,67.529363
-21.0,823,74.197668
-19.0,1061,83.455432
-21.0,875,91.581292
-21.0,886,99.341708
-21.0,819,106.475362
-20.0,996,115.440313
-20.0,868,123.529816
-21.0,916,131.673235
-20.0,964,140.683787
-20.0,957,148.8348
-21.0,787,155.879025
-21.0,849,163.764681
-20.0,956,171.994381
-21.0,880,179.912965
-20.0,1095,189.559345
-21.0,1000,198.13395
-21.0,1089,208.375893
-20.0,999,217.499033
-20.0,947,225.6031
-21.0,806,232.906543
-21.0,822,240.573899
-21.0,957,248.880017
-20.0,955,257.590065
-20.0,1279,269.053146
-21.0,1080,278.382339
-21.0,940,286.471027
-21.0,864,294.224941
-20.0,957,302.941117
-20.0,1187,313.583159
-20.0,988,322.655232
-21.0,855,329.862735
-21.0,820,337.258089
-20.0,1038,346.84143
-20.0,836,354.344227
-20.0,839,362.220708
-21.0,1123,372.046492
-21.0,818,379.678224
-19.0,999,388.777806
-20.0,867,396.507479
-20.0,1026,405.634293
-20.0,897,413.690555
-20.0,1074,423.651574
-20.0,1161,433.986134
-19.0,1036,443.004438
-21.0,997,452.004124
-21.0,836,459.461776
-18.0,1100,469.250707
-20.0,916,477.29824
-21.0,953,485.594635
-19.0,1011,494.464635
-19.0,1206,505.027625
-20.0,1121,514.326038
-19.0,1084,524.055812
-20.0,1187,534.166444
-20.0,1097,543.312653
-21.0,1458,555.184481
-21.0,883,562.470155
-21.0,961,570.377986
-21.0,1063,579.699278
-20.0,1320,590.626369
-20.0,1097,600.017441
-19.0,1541,612.964838
-19.0,1420,624.996354
-21.0,1243,635.525304
-17.0,1784,650.486567
-21.0,1783,665.486319
-21.0,1795,681.015896
-17.0,2304,700.478416
-20.0,2062,717.992536
-13.0,2980,743.311966
-18.0,2234,761.981533
-18.0,2588,783.586026
-19.0,2693,806.819845
-20.0,2706,831.058757
-19.0,2878,857.258095
-20.0,2945,884.360095
-16.0,2617,908.443183
-18.0,2902,934.732878
-20.0,4212,972.228894
-19.0,3384,1001.384339
-17.0,4258,1038.034765
-16.0,3962,1072.772585
-15.0,5798,1124.38133
-12.0,5512,1173.370829
3.0,5115,1220.291124
-11.0,4956,1264.431788
4.0,6066,1318.927621
-14.0,6282,1375.1795
-13.0,6706,1435.160179
6.0,6997,1497.887458
11.0,4028,1533.497253
-15.0,3946,1569.077827
-9.0,6936,1629.924904
14.0,3691,1662.050737
-6.0,5751,1712.456542
2.0,7243,1776.060215
-7.0,5498,1824.525112
16.0,3394,1854.146418
18.0,3183,1881.869164
-9.0,4318,1920.141976
2.0,6240,1974.730418
2.0,6438,2031.987229
8.0,5602,2096.716435
16.0,3389,2127.331613
2.0,5874,2180.647161
1.0,6956,2243.82392
8.0,5907,2297.447352
18.0,3566,2330.196568
18.0,3563,2362.56357
6.0,5339,2411.374473
15.0,3681,2445.079268
17.0,4203,2484.175619
20.0,3258,2514.60226
16.0,3431,2546.489767
18.0,3077,2575.606116
19.0,3154,2605.573453
19.0,3090,2634.329882
21.0,2675,2659.516697
17.0,3056,2688.90915
21.0,2675,2714.197451
14.0,3798,2749.652995
19.0,2486,2773.725398
21.0,2565,2798.050968
20.0,2651,2823.534328
20.0,2754,2850.282382
21.0,2580,2874.931064
21.0,2462,2898.32408
21.0,2678,2923.559013
19.0,2846,2950.402835
20.0,2448,2973.449304
20.0,2575,2997.457248
20.0,2512,3020.742085
21.0,2630,3045.468201
20.0,2645,3070.47576
20.0,2720,3096.138257
21.0,2464,3119.501516
21.0,2672,3145.306779
20.0,2487,3169.14232
20.0,2663,3195.131072
21.0,2673,3220.86565
19.0,2763,3247.220016
20.0,2651,3272.710505
14.0,3286,3304.384428
20.0,2205,3325.181569
21.0,2005,3344.901054
17.0,3451,3377.85252
21.0,1998,3396.545194
19.0,2941,3424.75442
14.0,3270,3456.676174
21.0,2001,3475.844286
15.0,3075,3506.142154
21.0,1999,3525.975258
20.0,2789,3554.122381
20.0,2772,3580.928801
21.0,1998,3601.214636
21.0,2002,3627.144963
20.0,2247,3649.522387
21.0,2001,3669.687547
20.0,2708,3696.963296
21.0,2630,3723.387643
21.0,1997,3744.318338
18.0,2866,3776.372562
16.0,3043,3811.019346
