#{"t_start": 1529026199.6407938, "env_id": "CartPole-v0"}
r,l,t
35.0,35,3.91471
11.0,11,3.927467
44.0,44,3.990042
18.0,18,4.010413
24.0,24,4.0383
23.0,23,4.075669
20.0,20,4.099804
12.0,12,4.113922
51.0,51,5.746709
23.0,23,5.789124
31.0,31,5.831986
27.0,27,5.879838
19.0,19,5.906103
42.0,42,5.971462
17.0,17,5.995735
42.0,42,7.661624
35.0,35,7.710323
51.0,51,7.777852
61.0,61,7.861605
101.0,101,9.636158
31.0,31,9.678367
74.0,74,9.778943
27.0,27,11.42813
61.0,61,11.520409
113.0,113,11.673158
126.0,126,13.685048
113.0,113,15.511004
183.0,183,17.277906
123.0,123,17.437414
141.0,141,19.163086
200.0,200,21.088811
200.0,200,22.840734
200.0,200,24.942863
200.0,200,27.075025
175.0,175,29.006676
200.0,200,31.019014
200.0,200,33.044384
200.0,200,34.883446
200.0,200,36.632949
191.0,191,38.606124
179.0,179,40.6229
187.0,187,42.639468
200.0,200,44.680115
185.0,185,44.98562
200.0,200,47.066999
186.0,186,49.08518
197.0,197,51.16871
200.0,200,53.250833
200.0,200,55.162248
200.0,200,57.056998
200.0,200,58.950685
200.0,200,60.983966
200.0,200,63.03141
200.0,200,64.997828
200.0,200,66.925926
185.0,185,68.800444
200.0,200,70.670712
200.0,200,72.627725
171.0,171,74.498971
200.0,200,76.445995
200.0,200,78.352455
200.0,200,80.26774
200.0,200,82.128776
200.0,200,84.029937
200.0,200,85.97441
200.0,200,87.917254
200.0,200,89.965781
200.0,200,91.827676
200.0,200,93.741936
200.0,200,95.560238
200.0,200,97.615904
200.0,200,99.775066
200.0,200,101.844959
200.0,200,103.840907
200.0,200,105.631444
200.0,200,107.698457
200.0,200,109.589091
200.0,200,111.651327
200.0,200,113.822119
200.0,200,115.85401
200.0,200,117.810453
200.0,200,119.728981
200.0,200,121.679995
200.0,200,123.540652
200.0,200,125.582366
200.0,200,127.542459
200.0,200,129.428713
200.0,200,131.30981
200.0,200,133.197578
200.0,200,135.000921
200.0,200,136.847705
200.0,200,138.600758
200.0,200,140.52946
200.0,200,142.584578
200.0,200,144.4957
200.0,200,146.402493
200.0,200,148.246755
