#{"t_start": 1528320467.3053527, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,995,12.38741
-20.0,917,18.54653
-17.0,1307,27.651867
-21.0,864,33.492696
-20.0,1012,40.345094
-21.0,837,46.139134
-20.0,971,53.054178
-21.0,854,59.294484
-21.0,822,64.932737
-18.0,1135,72.667392
-20.0,895,79.177885
-21.0,937,85.87244
-20.0,1039,94.356539
-20.0,939,102.002099
-21.0,842,109.103046
-20.0,865,117.02599
-20.0,841,124.50785
-21.0,823,131.308314
-21.0,803,138.177759
-20.0,835,145.518115
-20.0,958,153.553535
-21.0,785,160.598376
-21.0,847,167.653527
-18.0,1052,176.389466
-20.0,838,182.674737
-21.0,800,188.897708
-17.0,1188,198.211966
-21.0,892,205.63728
-19.0,1077,215.00028
-20.0,854,222.006532
-21.0,820,229.380816
-21.0,823,236.338926
-21.0,819,243.36003
-21.0,933,251.403546
-20.0,840,258.168019
-19.0,1096,267.649427
-20.0,927,275.797955
-19.0,977,284.409703
-21.0,823,291.423303
-20.0,918,299.344802
-21.0,790,306.252368
-21.0,897,313.933306
-21.0,820,321.090018
-21.0,815,328.025888
-20.0,964,336.523095
-20.0,835,343.403723
-20.0,913,350.66779
-20.0,892,357.981399
-19.0,942,365.765861
-19.0,1055,374.494469
-21.0,905,381.928926
-20.0,898,389.174543
-20.0,926,396.492104
-21.0,914,403.847693
-19.0,1104,412.75977
-21.0,879,419.767089
-21.0,908,427.240201
-21.0,868,434.252853
-19.0,1022,442.705958
-21.0,833,449.326839
-21.0,825,456.175165
-21.0,817,462.499059
-20.0,958,470.151407
-21.0,911,477.486431
-19.0,1142,486.878789
-20.0,946,494.926548
-21.0,867,501.711502
-19.0,1170,511.571635
-19.0,1045,520.052798
-20.0,919,527.482442
-21.0,1000,535.66832
-19.0,1147,544.7365
-20.0,896,552.324133
-21.0,965,560.32372
-20.0,1207,570.936648
-18.0,1397,583.072229
-19.0,1041,591.790536
-19.0,1000,599.32904
-18.0,1301,610.475703
-20.0,952,618.367084
-20.0,1048,627.383143
-21.0,842,634.791738
-20.0,1229,645.176367
-18.0,1428,657.729515
-18.0,1371,669.881357
-17.0,1557,683.507977
-17.0,1585,697.590941
-19.0,1317,709.073765
-21.0,1286,720.188576
-19.0,1160,730.357484
-20.0,1157,740.700925
-17.0,1508,754.229194
-19.0,1411,765.690942
-21.0,1434,777.243212
-20.0,1379,788.240741
-19.0,1826,802.558712
-21.0,1610,815.700668
-16.0,1821,829.767791
-19.0,2139,846.540335
-13.0,2788,868.905393
-11.0,3321,894.867047
-15.0,2644,916.021242
-21.0,2019,932.026347
-14.0,2711,953.926612
-18.0,2100,970.874585
-13.0,2804,994.938452
-19.0,2054,1012.527893
-9.0,3913,1046.400034
-21.0,2226,1071.100215
-7.0,3191,1099.10496
-20.0,1667,1113.616404
-20.0,1815,1129.431101
-20.0,1738,1144.228749
-18.0,2060,1161.062809
-17.0,2326,1179.976455
-8.0,3369,1207.010893
-7.0,3197,1231.924523
-10.0,3198,1257.218736
-7.0,3585,1284.723244
-9.0,3037,1308.013276
4.0,3914,1337.934346
-6.0,3333,1363.918626
-15.0,2219,1381.145688
-19.0,1608,1393.596401
-7.0,3226,1419.309181
-14.0,2766,1440.726706
-12.0,2138,1458.079981
-7.0,3148,1482.276891
-9.0,3108,1506.796878
-13.0,2748,1527.706921
1.0,4884,1566.138105
-8.0,3084,1590.243008
-10.0,2720,1611.293192
-11.0,2199,1628.968543
-14.0,2286,1646.98486
-2.0,3829,1677.110226
-4.0,3772,1706.618673
4.0,4401,1741.200501
-1.0,4398,1775.726774
4.0,4382,1809.975182
4.0,4586,1845.165329
6.0,4694,1881.523429
-15.0,2334,1899.916096
5.0,4741,1937.009903
6.0,3642,1966.013674
10.0,4092,1998.064088
6.0,3612,2026.489101
9.0,3383,2053.204727
13.0,2977,2078.330423
15.0,2781,2099.931805
14.0,2716,2121.90312
14.0,2966,2145.888516
10.0,4300,2180.369411
16.0,2648,2201.657981
14.0,2863,2224.492053
17.0,2691,2246.525385
17.0,2620,2267.959587
6.0,4461,2304.198771
6.0,4378,2339.496336
13.0,4166,2372.26159
7.0,4234,2405.319014
