#{"t_start": 1528320467.3254995, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,902,11.809939
-20.0,948,18.20631
-20.0,1047,25.404328
-20.0,1019,32.354128
-21.0,848,38.236644
-21.0,848,43.824351
-21.0,938,50.532395
-21.0,792,56.381325
-20.0,1005,63.472679
-20.0,1100,70.777793
-20.0,909,77.348516
-21.0,825,83.418499
-21.0,822,89.04022
-20.0,953,97.174598
-21.0,887,104.588044
-20.0,856,112.179555
-21.0,785,119.189919
-21.0,791,125.878158
-18.0,1081,135.164694
-19.0,1028,144.218102
-21.0,758,150.970463
-21.0,819,157.668265
-20.0,838,164.954621
-21.0,890,172.583468
-21.0,903,179.755559
-20.0,883,186.016137
-20.0,1002,193.927891
-20.0,886,201.279493
-20.0,837,208.46392
-21.0,953,216.40572
-21.0,912,224.169783
-21.0,847,231.666126
-21.0,779,238.319037
-20.0,945,246.166503
-20.0,835,253.46645
-20.0,927,261.29317
-20.0,896,268.894574
-21.0,809,275.933107
-21.0,852,283.392409
-20.0,1074,292.646967
-21.0,877,300.292391
-19.0,1010,308.887616
-19.0,1010,317.766412
-20.0,839,324.874121
-18.0,1307,336.412526
-21.0,759,342.852305
-21.0,962,350.408558
-20.0,879,357.661644
-21.0,780,363.888535
-18.0,1041,372.559918
-20.0,897,379.888572
-19.0,1005,388.117463
-20.0,888,395.21582
-20.0,859,402.202593
-18.0,1171,411.532372
-17.0,1180,420.965598
-21.0,1060,429.442951
-20.0,835,436.384029
-21.0,779,442.806747
-21.0,805,449.241008
-20.0,894,456.516039
-21.0,849,463.30145
-21.0,790,469.725435
-21.0,957,477.298583
-21.0,873,484.42309
-20.0,1105,493.774857
-21.0,790,500.193456
-20.0,1023,508.460968
-19.0,1070,517.119728
-21.0,964,525.153446
-19.0,974,532.949892
-20.0,1112,541.63675
-21.0,945,549.451936
-20.0,841,556.777638
-20.0,988,565.199481
-20.0,836,572.39337
-21.0,863,580.194427
-21.0,924,588.00972
-17.0,1359,598.65631
-21.0,822,605.22474
-20.0,868,612.853352
-20.0,894,620.372934
-20.0,1113,629.704718
-20.0,1036,638.679485
-20.0,1137,648.575245
-21.0,1114,658.559485
-18.0,1271,669.690962
-20.0,1182,680.087714
-19.0,1185,690.332621
-18.0,1187,700.967173
-19.0,1392,713.151031
-16.0,1503,725.967976
-17.0,1349,738.05343
-18.0,1459,751.060745
-18.0,1305,762.041294
-16.0,1436,773.719539
-13.0,2132,790.555528
-16.0,1803,804.763543
-17.0,1798,819.207243
-18.0,2367,837.784445
-19.0,2046,854.476119
-16.0,2640,875.159859
-15.0,2521,894.730162
-14.0,2458,914.253185
-13.0,2880,937.172869
-15.0,2935,960.78098
-20.0,1996,977.392066
-13.0,2903,1002.463512
-10.0,3369,1031.2581
-12.0,3288,1065.085713
-13.0,3005,1091.325494
-11.0,3190,1119.411
-16.0,2522,1141.291875
-8.0,2981,1165.543756
-19.0,1652,1179.055675
-15.0,2641,1200.514587
-18.0,2267,1218.031493
-10.0,2943,1241.080596
-19.0,2049,1257.35938
-20.0,2068,1273.04546
-20.0,1870,1287.606224
-3.0,3735,1315.968534
-11.0,3183,1340.672327
-3.0,4134,1372.750545
-2.0,3557,1400.755328
-2.0,3279,1426.886897
-13.0,2214,1443.737135
2.0,3717,1473.128583
1.0,4251,1506.250346
-1.0,4165,1538.76822
-12.0,2496,1558.212852
3.0,3938,1589.045369
5.0,3921,1619.773975
-12.0,2651,1640.625301
2.0,3877,1671.737442
2.0,3791,1700.821102
-1.0,4236,1734.200264
3.0,4903,1772.698095
6.0,4244,1805.711457
5.0,4167,1837.653802
6.0,4372,1871.691762
7.0,4782,1909.444914
10.0,3395,1935.81947
3.0,4696,1972.844736
9.0,4097,2005.01965
6.0,4288,2038.750719
4.0,3913,2071.171815
12.0,3238,2096.892262
10.0,4429,2132.516937
14.0,2723,2154.642096
5.0,5104,2195.490921
3.0,4234,2229.397325
8.0,4365,2264.844801
8.0,3148,2290.436626
6.0,4840,2329.351459
4.0,5001,2369.112075
14.0,2815,2391.299124
18.0,2536,2411.342081
