#{"t_start": 1528313452.8587048, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,777,19.948786
-20.0,897,36.442223
-20.0,835,51.24545
-20.0,836,66.948462
-21.0,790,82.215079
-18.0,1190,105.930752
-21.0,941,124.912324
-21.0,776,140.247816
-20.0,836,156.754687
-20.0,958,175.436324
-21.0,810,192.240217
-21.0,912,209.997074
-17.0,1175,233.029797
-21.0,804,249.104473
-20.0,888,266.395275
-19.0,956,285.614863
-20.0,908,304.322742
-19.0,1002,324.639383
-21.0,806,340.629838
-20.0,923,358.100862
-21.0,850,375.708793
-20.0,1077,396.988875
-21.0,981,416.567502
-20.0,1370,443.81121
-19.0,1361,470.20313
-19.0,1187,493.704183
-16.0,1703,527.647489
-18.0,1861,563.498979
-7.0,2397,610.730407
-18.0,1631,642.744785
-13.0,2110,682.755637
-18.0,1653,713.835961
-5.0,3092,774.012777
-13.0,2662,824.803319
-9.0,2872,879.913756
-5.0,3586,949.548685
12.0,2632,1000.733405
-7.0,3521,1069.716791
19.0,2042,1109.83581
17.0,2161,1152.512802
19.0,2050,1190.410108
17.0,1907,1228.403743
17.0,2260,1272.847344
11.0,2498,1322.105261
16.0,2195,1366.412988
-1.0,3569,1439.6324
7.0,2957,1500.825345
20.0,2006,1542.540468
8.0,2856,1603.521795
16.0,1875,1644.444281
-2.0,3328,1712.336692
16.0,2206,1757.919145
15.0,2391,1807.484375
19.0,2044,1849.515084
19.0,1688,1885.242609
11.0,2216,1930.107599
19.0,2044,1971.458523
20.0,1561,2003.790177
16.0,1907,2041.617676
14.0,2715,2097.174118
15.0,2493,2147.732001
19.0,2043,2189.93897
12.0,2690,2245.335713
17.0,2025,2286.846938
16.0,2330,2333.913167
20.0,1565,2365.524046
16.0,2229,2410.510429
18.0,3047,2471.310488
-6.0,2966,2530.80994
20.0,2080,2573.143188
17.0,2777,2630.690491
17.0,2134,2674.258817
19.0,1691,2708.921214
15.0,2452,2758.524683
13.0,2513,2810.301281
18.0,2161,2855.095357
18.0,2208,2901.328401
15.0,2643,2955.926396
