#{"t_start": 1528320467.3912246, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,847,11.177784
-19.0,1055,18.40497
-20.0,986,25.280675
-18.0,1193,33.382576
-20.0,865,39.278143
-20.0,928,45.520131
-21.0,824,51.502787
-21.0,820,57.467829
-18.0,1061,64.846269
-19.0,1014,71.737351
-20.0,1023,79.151434
-19.0,1068,86.805163
-20.0,831,93.566614
-20.0,841,100.635685
-21.0,776,107.22523
-21.0,848,114.727795
-18.0,1026,123.699173
-20.0,871,131.086472
-21.0,897,138.948318
-20.0,916,146.725251
-21.0,892,154.350143
-21.0,831,161.641437
-20.0,892,169.369618
-21.0,869,176.282135
-21.0,804,182.402829
-20.0,894,189.396381
-19.0,948,196.714426
-21.0,908,204.301896
-21.0,876,211.817929
-20.0,894,219.325294
-21.0,781,226.081925
-19.0,948,234.144
-18.0,1077,243.40575
-21.0,879,251.062236
-20.0,918,258.681367
-21.0,876,266.178408
-21.0,789,272.915768
-21.0,847,280.309572
-20.0,836,287.717247
-19.0,1092,297.07741
-20.0,838,304.245571
-19.0,942,312.185282
-20.0,869,319.917294
-21.0,900,327.750418
-20.0,875,335.340685
-21.0,817,342.195358
-20.0,861,349.11047
-20.0,874,356.410936
-20.0,884,363.513595
-19.0,942,371.311789
-20.0,898,378.610471
-21.0,883,385.926632
-19.0,1036,394.116681
-20.0,864,401.206767
-19.0,1155,410.407932
-21.0,845,416.927493
-20.0,899,424.241937
-19.0,994,432.354385
-20.0,900,439.777905
-19.0,935,447.272033
-19.0,932,455.128273
-20.0,870,461.725407
-21.0,848,468.702429
-20.0,906,476.058897
-20.0,842,482.990452
-19.0,971,490.882323
-20.0,1022,499.323169
-20.0,974,507.330445
-20.0,1034,515.790238
-21.0,1004,524.030221
-20.0,1122,532.979914
-19.0,1281,543.011267
-21.0,1019,551.62193
-20.0,1056,560.835825
-20.0,1137,570.354033
-20.0,927,578.844335
-19.0,1232,589.178135
-20.0,1230,598.840882
-19.0,1266,609.385852
-20.0,1245,619.733281
-21.0,818,627.021768
-18.0,1181,637.151659
-19.0,1298,648.313066
-16.0,1349,660.42331
-19.0,1126,670.05159
-18.0,1352,682.06182
-20.0,1157,692.292973
-19.0,1276,703.339599
-19.0,1443,715.824628
-18.0,1405,728.124432
-19.0,1232,739.187725
-19.0,1274,750.623238
-19.0,1315,761.71993
-19.0,1457,773.15944
-17.0,1579,786.000827
-20.0,1314,796.340917
-18.0,1962,811.930698
-20.0,1586,824.695412
-19.0,1694,837.803337
-15.0,2691,859.462716
-20.0,1844,874.040629
-21.0,1606,886.607167
-16.0,2732,908.033789
-14.0,2865,930.584852
-15.0,3099,955.718089
-17.0,2212,973.939532
-10.0,2911,998.938699
-12.0,3118,1025.475475
-19.0,2238,1044.647682
-11.0,2553,1072.401943
-18.0,2424,1093.487602
-13.0,2566,1116.106649
-18.0,1879,1132.753983
-5.0,3817,1164.106833
-5.0,3581,1193.497005
-20.0,2087,1209.85337
-19.0,1836,1224.048306
-11.0,2912,1247.019067
-2.0,3413,1273.465372
-19.0,1644,1286.267824
-10.0,2949,1308.78691
-20.0,1874,1322.73936
-21.0,1290,1332.935771
-18.0,1526,1344.436328
-4.0,3472,1371.66284
-15.0,2229,1389.049906
-1.0,3633,1417.93036
-11.0,2990,1440.895881
-17.0,1984,1457.121038
-10.0,2665,1477.828698
-8.0,3081,1501.875564
4.0,4437,1536.109547
-11.0,3052,1560.292785
-6.0,3362,1586.13759
1.0,3725,1615.62973
3.0,3905,1646.60784
-8.0,3378,1673.234748
-9.0,2809,1694.847625
-6.0,3207,1720.274968
4.0,4282,1753.825979
1.0,4841,1791.51619
-4.0,3798,1820.948878
5.0,4651,1856.831197
-8.0,3378,1883.278331
-8.0,3374,1909.832874
5.0,3614,1938.415616
-1.0,4130,1970.639266
7.0,4922,2009.317555
14.0,3198,2034.442212
5.0,4776,2073.996334
10.0,3937,2104.654367
11.0,3217,2130.691047
14.0,3077,2155.931976
9.0,4773,2194.231554
8.0,4287,2228.444135
14.0,2858,2251.831292
5.0,4809,2290.644995
10.0,3595,2319.996438
18.0,2519,2340.491955
8.0,4306,2374.236823
9.0,4278,2407.83909
